time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,352024_c,352024_h,352024_p,352024_r,352024_s,352025_c,352025_h,352025_p,352025_r,352025_s,352026_c,352026_h,352026_p,352026_r,352026_s,352027_c,352027_h,352027_p,352027_r,352027_s,352028_c,352028_h,352028_p,352028_r,352028_s
2023-06-03 03:05:00,28.8,,32.1,25.9,29.160000000000004,1.0,25.9,82.1,26.0,28.0,1.0,25.9,544.2,28.0,18.0,1.0,32.1,83.7,27.0,18.0,1.0,32.1,307.2,26.0,18.0,1.0,29.8,311.1,26.0,18.0
2023-06-03 03:10:00,28.8,,32.2,26.1,29.28,1.0,26.1,82.0,26.0,28.0,1.0,26.1,543.7,28.0,18.0,1.0,32.2,84.7,26.0,18.0,1.0,32.2,306.2,26.0,18.0,1.0,29.8,309.3,25.0,18.0
2023-06-03 03:15:00,28.8,,32.1,26.1,29.26,1.0,26.1,82.2,26.0,28.0,1.0,26.1,545.4,28.0,18.0,1.0,32.1,322.1,26.0,18.0,1.0,32.1,305.5,26.0,18.0,1.0,29.9,310.9,25.0,18.0
2023-06-03 03:20:00,28.8,,32.1,26.1,29.24,1.0,26.1,82.0,25.0,28.0,1.0,26.1,549.8,27.0,18.0,1.0,32.1,319.1,26.0,18.0,1.0,32.1,304.6,26.0,18.0,1.0,29.8,84.3,27.0,18.0
2023-06-03 03:25:00,28.7,,32.1,25.8,29.08,1.0,25.8,82.4,26.0,28.0,1.0,25.8,545.3,28.0,18.0,1.0,32.1,84.9,26.0,18.0,1.0,32.1,306.2,26.0,18.0,1.0,29.6,311.5,27.0,18.0
2023-06-03 03:30:00,28.7,,32.1,25.8,29.1,1.0,25.8,82.0,26.0,28.0,1.0,25.8,546.5,28.0,18.0,1.0,32.1,84.2,26.0,18.0,1.0,32.1,306.7,26.0,18.0,1.0,29.7,310.3,26.0,18.0
2023-06-03 03:35:00,28.7,,32.1,26.0,29.18,1.0,26.0,82.3,26.0,28.0,1.0,26.0,546.1,28.0,18.0,1.0,32.1,84.1,26.0,18.0,1.0,32.1,306.8,26.0,18.0,1.0,29.7,308.7,25.0,18.0
2023-06-03 03:40:00,28.7,,32.1,26.1,29.22,1.0,26.1,82.2,26.0,28.0,1.0,26.1,544.0,28.0,18.0,1.0,32.1,324.5,26.0,18.0,1.0,32.1,306.1,26.0,18.0,1.0,29.7,310.1,25.0,18.0
2023-06-03 03:45:00,28.7,,32.1,26.0,29.2,1.0,26.0,81.9,26.0,28.0,1.0,26.0,543.7,28.0,18.0,1.0,32.1,322.4,26.0,18.0,1.0,32.1,307.0,26.0,18.0,1.0,29.8,94.1,26.0,18.0
2023-06-03 03:50:00,28.7,,32.1,26.0,29.16,1.0,26.0,82.2,25.0,28.0,1.0,26.0,548.4,27.0,18.0,1.0,32.1,325.4,26.0,18.0,1.0,32.1,308.5,26.0,18.0,1.0,29.6,306.9,27.0,18.0
2023-06-03 03:55:00,28.7,,32.1,25.8,29.08,1.0,25.8,82.1,26.0,28.0,1.0,25.8,547.8,28.0,18.0,1.0,32.1,84.3,26.0,18.0,1.0,32.1,306.8,26.0,18.0,1.0,29.6,312.1,26.0,18.0
2023-06-03 04:00:00,28.7,,32.1,26.0,29.16,1.0,26.0,82.3,26.0,28.0,1.0,26.0,548.2,28.0,18.0,1.0,32.1,84.6,26.0,18.0,1.0,32.1,300.3,26.0,18.0,1.0,29.6,309.5,25.0,18.0
2023-06-03 04:05:00,28.7,,32.1,26.0,29.18,1.0,26.0,82.3,26.0,28.0,1.0,26.0,547.7,28.0,18.0,1.0,32.1,84.2,26.0,18.0,1.0,32.1,298.0,26.0,18.0,1.0,29.7,308.4,25.0,18.0
2023-06-03 04:10:00,28.7,,32.1,26.2,29.26,1.0,26.2,82.2,26.0,28.0,1.0,26.2,551.7,28.0,18.0,1.0,32.1,319.8,26.0,18.0,1.0,32.1,307.2,26.0,18.0,1.0,29.7,293.5,27.0,18.0
2023-06-03 04:15:00,28.7,,32.1,25.9,29.14,1.0,25.9,82.0,25.0,28.0,1.0,25.9,547.0,27.0,18.0,1.0,32.1,323.7,26.0,18.0,1.0,32.1,300.6,26.0,18.0,1.0,29.7,308.2,26.0,18.0
2023-06-03 04:20:00,28.7,,32.1,25.7,29.04,1.0,25.7,82.1,25.0,28.0,1.0,25.7,546.3,28.0,18.0,1.0,32.1,84.6,26.0,18.0,1.0,32.1,303.8,26.0,18.0,1.0,29.6,310.4,25.0,18.0
2023-06-03 04:25:00,28.7,,32.1,25.7,29.04,1.0,25.7,82.2,26.0,28.0,1.0,25.7,548.0,28.0,18.0,1.0,32.1,83.8,26.0,18.0,1.0,32.1,308.2,26.0,18.0,1.0,29.6,309.0,26.0,18.0
2023-06-03 04:30:00,28.7,,32.1,25.8,29.120000000000005,1.0,25.8,82.4,26.0,28.0,1.0,25.8,545.2,28.0,18.0,1.0,32.1,84.3,27.0,18.0,1.0,32.1,305.3,26.0,18.0,1.0,29.8,307.3,25.0,18.0
2023-06-03 04:35:00,28.7,,32.1,26.0,29.2,1.0,26.0,82.1,26.0,28.0,1.0,26.0,543.9,28.0,18.0,1.0,32.1,313.7,26.0,18.0,1.0,32.1,310.0,26.0,18.0,1.0,29.8,306.8,25.0,18.0
2023-06-03 04:40:00,28.7,,32.1,26.0,29.18,1.0,26.0,82.4,26.0,28.0,1.0,26.0,550.2,28.0,18.0,1.0,32.1,322.8,26.0,18.0,1.0,32.1,303.1,26.0,18.0,1.0,29.7,84.2,27.0,18.0
2023-06-03 04:45:00,28.7,,32.1,26.0,29.18,1.0,26.0,82.3,25.0,28.0,1.0,26.0,545.5,27.0,18.0,1.0,32.1,86.5,26.0,18.0,1.0,32.1,301.8,26.0,18.0,1.0,29.7,306.0,26.0,18.0
2023-06-03 04:50:00,28.7,,32.1,25.8,29.08,1.0,25.8,82.2,26.0,28.0,1.0,25.8,543.5,28.0,18.0,1.0,32.1,83.9,26.0,18.0,1.0,32.1,305.9,26.0,18.0,1.0,29.6,312.9,26.0,18.0
2023-06-03 04:55:00,28.7,,,,,1.0,,82.7,26.0,28.0,1.0,,543.3,28.0,18.0,1.0,,84.4,27.0,18.0,1.0,,307.4,26.0,18.0,1.0,,311.0,25.0,18.0
2023-06-03 05:00:00,28.7,,32.1,26.1,29.26,1.0,26.2,82.3,26.0,28.0,1.0,26.1,544.1,28.0,18.0,1.0,32.1,84.1,26.0,18.0,1.0,32.1,304.2,26.0,18.0,1.0,29.8,309.2,25.0,18.0
2023-06-03 05:05:00,28.7,,32.2,26.2,29.32,1.0,26.2,82.3,26.0,28.0,1.0,26.2,542.8,28.0,18.0,1.0,32.2,321.9,26.0,18.0,1.0,32.2,305.8,26.0,18.0,1.0,29.8,84.3,26.0,18.0
2023-06-03 05:10:00,28.7,,32.2,26.1,29.28,1.0,26.1,82.2,25.0,28.0,1.0,26.1,545.3,27.0,18.0,1.0,32.2,97.6,26.0,18.0,1.0,32.2,306.4,26.0,18.0,1.0,29.8,307.5,26.0,18.0
2023-06-03 05:15:00,28.7,,32.1,25.8,29.1,1.0,25.8,82.5,26.0,28.0,1.0,25.8,547.4,28.0,18.0,1.0,32.1,84.3,27.0,18.0,1.0,32.1,303.0,26.0,18.0,1.0,29.7,311.9,25.0,18.0
2023-06-03 05:20:00,28.7,,32.1,26.1,29.22,1.0,26.1,82.0,26.0,28.0,1.0,26.1,543.9,28.0,18.0,1.0,32.1,84.5,26.0,18.0,1.0,32.1,305.5,26.0,18.0,1.0,29.7,308.0,26.0,18.0
2023-06-03 05:25:00,28.7,,32.1,26.1,29.22,1.0,26.1,82.4,26.0,28.0,1.0,26.1,544.1,28.0,18.0,1.0,32.1,315.1,27.0,18.0,1.0,32.1,307.8,26.0,18.0,1.0,29.7,307.9,25.0,18.0
2023-06-03 05:30:00,28.7,,32.1,26.1,29.22,1.0,26.1,82.0,25.0,28.0,1.0,26.1,549.8,28.0,18.0,1.0,32.1,322.8,26.0,18.0,1.0,32.1,301.8,26.0,18.0,1.0,29.7,84.6,26.0,18.0
2023-06-03 05:35:00,28.7,,32.1,25.8,29.06,1.0,25.8,82.1,25.0,28.0,1.0,25.8,551.6,27.0,18.0,1.0,32.1,84.7,26.0,18.0,1.0,32.1,302.0,26.0,18.0,1.0,29.5,310.1,26.0,18.0
2023-06-03 05:40:00,28.7,,32.1,25.8,29.06,1.0,25.8,82.1,26.0,28.0,1.0,25.8,545.3,28.0,18.0,1.0,32.1,84.5,26.0,18.0,1.0,32.1,308.1,26.0,18.0,1.0,29.5,310.1,26.0,18.0
2023-06-03 05:45:00,28.6,,32.1,25.9,29.1,1.0,25.9,82.2,26.0,28.0,1.0,25.9,545.7,28.0,18.0,1.0,32.1,84.5,26.0,18.0,1.0,32.1,308.2,26.0,18.0,1.0,29.5,317.4,25.0,18.0
2023-06-03 05:50:00,28.6,,32.2,26.1,29.26,1.0,26.1,82.0,26.0,28.0,1.0,26.1,548.0,28.0,18.0,1.0,32.2,314.6,26.0,18.0,1.0,32.2,297.4,26.0,18.0,1.0,29.7,307.3,25.0,18.0
2023-06-03 05:55:00,28.6,,32.2,26.2,29.3,1.0,26.2,82.2,26.0,28.0,1.0,26.2,548.0,28.0,18.0,1.0,32.2,319.1,26.0,18.0,1.0,32.2,302.6,26.0,18.0,1.0,29.7,308.5,25.0,18.0
2023-06-03 06:00:00,28.6,,32.1,26.0,29.2,1.0,26.0,82.3,26.0,28.0,1.0,26.0,546.7,27.0,18.0,1.0,32.1,321.7,26.0,18.0,1.0,32.1,299.0,26.0,18.0,1.0,29.8,84.5,27.0,18.0
2023-06-03 06:05:00,28.6,,32.1,25.7,29.04,1.0,25.7,82.1,26.0,28.0,1.0,25.7,543.2,28.0,18.0,1.0,32.1,84.6,27.0,18.0,1.0,32.1,301.2,26.0,18.0,1.0,29.6,308.8,26.0,18.0
2023-06-03 06:10:00,28.6,,32.1,25.8,29.06,1.0,25.8,82.0,26.0,28.0,1.0,25.8,550.8,28.0,18.0,1.0,32.1,84.5,27.0,18.0,1.0,32.1,297.8,26.0,18.0,1.0,29.5,310.7,26.0,18.0
2023-06-03 06:15:00,28.6,,32.1,26.0,29.16,1.0,26.0,82.1,26.0,28.0,1.0,26.0,547.8,28.0,18.0,1.0,32.1,84.6,27.0,18.0,1.0,32.1,308.5,26.0,18.0,1.0,29.6,310.5,25.0,18.0
2023-06-03 06:20:00,28.6,,32.1,26.1,29.22,1.0,26.1,82.3,26.0,28.0,1.0,26.1,557.1,28.0,18.0,1.0,32.1,322.0,26.0,18.0,1.0,32.1,306.7,26.0,18.0,1.0,29.7,310.8,25.0,18.0
2023-06-03 06:25:00,28.6,,32.1,26.1,29.22,1.0,26.1,82.2,25.0,28.0,1.0,26.1,546.7,28.0,18.0,1.0,32.1,323.2,26.0,18.0,1.0,32.1,308.5,26.0,18.0,1.0,29.7,308.9,26.0,18.0
2023-06-03 06:30:00,28.6,,32.1,25.9,29.14,1.0,25.9,82.0,26.0,28.0,1.0,25.9,552.6,28.0,18.0,1.0,32.1,84.5,26.0,18.0,1.0,32.1,307.6,26.0,18.0,1.0,29.7,309.8,26.0,18.0
2023-06-03 06:35:00,28.6,,32.1,25.9,29.14,1.0,25.9,82.2,26.0,28.0,1.0,25.9,554.6,28.0,18.0,1.0,32.1,84.8,26.0,18.0,1.0,32.1,309.9,26.0,18.0,1.0,29.7,307.0,26.0,18.0
2023-06-03 06:40:00,28.6,,32.1,26.2,29.28,1.0,26.2,82.2,26.0,28.0,1.0,26.2,552.4,28.0,18.0,1.0,32.1,84.5,27.0,18.0,1.0,32.1,309.5,26.0,18.0,1.0,29.8,312.1,26.0,18.0
2023-06-03 06:45:00,28.6,,32.1,26.2,29.28,1.0,26.2,82.1,26.0,28.0,1.0,26.2,554.3,28.0,18.0,1.0,32.1,326.3,26.0,18.0,1.0,32.1,308.7,26.0,18.0,1.0,29.8,305.7,26.0,18.0
2023-06-03 06:50:00,28.6,,32.1,26.1,29.24,1.0,26.1,82.2,26.0,28.0,1.0,26.1,555.9,28.0,18.0,1.0,32.1,325.2,26.0,18.0,1.0,32.1,308.7,26.0,18.0,1.0,29.8,301.8,26.0,18.0
2023-06-03 06:55:00,28.6,,32.0,25.8,29.059999999999995,1.0,25.8,82.3,26.0,28.0,1.0,25.8,549.5,28.0,18.0,1.0,32.0,85.2,26.0,18.0,1.0,32.0,307.1,26.0,18.0,1.0,29.7,308.3,26.0,18.0
2023-06-03 07:00:00,28.6,,32.1,25.9,29.14,1.0,25.9,82.3,26.0,28.0,1.0,25.9,552.9,28.0,18.0,1.0,32.1,84.5,27.0,18.0,1.0,32.1,303.7,26.0,18.0,1.0,29.7,302.3,26.0,18.0
2023-06-03 07:05:00,28.6,,32.1,25.9,29.14,1.0,25.9,82.4,26.0,28.0,1.0,25.9,553.5,28.0,18.0,1.0,32.1,84.8,27.0,18.0,1.0,32.1,301.8,26.0,18.0,1.0,29.7,309.7,26.0,18.0
2023-06-03 07:10:00,28.5,,32.1,26.1,29.22,1.0,26.1,82.3,26.0,28.0,1.0,26.1,552.6,28.0,18.0,1.0,32.1,327.4,26.0,18.0,1.0,32.1,311.6,26.0,18.0,1.0,29.7,312.4,26.0,18.0
2023-06-03 07:15:00,28.5,,32.1,26.1,29.2,1.0,26.1,82.4,25.0,28.0,1.0,26.1,552.6,28.0,18.0,1.0,32.1,321.6,26.0,18.0,1.0,32.1,305.9,26.0,18.0,1.0,29.6,312.2,25.0,18.0
2023-06-03 07:20:00,28.5,,32.1,25.9,29.12,1.0,25.9,82.3,25.0,28.0,1.0,25.9,548.7,28.0,18.0,1.0,32.1,84.9,26.0,18.0,1.0,32.1,304.5,26.0,18.0,1.0,29.6,308.8,26.0,18.0
2023-06-03 07:25:00,28.5,,32.0,25.9,29.08,1.0,25.9,82.1,26.0,28.0,1.0,25.9,548.5,28.0,18.0,1.0,32.0,84.8,27.0,18.0,1.0,32.0,310.8,26.0,18.0,1.0,29.6,305.6,26.0,18.0
2023-06-03 07:30:00,28.5,,32.0,25.9,29.08,1.0,25.9,82.3,26.0,28.0,1.0,25.9,548.1,28.0,18.0,1.0,32.0,84.2,27.0,18.0,1.0,32.0,310.8,26.0,18.0,1.0,29.6,302.6,26.0,18.0
2023-06-03 07:35:00,28.5,,32.1,26.0,29.18,1.0,26.0,82.2,26.0,28.0,1.0,26.0,550.8,28.0,18.0,1.0,32.1,326.4,26.0,18.0,1.0,32.1,309.9,26.0,18.0,1.0,29.7,304.7,26.0,18.0
2023-06-03 07:40:00,28.5,,32.1,26.1,29.24,1.0,26.1,81.9,26.0,28.0,1.0,26.1,550.4,28.0,18.0,1.0,32.1,324.6,26.0,18.0,1.0,32.1,311.4,26.0,18.0,1.0,29.8,307.5,26.0,18.0
2023-06-03 07:45:00,28.5,,32.1,25.8,29.1,1.0,25.8,82.5,26.0,28.0,1.0,25.8,547.7,28.0,18.0,1.0,32.1,84.9,26.0,18.0,1.0,32.1,301.6,26.0,18.0,1.0,29.7,303.9,26.0,18.0
2023-06-03 07:50:00,28.5,,,,,1.0,,81.9,26.0,28.0,1.0,,545.2,28.0,18.0,1.0,,84.4,26.0,18.0,1.0,,307.4,26.0,18.0,1.0,,310.5,26.0,18.0
2023-06-03 07:55:00,28.5,,32.1,26.0,29.18,1.0,26.0,82.4,26.0,28.0,1.0,26.0,548.9,28.0,18.0,1.0,32.1,84.5,27.0,18.0,1.0,32.1,299.9,26.0,18.0,1.0,29.7,301.8,26.0,18.0
2023-06-03 08:00:00,28.5,,32.1,26.1,29.24,1.0,26.1,82.1,26.0,28.0,1.0,26.1,553.7,28.0,18.0,1.0,32.1,325.8,26.0,18.0,1.0,32.1,300.6,26.0,18.0,1.0,29.8,308.5,26.0,18.0
2023-06-03 08:05:00,28.5,,32.1,26.2,29.28,1.0,26.2,82.2,26.0,28.0,1.0,26.2,550.9,28.0,18.0,1.0,32.1,326.4,26.0,18.0,1.0,32.1,310.1,26.0,18.0,1.0,29.8,307.9,26.0,18.0
2023-06-03 08:10:00,28.5,,32.1,26.0,29.2,1.0,26.0,81.9,25.0,28.0,1.0,26.0,552.2,28.0,18.0,1.0,32.1,85.1,26.0,18.0,1.0,32.1,306.0,26.0,18.0,1.0,29.8,312.6,26.0,18.0
2023-06-03 08:15:00,28.5,,32.1,25.8,29.1,1.0,25.8,82.4,26.0,28.0,1.0,25.8,545.5,28.0,18.0,1.0,32.1,84.4,26.0,18.0,1.0,32.1,310.7,26.0,18.0,1.0,29.7,308.9,26.0,18.0
2023-06-03 08:20:00,28.5,,32.1,25.9,29.14,1.0,25.9,82.2,26.0,28.0,1.0,25.9,551.3,28.0,18.0,1.0,32.1,84.5,27.0,18.0,1.0,32.1,300.4,26.0,18.0,1.0,29.7,305.2,25.0,18.0
2023-06-03 08:25:00,28.5,,32.1,26.2,29.26,1.0,26.2,82.2,26.0,28.0,1.0,26.2,553.0,28.0,18.0,1.0,32.1,316.9,27.0,18.0,1.0,32.1,302.2,26.0,18.0,1.0,29.7,310.6,26.0,18.0
2023-06-03 08:30:00,28.5,,32.1,26.2,29.26,1.0,26.2,82.3,26.0,28.0,1.0,26.2,547.8,28.0,18.0,1.0,32.1,324.4,26.0,18.0,1.0,32.1,300.4,26.0,18.0,1.0,29.7,308.0,26.0,18.0
2023-06-03 08:35:00,28.5,,32.1,25.8,29.1,1.0,25.8,82.2,25.0,28.0,1.0,25.8,549.1,28.0,18.0,1.0,32.1,84.9,26.0,18.0,1.0,32.1,304.9,26.0,18.0,1.0,29.7,302.5,26.0,18.0
2023-06-03 08:40:00,28.5,,32.1,25.8,29.1,1.0,25.8,,26.0,28.0,1.0,25.8,,28.0,18.0,1.0,32.1,,26.0,18.0,1.0,32.1,,26.0,18.0,1.0,29.7,,26.0,18.0
2023-06-03 08:45:00,28.5,,32.1,26.0,29.2,1.0,26.0,82.1,26.0,28.0,1.0,26.0,552.9,28.0,18.0,1.0,32.1,85.0,27.0,18.0,1.0,32.1,305.6,26.0,18.0,1.0,29.8,301.8,26.0,18.0
2023-06-03 08:50:00,28.5,,32.1,26.2,29.28,1.0,26.2,82.2,26.0,28.0,1.0,26.2,550.5,28.0,18.0,1.0,32.1,318.5,27.0,18.0,1.0,32.1,309.3,26.0,18.0,1.0,29.8,307.3,26.0,18.0
2023-06-03 08:55:00,28.5,,32.2,26.2,29.32,1.0,26.2,81.9,26.0,28.0,1.0,26.2,552.0,28.0,18.0,1.0,32.2,328.1,26.0,18.0,1.0,32.2,311.6,26.0,18.0,1.0,29.8,301.0,26.0,18.0
2023-06-03 09:00:00,28.5,,32.1,25.8,29.1,1.0,25.8,82.3,25.0,28.0,1.0,25.8,553.2,28.0,18.0,1.0,32.1,84.7,26.0,18.0,1.0,32.1,311.0,26.0,18.0,1.0,29.7,317.9,26.0,18.0
2023-06-03 09:05:00,28.5,,32.1,25.9,29.14,1.0,25.9,82.2,26.0,28.0,1.0,25.9,554.8,28.0,18.0,1.0,32.1,84.9,27.0,18.0,1.0,32.1,315.3,26.0,18.0,1.0,29.7,309.3,26.0,18.0
