time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,46061_c,46061_h,46061_r,46061_s,46068_c,46068_h,46068_r,46068_s,46071_c,46071_h,46071_r,46071_s,583987_c,583987_h,583987_r,583987_s,583988_c,583988_h,583988_r,583988_s
2023-06-05 07:05:00,26.4,100.0,24.2,22.1,23.26,24.8,24.8,[24.8],1.0,24.2,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.1,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 07:10:00,26.4,100.0,24.2,22.1,23.2,24.9,24.9,[24.9],1.0,24.2,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,26.0,21.0,1.0,22.8,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 07:15:00,26.5,101.0,24.1,20.7,23.0,24.9,24.9,[24.9],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.4,26.0,21.0,1.0,23.7,26.0,21.0,1.0,20.7,27.0,21.0
2023-06-05 07:20:00,26.5,100.0,24.1,20.1,22.8,25.0,25.0,[25.0],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.4,26.0,21.0,1.0,23.3,26.0,21.0,1.0,20.1,27.0,21.0
2023-06-05 07:25:00,26.5,100.0,24.2,21.3,23.12,24.9,24.9,[24.9],1.0,24.2,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.3,25.0,21.0,1.0,23.7,25.0,21.0,1.0,21.3,27.0,21.0
2023-06-05 07:30:00,26.5,100.0,24.4,21.3,23.26,24.9,24.9,[24.9],1.0,24.4,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.5,25.0,21.0,1.0,23.9,25.0,21.0,1.0,21.3,27.0,21.0
2023-06-05 07:35:00,26.5,103.0,24.6,21.7,23.36,24.9,24.9,[24.9],1.0,24.6,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.5,25.0,21.0,1.0,21.7,27.0,21.0
2023-06-05 07:40:00,26.6,100.0,24.3,21.9,23.14,24.8,24.8,[24.8],1.0,24.3,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,24.0,21.0,1.0,22.5,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 07:45:00,26.6,100.0,24.3,21.9,23.12,24.9,24.9,[24.9],1.0,24.3,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 07:50:00,26.7,101.0,24.4,22.0,23.380000000000003,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.7,25.0,21.0,1.0,23.6,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 07:55:00,26.7,100.0,24.7,22.1,23.559999999999995,25.0,25.0,[25.0],1.0,24.7,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.7,26.0,21.0,1.0,24.1,26.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 08:00:00,26.7,101.0,24.8,22.1,23.6,24.9,24.9,[24.9],1.0,24.8,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,24.2,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 08:05:00,26.7,101.0,24.3,22.1,23.28,24.8,24.8,[24.8],1.0,24.3,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.0,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 08:10:00,26.7,101.0,24.3,22.0,23.24,24.9,24.9,[24.9],1.0,24.3,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.9,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 08:15:00,26.8,101.0,24.5,21.2,23.16,24.9,24.9,[24.9],1.0,24.5,26.0,21.0,1.0,23.2,26.0,21.0,1.0,23.5,25.0,21.0,1.0,23.4,25.0,21.0,1.0,21.2,27.0,21.0
2023-06-05 08:20:00,26.8,101.0,24.2,18.8,22.64,25.0,25.0,[25.0],1.0,24.2,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.5,26.0,21.0,1.0,23.6,26.0,21.0,1.0,18.8,27.0,21.0
2023-06-05 08:25:00,26.8,101.0,24.2,20.6,22.96,25.0,25.0,[25.0],1.0,24.2,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.3,26.0,21.0,1.0,23.6,26.0,21.0,1.0,20.6,27.0,21.0
2023-06-05 08:30:00,26.9,101.0,24.5,21.3,23.08,24.8,24.8,[24.8],1.0,24.5,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.4,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.3,27.0,21.0
2023-06-05 08:35:00,26.9,100.0,24.2,21.6,23.12,24.7,24.7,[24.7],1.0,24.2,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 08:40:00,26.9,100.0,24.2,21.6,23.02,24.9,24.9,[24.9],1.0,24.2,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 08:45:00,27.0,101.0,24.3,21.8,23.4,25.0,25.0,[25.0],1.0,24.3,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 08:50:00,27.1,101.0,24.8,22.0,23.56,25.0,25.0,[25.0],1.0,24.8,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,24.0,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 08:55:00,27.1,100.0,24.8,21.9,23.56,24.9,24.9,[24.9],1.0,24.8,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,24.1,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 09:00:00,27.1,100.0,24.4,21.9,23.22,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 09:05:00,27.1,101.0,24.3,21.9,23.24,24.9,24.9,[24.9],1.0,24.3,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 09:10:00,27.1,27.0,24.3,22.1,23.46,25.0,25.0,[25.0],1.0,24.3,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.0,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 09:15:00,27.1,100.0,24.2,19.1,22.64,25.0,25.0,[25.0],1.0,24.2,25.0,21.0,1.0,23.2,26.0,21.0,1.0,23.3,25.0,21.0,1.0,23.4,25.0,21.0,1.0,19.1,27.0,21.0
2023-06-05 09:20:00,27.2,100.0,24.2,18.8,22.7,25.1,25.1,[25.1],1.0,24.2,25.0,21.0,1.0,23.2,26.0,21.0,1.0,23.3,26.0,21.0,1.0,24.0,26.0,21.0,1.0,18.8,27.0,21.0
2023-06-05 09:25:00,27.3,103.0,24.5,21.2,23.32,25.1,25.1,[25.1],1.0,24.5,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.5,24.0,21.0,1.0,24.1,24.0,21.0,1.0,21.2,27.0,21.0
2023-06-05 09:30:00,27.3,100.0,,,,24.9,24.9,[24.9],1.0,,25.0,21.0,1.0,,27.0,21.0,1.0,,24.0,21.0,1.0,,24.0,21.0,1.0,,27.0,21.0
2023-06-05 09:35:00,27.3,100.0,24.2,21.7,23.200000000000003,24.8,24.8,[24.8],1.0,24.2,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.1,24.0,21.0,1.0,21.7,27.0,21.0
2023-06-05 09:40:00,27.4,100.0,24.2,21.9,23.12,24.9,24.9,[24.9],1.0,24.2,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 09:45:00,27.5,100.0,24.6,21.9,23.46,25.1,25.1,[25.1],1.0,24.6,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.8,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 09:50:00,27.6,100.0,24.8,21.8,23.52,24.8,24.8,[24.8],1.0,24.8,24.0,21.0,1.0,23.2,27.0,21.0,1.0,23.6,24.0,21.0,1.0,24.2,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 09:55:00,27.5,100.0,24.2,19.2,22.6,24.8,24.8,[24.8],1.0,24.2,25.0,21.0,1.0,23.2,26.0,21.0,1.0,23.4,25.0,21.0,1.0,23.0,25.0,21.0,1.0,19.2,27.0,21.0
2023-06-05 10:00:00,27.6,100.0,24.0,21.2,22.94,24.9,24.9,[24.9],1.0,24.0,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.4,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.2,27.0,21.0
2023-06-05 10:05:00,27.7,100.0,24.4,21.2,23.28,25.0,25.0,[25.0],1.0,24.4,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.6,26.0,21.0,1.0,24.1,25.0,21.0,1.0,21.2,27.0,21.0
2023-06-05 10:10:00,27.7,100.0,24.6,21.7,23.46,25.0,25.0,[25.0],1.0,24.6,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.1,25.0,21.0,1.0,21.7,27.0,21.0
2023-06-05 10:15:00,27.7,100.0,24.6,21.9,23.360000000000003,24.8,24.8,[24.8],1.0,24.6,24.0,21.0,1.0,23.3,27.0,21.0,1.0,23.8,24.0,21.0,1.0,23.2,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 10:20:00,27.7,101.0,24.5,21.7,23.14,25.0,25.0,[25.0],1.0,24.5,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.7,27.0,21.0
2023-06-05 10:25:00,27.8,101.0,24.7,21.9,23.46,25.1,25.1,[25.1],1.0,24.7,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.6,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 10:30:00,27.8,100.0,24.3,22.0,23.5,24.9,24.9,[24.9],1.0,24.3,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,24.0,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 10:35:00,27.8,102.0,24.3,19.9,22.840000000000003,24.9,24.9,[24.9],,24.3,,,,23.1,,,,23.9,,,,23.0,,,,19.9,,
2023-06-05 10:40:00,28.0,100.0,24.2,19.9,22.96,25.1,25.1,[25.1],1.0,24.2,26.0,21.0,1.0,23.2,26.0,21.0,1.0,23.6,25.0,21.0,1.0,23.9,25.0,21.0,1.0,19.9,27.0,21.0
2023-06-05 10:45:00,28.0,100.0,24.7,21.3,23.38,25.1,25.1,[25.1],1.0,24.7,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.9,25.0,21.0,1.0,21.3,27.0,21.0
2023-06-05 10:50:00,28.0,100.0,,,,24.9,24.9,[24.9],1.0,,25.0,21.0,1.0,,27.0,21.0,1.0,,25.0,21.0,1.0,,25.0,21.0,1.0,,27.0,21.0
2023-06-05 10:55:00,27.9,100.0,24.5,21.8,23.3,24.8,24.8,[24.8],1.0,24.5,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 11:00:00,27.9,,24.2,21.8,23.14,25.1,25.1,[25.1],1.0,24.2,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 11:05:00,27.9,100.0,24.6,22.0,23.52,25.1,25.1,[25.1],1.0,24.6,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.9,26.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 11:10:00,28.0,100.0,24.3,21.1,23.34,24.8,24.8,[24.8],1.0,24.3,25.0,21.0,1.0,23.3,26.0,21.0,1.0,23.9,25.0,21.0,1.0,24.1,25.0,21.0,1.0,21.1,27.0,21.0
2023-06-05 11:15:00,28.0,100.0,24.2,20.3,22.66,25.0,25.0,[25.0],1.0,24.2,26.0,21.0,1.0,23.2,26.0,21.0,1.0,23.5,25.0,21.0,1.0,22.1,25.0,21.0,1.0,20.3,27.0,21.0
2023-06-05 11:20:00,28.0,100.0,24.6,20.6,23.24,25.1,25.1,[25.1],1.0,24.6,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.0,25.0,21.0,1.0,20.6,27.0,21.0
2023-06-05 11:25:00,28.0,100.0,24.6,21.6,23.440000000000005,25.1,25.1,[25.1],1.0,24.6,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 11:30:00,28.0,100.0,24.4,21.6,23.4,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 11:35:00,28.1,100.0,24.4,21.8,23.24,25.0,25.0,[25.0],1.0,24.4,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 11:40:00,28.2,100.0,24.3,21.9,23.32,25.0,25.0,[25.0],1.0,24.3,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.3,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 11:45:00,28.3,102.0,24.7,22.0,23.58,25.1,25.1,[25.1],1.0,24.7,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,24.0,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 11:50:00,28.3,100.0,24.6,21.9,23.24,24.9,24.9,[24.9],1.0,24.6,24.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.5,24.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 11:55:00,28.3,100.0,24.3,21.9,23.18,24.9,24.9,[24.9],1.0,24.3,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 12:00:00,28.2,100.0,24.2,22.1,23.26,25.1,25.1,[25.1],1.0,24.2,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.9,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 12:05:00,28.2,100.0,24.6,22.1,23.46,25.0,25.0,[25.0],1.0,24.6,26.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.4,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 12:10:00,28.2,99.0,24.6,22.2,23.500000000000004,24.9,24.9,[24.9],1.0,24.6,25.0,21.0,1.0,23.3,27.0,21.0,1.0,24.0,25.0,21.0,1.0,23.4,25.0,21.0,1.0,22.2,27.0,21.0
2023-06-05 12:15:00,28.3,101.0,24.3,22.1,23.360000000000003,25.0,25.0,[25.0],1.0,24.3,25.0,21.0,1.0,23.2,27.0,21.0,1.0,24.0,25.0,21.0,1.0,23.2,25.0,21.0,1.0,22.1,28.0,21.0
2023-06-05 12:20:00,28.3,100.0,24.3,19.0,22.7,25.0,25.0,[25.0],1.0,24.3,26.0,21.0,1.0,23.3,26.0,21.0,1.0,23.7,25.0,21.0,1.0,23.2,25.0,21.0,1.0,19.0,27.0,21.0
2023-06-05 12:25:00,28.4,100.0,24.2,19.0,22.74,25.0,25.0,[25.0],1.0,24.2,25.0,21.0,1.0,23.3,26.0,21.0,1.0,23.7,25.0,21.0,1.0,23.5,25.0,21.0,1.0,19.0,27.0,21.0
2023-06-05 12:30:00,28.5,101.0,24.5,20.7,23.08,25.1,25.1,[25.1],1.0,24.5,25.0,21.0,1.0,23.3,26.0,21.0,1.0,23.5,25.0,21.0,1.0,23.4,25.0,21.0,1.0,20.7,27.0,21.0
2023-06-05 12:35:00,28.5,100.0,,,,25.1,25.1,[25.1],1.0,,26.0,21.0,1.0,,27.0,21.0,1.0,,26.0,21.0,1.0,,26.0,21.0,1.0,,27.0,21.0
2023-06-05 12:40:00,28.5,100.0,24.6,21.8,23.4,25.0,25.0,[25.0],1.0,24.6,25.0,21.0,1.0,23.4,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.4,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 12:45:00,28.4,100.0,24.4,21.8,23.24,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.4,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 12:50:00,28.5,100.0,24.2,21.8,23.2,25.1,25.1,[25.1],1.0,24.2,26.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 12:55:00,28.7,100.0,24.5,22.0,23.54,25.1,25.1,[25.1],1.0,24.5,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,24.0,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 13:00:00,28.8,100.0,24.8,21.8,23.520000000000003,24.9,24.9,[24.9],1.0,24.8,24.0,21.0,1.0,23.4,26.0,21.0,1.0,23.6,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 13:05:00,28.9,100.0,24.2,18.9,22.42,25.0,25.0,[25.0],1.0,24.2,25.0,21.0,1.0,23.3,26.0,21.0,1.0,23.6,25.0,21.0,1.0,22.1,25.0,21.0,1.0,18.9,27.0,21.0
2023-06-05 13:10:00,28.7,101.0,24.2,21.4,23.3,25.1,25.1,[25.1],1.0,24.2,26.0,21.0,1.0,23.2,26.0,21.0,1.0,23.7,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.4,27.0,21.0
2023-06-05 13:15:00,28.8,100.0,24.5,21.9,23.52,25.0,25.0,[25.0],1.0,24.5,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 13:20:00,28.9,100.0,24.6,21.9,23.420000000000005,24.9,24.9,[24.9],1.0,24.6,24.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.4,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 13:25:00,28.8,100.0,24.4,21.9,23.22,25.0,25.0,[25.0],1.0,24.4,24.0,21.0,1.0,23.2,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 13:30:00,28.6,100.0,24.6,21.9,23.34,25.1,25.1,[25.1],1.0,24.6,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 13:35:00,28.9,100.0,24.5,22.0,23.54,25.0,25.0,[25.0],1.0,24.5,25.0,21.0,1.0,23.4,27.0,21.0,1.0,24.0,25.0,21.0,1.0,23.8,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 13:40:00,29.0,100.0,24.6,22.2,23.52,24.9,24.9,[24.9],1.0,24.6,25.0,21.0,1.0,23.4,27.0,21.0,1.0,24.1,25.0,21.0,1.0,23.3,25.0,21.0,1.0,22.2,28.0,21.0
2023-06-05 13:45:00,28.7,100.0,24.4,22.1,23.42,25.0,25.0,[25.0],1.0,24.4,25.0,21.0,1.0,23.3,27.0,21.0,1.0,24.0,25.0,21.0,1.0,23.3,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 13:50:00,28.7,100.0,24.4,22.2,23.44,25.1,25.1,[25.1],1.0,24.4,26.0,21.0,1.0,23.3,27.0,21.0,1.0,24.0,25.0,21.0,1.0,23.3,25.0,21.0,1.0,22.2,27.0,21.0
2023-06-05 13:55:00,28.9,100.0,24.3,19.2,22.74,25.1,25.1,[25.1],1.0,24.3,25.0,21.0,1.0,23.3,26.0,21.0,1.0,23.5,25.0,21.0,1.0,23.4,25.0,21.0,1.0,19.2,27.0,21.0
2023-06-05 14:00:00,28.9,100.0,24.3,18.5,22.6,25.1,25.1,[25.1],1.0,24.3,25.0,21.0,1.0,23.4,26.0,21.0,1.0,23.5,25.0,21.0,1.0,23.3,26.0,21.0,1.0,18.5,27.0,21.0
2023-06-05 14:05:00,28.9,101.0,24.4,20.5,23.12,25.2,25.2,[25.2],1.0,24.4,25.0,21.0,1.0,23.4,26.0,21.0,1.0,23.5,26.0,21.0,1.0,23.8,26.0,21.0,1.0,20.5,27.0,21.0
2023-06-05 14:10:00,28.8,101.0,24.7,21.4,23.24,25.1,25.1,[25.1],1.0,24.7,25.0,21.0,1.0,23.4,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.4,27.0,21.0
2023-06-05 14:15:00,28.8,100.0,24.4,21.7,23.24,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.4,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.7,27.0,21.0
2023-06-05 14:20:00,28.7,100.0,24.2,21.7,23.12,25.0,25.0,[25.0],1.0,24.2,26.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.7,27.0,21.0
2023-06-05 14:25:00,28.7,100.0,24.5,22.0,23.48,25.2,25.2,[25.2],1.0,24.5,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.7,25.0,21.0,1.0,22.0,28.0,21.0
2023-06-05 14:30:00,28.7,100.0,24.8,22.0,23.64,25.0,25.0,[25.0],1.0,24.8,24.0,21.0,1.0,23.4,27.0,21.0,1.0,23.9,25.0,21.0,1.0,24.1,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 14:35:00,28.7,100.0,24.3,22.0,23.22,24.9,24.9,[24.9],1.0,24.3,25.0,21.0,1.0,23.3,27.0,21.0,1.0,24.0,25.0,21.0,1.0,22.5,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 14:40:00,28.6,100.0,24.3,22.0,23.22,25.0,25.0,[25.0],1.0,24.3,25.0,21.0,1.0,23.3,27.0,21.0,1.0,24.0,25.0,21.0,1.0,22.5,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 14:45:00,29.1,100.0,24.4,22.1,23.46,25.3,25.3,[25.3],1.0,24.4,25.0,21.0,1.0,23.3,27.0,21.0,1.0,24.1,26.0,21.0,1.0,23.4,26.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 14:50:00,29.3,100.0,24.5,22.2,23.66,22.9,22.9,[22.9],1.0,24.5,26.0,21.0,1.0,23.5,27.0,21.0,1.0,24.1,26.0,21.0,1.0,24.0,26.0,21.0,1.0,22.2,28.0,21.0
2023-06-05 14:55:00,29.1,101.0,24.5,21.7,23.32,24.3,24.3,[24.3],1.0,24.5,26.0,21.0,1.0,22.3,26.0,21.0,1.0,24.1,24.0,21.0,1.0,24.0,24.0,21.0,1.0,21.7,28.0,21.0
2023-06-05 15:00:00,29.3,100.0,23.6,19.0,22.34,24.8,24.8,[24.8],1.0,23.6,25.0,21.0,1.0,22.2,26.0,21.0,1.0,23.6,25.0,21.0,1.0,23.3,25.0,21.0,1.0,19.0,28.0,21.0
2023-06-05 15:05:00,29.1,100.0,23.8,19.2,22.58,25.1,25.1,[25.1],1.0,23.8,25.0,21.0,1.0,22.8,26.0,21.0,1.0,23.3,26.0,21.0,1.0,23.8,25.0,21.0,1.0,19.2,28.0,21.0
2023-06-05 15:10:00,29.1,100.0,24.2,21.5,23.24,25.3,25.3,[25.3],1.0,24.2,25.0,21.0,1.0,23.2,26.0,21.0,1.0,23.5,26.0,21.0,1.0,23.8,26.0,21.0,1.0,21.5,28.0,21.0
2023-06-05 15:15:00,29.0,101.0,24.4,21.5,23.46,25.4,25.4,[25.4],1.0,24.4,26.0,21.0,1.0,23.4,27.0,21.0,1.0,23.7,26.0,21.0,1.0,24.3,26.0,21.0,1.0,21.5,28.0,21.0
2023-06-05 15:20:00,28.9,100.0,24.6,22.0,23.54,25.4,25.4,[25.4],1.0,24.6,25.0,21.0,1.0,23.7,27.0,21.0,1.0,23.9,26.0,21.0,1.0,23.5,26.0,21.0,1.0,22.0,28.0,21.0
2023-06-05 15:25:00,28.9,100.0,24.7,22.0,23.56,25.2,25.2,[25.2],1.0,24.7,24.0,21.0,1.0,23.7,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.5,25.0,21.0,1.0,22.0,28.0,21.0
2023-06-05 15:30:00,28.7,100.0,24.4,22.0,23.42,25.2,25.2,[25.2],1.0,24.4,25.0,21.0,1.0,23.6,27.0,21.0,1.0,24.0,25.0,21.0,1.0,23.1,25.0,21.0,1.0,22.0,28.0,21.0
2023-06-05 15:35:00,28.9,100.0,24.4,22.0,23.34,25.2,25.2,[25.2],1.0,24.4,25.0,21.0,1.0,23.5,27.0,21.0,1.0,24.0,24.0,21.0,1.0,22.8,25.0,21.0,1.0,22.0,28.0,21.0
2023-06-05 15:40:00,28.3,100.0,24.3,22.0,23.3,25.1,25.1,[25.1],1.0,24.3,25.0,21.0,1.0,23.5,27.0,21.0,1.0,24.0,24.0,21.0,1.0,22.7,25.0,21.0,1.0,22.0,28.0,21.0
2023-06-05 15:45:00,28.2,102.0,24.3,22.0,23.3,25.2,25.2,[25.2],1.0,24.3,25.0,21.0,1.0,23.5,27.0,21.0,1.0,24.0,25.0,21.0,1.0,22.7,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 15:50:00,27.9,100.0,24.5,19.4,22.98,25.4,25.4,[25.4],1.0,24.5,26.0,21.0,1.0,23.5,27.0,21.0,1.0,24.0,25.0,21.0,1.0,23.5,25.0,21.0,1.0,19.4,28.0,21.0
2023-06-05 15:55:00,27.9,100.0,24.5,19.4,22.92,25.3,25.3,[25.3],1.0,24.5,25.0,21.0,1.0,23.5,26.0,21.0,1.0,23.8,26.0,21.0,1.0,23.4,26.0,21.0,1.0,19.4,28.0,21.0
2023-06-05 16:00:00,27.9,100.0,24.6,20.0,22.98,25.3,25.3,[25.3],1.0,24.6,25.0,21.0,1.0,23.6,26.0,21.0,1.0,23.5,26.0,21.0,1.0,23.2,26.0,21.0,1.0,20.0,27.0,21.0
2023-06-05 16:05:00,27.6,100.0,24.5,20.2,23.04,25.4,25.4,[25.4],1.0,24.5,25.0,21.0,1.0,23.5,26.0,21.0,1.0,23.4,26.0,21.0,1.0,23.6,26.0,21.0,1.0,20.2,27.0,21.0
2023-06-05 16:10:00,27.7,102.0,24.5,21.4,23.26,25.2,25.2,[25.2],1.0,24.5,25.0,21.0,1.0,23.5,26.0,21.0,1.0,23.7,25.0,21.0,1.0,23.2,25.0,21.0,1.0,21.4,28.0,21.0
