time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1157752_c,1157752_h,1157752_r,1157752_s,1157753_c,1157753_h,1157753_r,1157753_s,1157754_c,1157754_h,1157754_p,1157754_r,1157754_s
2023-05-30 20:50:00,,53.69,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.66,25.6,26.0
2023-05-30 20:55:00,,53.65,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.58,26.0,26.0
2023-05-30 21:00:00,,53.65,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.64,25.8,26.0
2023-05-30 21:05:00,,53.62,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.66,25.8,26.0
2023-05-30 21:10:00,,53.62,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.66,26.0,26.0
2023-05-30 21:15:00,,53.63,36.7,24.7,30.866666666666664,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,18.6,25.6,26.0
2023-05-30 21:20:00,,53.69,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.68,25.7,26.0
2023-05-30 21:25:00,,53.6,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.65,25.9,26.0
2023-05-30 21:30:00,,53.66,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.62,25.7,26.0
2023-05-30 21:35:00,,53.63,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.71,25.8,26.0
2023-05-30 21:40:00,,53.64,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.7,25.6,26.0
2023-05-30 21:45:00,,53.62,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.76,25.8,26.0
2023-05-30 21:50:00,,53.64,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.73,25.8,26.0
2023-05-30 21:55:00,,53.66,36.8,24.8,30.9,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.8,18.71,25.8,26.0
2023-05-30 22:00:00,,53.61,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.78,25.7,26.0
2023-05-30 22:05:00,,53.61,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.71,25.8,26.0
2023-05-30 22:10:00,,53.65,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.63,25.7,26.0
2023-05-30 22:15:00,,53.59,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.72,25.7,26.0
2023-05-30 22:20:00,,53.68,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.66,25.9,26.0
2023-05-30 22:25:00,,53.59,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.78,25.9,26.0
2023-05-30 22:30:00,,53.62,36.8,24.8,30.933333333333334,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.74,25.7,26.0
2023-05-30 22:35:00,,53.63,36.8,24.7,30.899999999999995,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,18.8,25.7,26.0
2023-05-30 22:40:00,,53.58,36.8,24.7,30.866666666666664,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.8,22.31,26.0,26.0
2023-05-30 22:45:00,,53.61,36.8,24.7,30.866666666666664,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.8,18.72,25.7,26.0
2023-05-30 22:50:00,,53.55,36.8,24.6,30.83333333333333,30.4,30.4,[30.4],1.0,24.6,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.8,18.72,25.8,26.0
2023-05-30 22:55:00,,53.58,36.7,24.6,30.8,30.4,30.4,[30.4],1.0,24.6,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,18.77,25.9,26.0
2023-05-30 23:00:00,,53.61,36.7,24.6,30.8,30.5,30.5,[30.5],1.0,24.6,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,18.77,25.7,26.0
2023-05-30 23:05:00,,53.55,36.7,24.7,30.83333333333333,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,18.68,26.1,26.0
2023-05-30 23:10:00,,53.62,36.7,24.7,30.83333333333333,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,18.72,25.6,26.0
2023-05-30 23:15:00,,53.62,36.7,24.7,30.83333333333333,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,18.65,25.7,26.0
2023-05-30 23:20:00,,53.61,36.7,24.7,30.83333333333333,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,18.31,25.8,26.0
2023-05-30 23:25:00,,53.58,36.7,24.7,30.83333333333333,30.5,30.5,[30.5],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,18.48,25.6,26.0
2023-05-30 23:30:00,,53.57,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.85,25.5,26.0
2023-05-30 23:35:00,,,,,,,,,,,,,,,,,,,,,
2023-05-30 23:40:00,,53.63,36.7,24.6,30.83333333333333,30.4,30.4,[30.4],1.0,24.6,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,18.4,25.6,26.0
2023-05-30 23:45:00,,53.59,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,18.32,25.7,26.0
2023-05-30 23:50:00,,53.59,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.88,25.6,26.0
2023-05-30 23:55:00,,53.61,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.83,25.4,26.0
2023-05-31 00:00:00,,53.56,36.7,24.7,30.83333333333333,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,18.4,25.5,26.0
2023-05-31 00:05:00,,53.58,36.7,24.8,30.9,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.95,25.7,26.0
2023-05-31 00:10:00,,53.6,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.96,25.8,26.0
2023-05-31 00:15:00,,53.58,36.7,24.8,30.9,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.94,26.0,26.0
2023-05-31 00:20:00,,53.6,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.94,25.8,26.0
2023-05-31 00:25:00,,53.58,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.97,25.7,26.0
2023-05-31 00:30:00,,53.53,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.95,26.1,26.0
2023-05-31 00:35:00,,53.6,36.7,24.8,30.9,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,18.02,25.7,26.0
2023-05-31 00:40:00,,53.57,36.7,24.8,30.9,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.97,25.9,26.0
2023-05-31 00:45:00,,53.62,36.7,24.8,30.9,30.5,30.5,[30.5],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,18.0,25.6,26.0
2023-05-31 00:50:00,,53.54,36.8,24.7,30.899999999999995,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,17.93,25.9,26.0
2023-05-31 00:55:00,,53.6,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,18.03,25.9,26.0
2023-05-31 01:00:00,,53.58,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.96,26.0,26.0
2023-05-31 01:05:00,,53.58,36.8,24.7,30.899999999999995,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,17.99,26.0,26.0
2023-05-31 01:10:00,,53.59,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.93,25.8,26.0
2023-05-31 01:15:00,,53.55,36.7,24.8,30.9,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,18.0,25.8,26.0
2023-05-31 01:20:00,,53.56,36.8,24.8,30.933333333333334,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,17.97,25.6,26.0
2023-05-31 01:25:00,,53.62,36.7,24.8,30.9,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.94,25.6,26.0
2023-05-31 01:30:00,,53.57,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.98,25.9,26.0
2023-05-31 01:35:00,,53.63,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.92,25.8,26.0
2023-05-31 01:40:00,,53.6,36.8,24.7,30.899999999999995,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,17.8,25.6,26.0
2023-05-31 01:45:00,,53.63,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.92,25.9,26.0
2023-05-31 01:50:00,,53.56,36.7,24.8,30.9,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.87,25.8,26.0
2023-05-31 01:55:00,,53.58,36.8,24.7,30.933333333333334,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.3,26.1,25.0,1.0,36.8,17.8,26.1,26.0
2023-05-31 02:00:00,,53.6,36.7,24.8,30.933333333333337,30.3,30.3,[30.3],1.0,24.8,24.1,25.0,1.0,31.3,26.1,25.0,1.0,36.7,17.86,25.8,26.0
2023-05-31 02:05:00,,53.63,36.7,24.8,30.9,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.81,25.7,26.0
2023-05-31 02:10:00,,53.59,36.8,24.8,30.933333333333334,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,17.83,25.6,26.0
2023-05-31 02:15:00,,53.59,36.8,24.7,30.899999999999995,30.3,30.3,[30.3],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,17.88,25.8,26.0
2023-05-31 02:20:00,,53.65,36.8,24.8,30.933333333333334,30.3,30.3,[30.3],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.8,17.74,25.8,26.0
2023-05-31 02:25:00,,53.58,36.7,24.8,30.9,30.3,30.3,[30.3],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.8,25.9,26.0
2023-05-31 02:30:00,,53.56,36.7,24.8,30.9,30.4,30.4,[30.4],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.75,25.7,26.0
2023-05-31 02:35:00,,53.61,36.7,24.7,30.866666666666664,30.3,30.3,[30.3],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.75,25.6,26.0
2023-05-31 02:40:00,,53.61,36.7,24.7,30.866666666666664,30.3,30.3,[30.3],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.74,25.7,26.0
2023-05-31 02:45:00,,53.62,36.7,24.7,30.866666666666664,30.4,30.4,[30.4],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,21.81,25.8,26.0
2023-05-31 02:50:00,,53.55,36.7,24.6,30.83333333333333,30.3,30.3,[30.3],1.0,24.6,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,21.9,25.6,26.0
2023-05-31 02:55:00,,53.61,36.6,24.6,30.76666666666667,30.3,30.3,[30.3],1.0,24.6,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.6,17.81,25.7,26.0
2023-05-31 03:00:00,,53.57,36.6,24.6,30.76666666666667,30.3,30.3,[30.3],1.0,24.6,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.6,17.82,25.7,26.0
2023-05-31 03:05:00,,53.56,36.7,24.7,30.83333333333333,30.3,30.3,[30.3],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,17.72,25.6,26.0
2023-05-31 03:10:00,,53.57,36.7,24.6,30.8,30.3,30.3,[30.3],1.0,24.6,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,17.79,25.6,26.0
2023-05-31 03:15:00,,53.58,36.7,24.7,30.83333333333333,30.3,30.3,[30.3],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,17.79,25.7,26.0
2023-05-31 03:20:00,,53.56,36.6,24.7,30.83333333333333,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.6,17.79,25.6,26.0
2023-05-31 03:25:00,,53.59,36.7,24.8,30.9,30.2,30.2,[30.2],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.65,25.7,26.0
2023-05-31 03:30:00,,53.6,36.7,24.7,30.83333333333333,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,17.78,25.8,26.0
2023-05-31 03:35:00,,53.58,36.6,24.7,30.8,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.6,17.66,25.8,26.0
2023-05-31 03:40:00,,53.58,36.6,24.8,30.866666666666664,30.2,30.2,[30.2],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.6,17.69,25.7,26.0
2023-05-31 03:45:00,,53.57,36.6,24.8,30.866666666666664,30.2,30.2,[30.2],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.6,17.68,25.9,26.0
2023-05-31 03:50:00,,53.54,36.7,24.8,30.9,30.3,30.3,[30.3],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.62,25.7,26.0
2023-05-31 03:55:00,,53.53,36.7,24.7,30.866666666666664,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.77,25.6,26.0
2023-05-31 04:00:00,,53.6,36.7,24.7,30.866666666666664,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.65,26.0,26.0
2023-05-31 04:05:00,,53.59,36.7,24.8,30.9,30.2,30.2,[30.2],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.77,25.7,26.0
2023-05-31 04:10:00,,53.56,36.7,24.8,30.9,30.2,30.2,[30.2],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.78,25.8,26.0
2023-05-31 04:15:00,,53.56,36.7,24.7,30.866666666666664,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.71,25.8,26.0
2023-05-31 04:20:00,,53.58,36.7,24.7,30.866666666666664,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.69,25.9,26.0
2023-05-31 04:25:00,,53.62,36.6,24.7,30.83333333333333,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.6,17.69,25.8,26.0
2023-05-31 04:30:00,,53.54,,,,30.2,30.2,[30.2],1.0,,24.1,25.0,1.0,,26.1,25.0,1.0,,17.68,25.6,26.0
2023-05-31 04:35:00,,53.58,36.7,24.8,30.9,30.2,30.2,[30.2],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.63,25.9,26.0
2023-05-31 04:40:00,,53.6,36.7,24.8,30.9,30.2,30.2,[30.2],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.66,25.9,26.0
2023-05-31 04:45:00,,53.54,36.7,24.8,30.9,30.2,30.2,[30.2],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.65,25.7,26.0
2023-05-31 04:50:00,,53.6,36.7,24.9,30.9,30.1,30.1,[30.1],1.0,24.9,24.1,25.0,1.0,31.1,26.1,25.0,1.0,36.7,17.66,26.0,26.0
2023-05-31 04:55:00,,53.59,36.7,24.8,30.9,30.1,30.1,[30.1],1.0,24.8,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.62,25.8,26.0
2023-05-31 05:00:00,,53.55,36.7,24.7,30.866666666666664,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.58,25.6,26.0
2023-05-31 05:05:00,,53.6,36.7,24.7,30.866666666666664,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.1,25.0,1.0,36.7,17.61,25.7,26.0
2023-05-31 05:10:00,,53.56,36.7,24.8,30.9,30.1,30.1,[30.1],1.0,24.8,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.7,17.7,25.8,26.0
2023-05-31 05:15:00,,53.6,36.7,24.7,30.866666666666664,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.7,17.64,25.8,26.0
2023-05-31 05:20:00,,53.61,36.6,24.7,30.83333333333333,30.2,30.2,[30.2],1.0,24.7,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.6,17.61,25.7,26.0
2023-05-31 05:25:00,,53.62,36.7,24.7,30.866666666666664,30.1,30.1,[30.1],1.0,24.7,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.7,17.62,25.8,26.0
2023-05-31 05:30:00,,53.61,36.7,24.6,30.83333333333333,30.1,30.1,[30.1],1.0,24.6,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.7,17.47,25.6,26.0
2023-05-31 05:35:00,,53.59,36.6,24.7,30.83333333333333,30.1,30.1,[30.1],1.0,24.7,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.6,17.7,25.6,26.0
2023-05-31 05:40:00,,53.54,36.6,24.7,30.83333333333333,30.1,30.1,[30.1],1.0,24.7,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.6,17.61,25.6,26.0
2023-05-31 05:45:00,,53.6,36.6,24.8,30.866666666666664,30.1,30.1,[30.1],1.0,24.8,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.6,17.54,25.7,26.0
2023-05-31 05:50:00,,53.61,36.7,24.8,30.9,30.1,30.1,[30.1],1.0,24.8,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.7,17.56,25.8,26.0
2023-05-31 05:55:00,,53.57,36.7,24.8,30.86666666666667,30.1,30.1,[30.1],1.0,24.8,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.7,17.64,25.9,26.0
2023-05-31 06:00:00,,53.59,36.7,24.7,30.83333333333333,30.1,30.1,[30.1],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.7,17.69,25.6,26.0
2023-05-31 06:05:00,,53.58,36.7,24.7,30.83333333333333,30.0,30.0,[30.0],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.7,17.57,25.6,26.0
2023-05-31 06:10:00,,53.57,36.6,24.7,30.8,30.0,30.0,[30.0],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,17.58,25.7,26.0
2023-05-31 06:15:00,,53.57,36.6,24.7,30.83333333333333,30.1,30.1,[30.1],1.0,24.7,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.6,17.61,25.8,26.0
2023-05-31 06:20:00,,53.56,36.6,24.7,30.83333333333333,30.0,30.0,[30.0],1.0,24.7,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.6,17.55,25.7,26.0
2023-05-31 06:25:00,,53.6,36.6,24.7,30.83333333333333,30.0,30.0,[30.0],1.0,24.7,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.6,17.26,25.8,26.0
2023-05-31 06:30:00,,53.59,36.6,24.7,30.8,30.0,30.0,[30.0],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,17.3,25.8,26.0
2023-05-31 06:35:00,,53.58,36.6,24.7,30.8,30.1,30.1,[30.1],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,17.24,25.9,26.0
2023-05-31 06:40:00,,53.55,36.6,24.7,30.8,30.0,30.0,[30.0],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,17.23,25.7,26.0
2023-05-31 06:45:00,,53.52,36.6,24.7,30.83333333333333,30.0,30.0,[30.0],1.0,24.7,24.1,25.0,1.0,31.2,26.2,25.0,1.0,36.6,17.31,25.6,26.0
2023-05-31 06:50:00,,53.61,36.6,24.7,30.8,30.0,30.0,[30.0],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,17.3,25.7,26.0
2023-05-31 06:55:00,,53.59,36.6,24.7,30.8,30.0,30.0,[30.0],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,21.74,25.7,26.0
2023-05-31 07:00:00,,53.61,36.6,24.5,30.7,30.0,30.0,[30.0],1.0,24.5,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.6,17.31,25.7,26.0
2023-05-31 07:05:00,,53.56,36.6,24.5,30.7,30.0,30.0,[30.0],1.0,24.5,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.6,17.43,25.5,26.0
2023-05-31 07:10:00,,53.56,36.5,24.6,30.7,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.5,16.97,25.6,26.0
2023-05-31 07:15:00,,53.59,36.5,24.6,30.7,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.5,17.32,25.6,26.0
2023-05-31 07:20:00,,53.55,36.5,24.6,30.666666666666668,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,30.9,26.2,25.0,1.0,36.5,17.37,26.0,26.0
2023-05-31 07:25:00,,53.56,36.5,24.6,30.666666666666668,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,30.9,26.2,25.0,1.0,36.5,17.31,25.7,26.0
2023-05-31 07:30:00,,53.61,36.5,24.6,30.7,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.5,17.12,25.4,26.0
2023-05-31 07:35:00,,53.6,36.5,24.7,30.73333333333333,29.9,29.9,[29.9],1.0,24.7,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.5,17.16,25.5,26.0
2023-05-31 07:40:00,,53.6,36.5,24.7,30.73333333333333,29.9,29.9,[29.9],1.0,24.7,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.5,17.21,25.7,26.0
2023-05-31 07:45:00,,53.6,36.5,24.7,30.73333333333333,29.9,29.9,[29.9],1.0,24.7,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.5,16.53,25.4,26.0
2023-05-31 07:50:00,,53.64,36.5,24.7,30.73333333333333,29.9,29.9,[29.9],1.0,24.7,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.5,16.33,25.5,26.0
2023-05-31 07:55:00,,53.66,36.5,24.6,30.73333333333333,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.5,16.63,25.7,26.0
2023-05-31 08:00:00,,53.68,36.5,24.6,30.7,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.5,16.7,25.8,26.0
2023-05-31 08:05:00,,53.65,36.6,24.7,30.8,29.9,29.9,[29.9],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,16.74,25.8,26.0
2023-05-31 08:10:00,,53.66,36.5,24.6,30.7,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,31.0,26.2,25.0,1.0,36.5,16.61,25.6,26.0
2023-05-31 08:15:00,,53.59,36.5,24.6,30.73333333333333,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.5,16.71,25.6,26.0
2023-05-31 08:20:00,,53.65,36.6,24.7,30.8,29.9,29.9,[29.9],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,16.75,26.0,26.0
2023-05-31 08:25:00,,53.62,36.6,24.7,30.8,29.9,29.9,[29.9],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,16.69,25.7,26.0
2023-05-31 08:30:00,,53.67,36.6,24.7,30.8,29.9,29.9,[29.9],1.0,24.7,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,16.67,25.9,26.0
2023-05-31 08:35:00,,53.62,36.6,24.6,30.76666666666667,29.9,29.9,[29.9],1.0,24.6,24.1,25.0,1.0,31.1,26.2,25.0,1.0,36.6,16.8,25.8,26.0
