time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,43294_c,43294_p,43294_r,43294_s,43295_c,43295_h,43295_p,43295_r,43295_s
2023-06-01 19:35:00,30.7,26.0,30.7,30.7,30.7,25.9,25.9,[25.9],1.0,3.99,26.4,27.0,1.0,30.7,25.86,26.5,27.0
2023-06-01 19:40:00,30.7,26.0,31.2,31.2,31.2,26.1,26.1,[26.1],1.0,3.99,25.8,27.0,1.0,31.2,26.1,25.9,27.0
2023-06-01 19:45:00,30.7,26.0,31.2,31.2,31.2,26.1,26.1,[26.1],1.0,3.99,25.7,27.0,1.0,31.2,2.88,25.7,27.0
2023-06-01 19:50:00,30.7,26.0,31.3,31.3,31.3,26.3,26.3,[26.3],1.0,3.99,26.2,27.0,1.0,31.3,25.8,26.4,27.0
2023-06-01 19:55:00,30.7,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.99,25.7,27.0,1.0,31.6,26.28,26.0,27.0
2023-06-01 20:00:00,30.5,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.99,26.8,27.0,1.0,31.6,2.52,26.7,27.0
2023-06-01 20:05:00,30.5,26.0,31.7,31.7,31.7,25.8,25.8,[25.8],1.0,5.0,25.0,27.0,1.0,31.7,25.92,23.7,27.0
2023-06-01 20:10:00,30.5,26.0,31.2,31.2,31.2,25.8,25.8,[25.8],1.0,3.99,25.2,27.0,1.0,31.2,2.52,25.8,27.0
2023-06-01 20:15:00,30.5,26.0,30.9,30.9,30.9,26.1,26.1,[26.1],1.0,3.99,26.0,27.0,1.0,30.9,26.1,26.1,27.0
2023-06-01 20:20:00,30.4,26.0,31.4,31.4,31.4,26.2,26.2,[26.2],1.0,3.98,25.6,27.0,1.0,31.4,26.34,25.7,27.0
2023-06-01 20:25:00,30.4,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.99,26.8,27.0,1.0,31.4,25.14,26.8,27.0
2023-06-01 20:30:00,30.4,26.0,31.7,31.7,31.7,26.4,26.4,[26.4],1.0,3.99,25.9,27.0,1.0,31.7,25.62,26.1,27.0
2023-06-01 20:35:00,30.4,26.0,31.7,31.7,31.7,26.3,26.3,[26.3],1.0,3.99,26.0,27.0,1.0,31.7,2.52,26.0,27.0
2023-06-01 20:40:00,30.4,26.0,,,,25.9,25.9,[25.9],1.0,46.8,26.0,27.0,1.0,,25.74,24.9,27.0
2023-06-01 20:45:00,30.5,26.0,31.7,31.7,31.7,25.5,25.5,[25.5],1.0,3.99,25.2,27.0,1.0,31.7,25.62,24.7,27.0
2023-06-01 20:50:00,30.4,26.0,30.8,30.8,30.8,25.9,25.9,[25.9],1.0,3.99,26.3,27.0,1.0,30.8,25.8,26.4,27.0
2023-06-01 20:55:00,30.3,26.0,31.1,31.1,31.1,26.1,26.1,[26.1],1.0,3.99,25.6,27.0,1.0,31.1,25.62,25.8,27.0
2023-06-01 21:00:00,30.3,26.0,31.4,31.4,31.4,26.2,26.2,[26.2],1.0,3.99,26.5,27.0,1.0,31.4,2.52,26.3,27.0
2023-06-01 21:05:00,30.3,26.0,31.4,31.4,31.4,26.0,26.0,[26.0],1.0,46.8,25.4,27.0,1.0,31.4,25.5,24.3,27.0
2023-06-01 21:10:00,30.3,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.99,25.2,27.0,1.0,30.9,25.86,25.0,27.0
2023-06-01 21:15:00,30.2,26.0,30.8,30.8,30.8,26.0,26.0,[26.0],1.0,3.99,26.9,27.0,1.0,30.8,27.96,26.9,27.0
2023-06-01 21:20:00,30.3,26.0,31.2,31.2,31.2,26.2,26.2,[26.2],1.0,3.99,25.8,27.0,1.0,31.2,25.14,26.1,27.0
2023-06-01 21:25:00,30.2,26.0,31.5,31.5,31.5,26.2,26.2,[26.2],1.0,3.99,25.6,27.0,1.0,31.5,25.02,26.1,27.0
2023-06-01 21:30:00,30.2,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.99,27.1,27.0,1.0,31.6,2.52,26.9,27.0
2023-06-01 21:35:00,30.2,26.0,31.1,31.1,31.1,25.6,25.6,[25.6],1.0,46.8,25.0,27.0,1.0,31.1,25.68,23.6,27.0
2023-06-01 21:40:00,30.2,26.0,31.1,31.1,31.1,25.5,25.5,[25.5],1.0,3.99,25.2,27.0,1.0,31.1,25.86,25.1,27.0
2023-06-01 21:45:00,30.1,26.0,30.7,30.7,30.7,26.0,26.0,[26.0],1.0,3.99,26.7,27.0,1.0,30.7,25.5,26.7,27.0
2023-06-01 21:50:00,30.1,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.99,25.9,27.0,1.0,31.1,25.74,25.9,27.0
2023-06-01 21:55:00,30.1,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.99,25.6,27.0,1.0,31.4,4.56,25.6,27.0
2023-06-01 22:00:00,30.1,26.0,31.3,31.3,31.3,26.3,26.3,[26.3],1.0,47.8,26.8,27.0,1.0,31.3,24.78,26.9,27.0
2023-06-01 22:05:00,30.1,26.0,31.7,31.7,31.7,25.5,25.5,[25.5],1.0,3.99,25.1,27.0,1.0,31.7,25.68,24.5,27.0
2023-06-01 22:10:00,30.0,26.0,30.8,30.8,30.8,25.8,25.8,[25.8],1.0,3.99,26.0,27.0,1.0,30.8,2.52,25.8,27.0
2023-06-01 22:15:00,30.0,26.0,30.8,30.8,30.8,26.2,26.2,[26.2],1.0,3.99,26.1,27.0,1.0,30.8,25.5,26.3,27.0
2023-06-01 22:20:00,30.0,26.0,31.4,31.4,31.4,26.2,26.2,[26.2],1.0,3.99,25.7,27.0,1.0,31.4,25.5,25.9,27.0
2023-06-01 22:25:00,30.0,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.99,27.0,27.0,1.0,31.4,2.52,26.8,27.0
2023-06-01 22:30:00,29.9,26.0,31.1,31.1,31.1,25.7,25.7,[25.7],1.0,5.0,24.9,27.0,1.0,31.1,25.56,23.8,27.0
2023-06-01 22:35:00,29.9,26.0,31.1,31.1,31.1,25.7,25.7,[25.7],1.0,3.99,25.9,27.0,1.0,31.1,2.52,25.6,27.0
2023-06-01 22:40:00,29.9,26.0,30.8,30.8,30.8,26.1,26.1,[26.1],1.0,3.99,25.9,27.0,1.0,30.8,25.74,26.1,27.0
2023-06-01 22:45:00,29.9,26.0,31.2,31.2,31.2,26.1,26.1,[26.1],1.0,3.99,25.5,27.0,1.0,31.2,25.62,26.0,27.0
2023-06-01 22:50:00,29.9,26.0,31.3,31.3,31.3,26.2,26.2,[26.2],1.0,3.99,27.1,27.0,1.0,31.3,27.84,26.4,27.0
2023-06-01 22:55:00,29.8,26.0,31.5,31.5,31.5,25.6,25.6,[25.6],1.0,5.0,25.0,27.0,1.0,31.5,25.62,24.0,27.0
2023-06-01 23:00:00,29.8,26.0,30.8,30.8,30.8,25.6,25.6,[25.6],1.0,3.99,26.1,27.0,1.0,30.8,2.52,25.8,27.0
2023-06-01 23:05:00,29.8,26.0,30.8,30.8,30.8,26.1,26.1,[26.1],1.0,3.99,26.3,27.0,1.0,30.8,25.92,26.2,27.0
2023-06-01 23:10:00,29.8,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],1.0,3.99,25.7,27.0,1.0,31.3,25.92,25.8,27.0
2023-06-01 23:15:00,29.8,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.98,26.0,27.0,1.0,31.4,2.52,25.8,27.0
2023-06-01 23:20:00,29.7,26.0,31.4,31.4,31.4,26.0,26.0,[26.0],1.0,46.8,26.2,27.0,1.0,31.4,24.72,25.2,27.0
2023-06-01 23:25:00,29.7,26.0,31.6,31.6,31.6,25.4,25.4,[25.4],1.0,3.99,25.2,27.0,1.0,31.6,25.92,24.5,27.0
2023-06-01 23:30:00,29.6,26.0,30.6,30.6,30.6,25.8,25.8,[25.8],1.0,3.99,26.6,27.0,1.0,30.6,2.52,26.4,27.0
2023-06-01 23:35:00,29.6,26.0,30.8,30.8,30.8,26.1,26.1,[26.1],1.0,3.98,25.9,27.0,1.0,30.8,25.2,26.1,27.0
2023-06-01 23:40:00,29.6,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],1.0,3.99,25.6,27.0,1.0,31.3,25.32,25.7,27.0
2023-06-01 23:45:00,29.6,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.99,27.2,27.0,1.0,31.6,2.52,27.0,27.0
2023-06-01 23:50:00,29.6,26.0,31.6,31.6,31.6,25.6,25.6,[25.6],1.0,3.99,24.9,27.0,1.0,31.6,25.74,24.7,27.0
2023-06-01 23:55:00,29.6,26.0,31.0,31.0,31.0,25.7,25.7,[25.7],1.0,3.98,25.3,27.0,1.0,31.0,2.52,25.3,27.0
2023-06-02 00:00:00,29.6,26.0,30.8,30.8,30.8,26.0,26.0,[26.0],1.0,3.99,26.0,27.0,1.0,30.8,24.72,26.1,27.0
2023-06-02 00:05:00,29.7,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],1.0,3.99,25.6,27.0,1.0,31.3,25.02,25.6,27.0
2023-06-02 00:10:00,29.6,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.98,26.9,27.0,1.0,31.6,24.54,26.9,27.0
2023-06-02 00:15:00,29.6,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.98,25.9,27.0,1.0,31.6,25.8,26.0,27.0
2023-06-02 00:20:00,29.6,26.0,31.7,31.7,31.7,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.7,25.68,25.8,27.0
2023-06-02 00:25:00,29.5,26.0,31.5,31.5,31.5,26.3,26.3,[26.3],1.0,46.8,26.3,27.0,1.0,31.5,25.56,25.6,27.0
2023-06-02 00:30:00,29.5,26.0,31.8,31.8,31.8,25.6,25.6,[25.6],1.0,3.98,25.2,27.0,1.0,31.8,25.68,24.5,27.0
2023-06-02 00:35:00,29.5,26.0,30.9,30.9,30.9,25.9,25.9,[25.9],1.0,3.98,26.3,27.0,1.0,30.9,26.04,26.4,27.0
2023-06-02 00:40:00,29.5,26.0,31.0,31.0,31.0,26.1,26.1,[26.1],1.0,3.98,25.8,27.0,1.0,31.0,25.56,26.0,27.0
2023-06-02 00:45:00,29.5,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],1.0,3.98,26.1,27.0,1.0,31.3,2.52,25.9,27.0
2023-06-02 00:50:00,29.5,26.0,31.5,31.5,31.5,26.0,26.0,[26.0],1.0,46.8,25.8,27.0,1.0,31.5,24.6,24.9,27.0
2023-06-02 00:55:00,29.5,26.0,31.5,31.5,31.5,25.6,25.6,[25.6],1.0,3.98,25.2,27.0,1.0,31.5,25.44,24.9,27.0
2023-06-02 01:00:00,29.5,26.0,30.7,30.7,30.7,25.9,25.9,[25.9],1.0,3.98,26.3,27.0,1.0,30.7,24.48,26.4,27.0
2023-06-02 01:05:00,29.5,26.0,31.0,31.0,31.0,26.1,26.1,[26.1],1.0,3.98,25.7,27.0,1.0,31.0,25.62,25.8,27.0
2023-06-02 01:10:00,29.4,26.0,31.3,31.3,31.3,26.3,26.3,[26.3],1.0,3.98,26.9,27.0,1.0,31.3,28.08,26.8,27.0
2023-06-02 01:15:00,29.4,26.0,31.5,31.5,31.5,26.3,26.3,[26.3],1.0,3.98,26.1,27.0,1.0,31.5,24.84,26.1,27.0
2023-06-02 01:20:00,29.4,26.0,31.6,31.6,31.6,26.2,26.2,[26.2],1.0,3.98,26.3,27.0,1.0,31.6,2.52,26.2,27.0
2023-06-02 01:25:00,29.3,26.0,31.6,31.6,31.6,26.0,26.0,[26.0],1.0,46.8,25.4,27.0,1.0,31.6,24.6,26.8,27.0
2023-06-02 01:30:00,29.3,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.98,25.3,27.0,1.0,30.9,2.88,24.9,27.0
2023-06-02 01:35:00,29.3,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,26.6,27.0,1.0,31.2,25.68,26.6,27.0
2023-06-02 01:40:00,29.3,26.0,31.2,31.2,31.2,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.2,25.98,26.0,27.0
2023-06-02 01:45:00,29.3,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.98,25.6,27.0,1.0,31.4,2.88,25.8,27.0
2023-06-02 01:50:00,29.3,26.0,31.4,31.4,31.4,26.4,26.4,[26.4],1.0,3.98,26.4,27.0,1.0,31.4,25.62,26.0,27.0
2023-06-02 01:55:00,29.2,26.0,31.7,31.7,31.7,26.3,26.3,[26.3],1.0,3.98,25.9,27.0,1.0,31.7,25.32,26.0,27.0
2023-06-02 02:00:00,29.1,26.0,31.6,31.6,31.6,26.4,26.4,[26.4],1.0,3.98,27.1,27.0,1.0,31.6,2.52,26.9,27.0
2023-06-02 02:05:00,29.1,26.0,31.7,31.7,31.7,25.7,25.7,[25.7],1.0,3.98,25.0,27.0,1.0,31.7,25.14,23.7,27.0
2023-06-02 02:10:00,29.1,26.0,31.2,31.2,31.2,25.8,25.8,[25.8],1.0,3.98,26.3,27.0,1.0,31.2,25.8,26.2,27.0
2023-06-02 02:15:00,29.1,26.0,31.3,31.3,31.3,26.0,26.0,[26.0],1.0,3.98,25.7,27.0,1.0,31.3,25.8,25.9,27.0
2023-06-02 02:20:00,29.0,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],1.0,3.98,25.6,27.0,1.0,31.3,2.82,25.6,27.0
2023-06-02 02:25:00,29.0,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,26.3,27.0,1.0,31.2,25.08,26.4,27.0
2023-06-02 02:30:00,29.1,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.98,26.1,27.0,1.0,31.6,25.32,25.8,27.0
2023-06-02 02:35:00,29.0,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.98,26.8,27.0,1.0,31.6,2.46,26.7,27.0
2023-06-02 02:40:00,29.0,26.0,31.6,31.6,31.6,25.7,25.7,[25.7],1.0,45.81,25.0,27.0,1.0,31.6,25.14,23.8,27.0
2023-06-02 02:45:00,29.0,26.0,31.2,31.2,31.2,25.8,25.8,[25.8],1.0,3.98,26.6,27.0,1.0,31.2,25.74,26.2,27.0
2023-06-02 02:50:00,29.0,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,25.9,27.0,1.0,31.2,25.86,25.8,27.0
2023-06-02 02:55:00,29.0,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,25.4,27.0,1.0,31.2,24.96,25.6,27.0
2023-06-02 03:00:00,28.9,26.0,31.2,31.2,31.2,26.2,26.2,[26.2],1.0,3.98,26.8,27.0,1.0,31.2,24.96,26.8,27.0
2023-06-02 03:05:00,28.8,26.0,31.6,31.6,31.6,25.5,25.5,[25.5],1.0,3.98,25.0,27.0,1.0,31.6,24.66,24.1,27.0
2023-06-02 03:10:00,28.8,26.0,30.8,30.8,30.8,25.7,25.7,[25.7],1.0,3.98,26.3,27.0,1.0,30.8,2.52,26.0,27.0
2023-06-02 03:15:00,28.8,26.0,30.8,30.8,30.8,26.0,26.0,[26.0],1.0,3.98,25.9,27.0,1.0,30.8,24.54,25.9,27.0
2023-06-02 03:20:00,28.7,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,25.5,27.0,1.0,31.2,24.9,25.6,27.0
2023-06-02 03:25:00,28.7,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,26.5,27.0,1.0,31.2,25.32,26.6,27.0
2023-06-02 03:30:00,28.7,26.0,31.5,31.5,31.5,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.5,25.2,25.9,27.0
2023-06-02 03:35:00,28.7,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.98,26.9,27.0,1.0,31.6,2.46,26.7,27.0
2023-06-02 03:40:00,28.7,26.0,31.6,31.6,31.6,25.8,25.8,[25.8],1.0,46.81,25.2,27.0,1.0,31.6,25.14,24.0,27.0
2023-06-02 03:45:00,28.7,26.0,31.3,31.3,31.3,25.5,25.5,[25.5],1.0,3.98,25.2,27.0,1.0,31.3,25.44,25.1,27.0
2023-06-02 03:50:00,28.7,26.0,30.7,30.7,30.7,25.9,25.9,[25.9],1.0,3.98,27.1,27.0,1.0,30.7,27.06,26.7,27.0
2023-06-02 03:55:00,28.7,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.8,27.0,1.0,31.1,24.66,26.0,27.0
2023-06-02 04:00:00,28.7,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.98,25.6,27.0,1.0,31.4,24.6,25.6,27.0
2023-06-02 04:05:00,28.7,26.0,31.3,31.3,31.3,26.3,26.3,[26.3],1.0,3.98,27.2,27.0,1.0,31.3,27.6,27.0,27.0
2023-06-02 04:10:00,28.5,26.0,31.6,31.6,31.6,25.6,25.6,[25.6],1.0,3.98,24.8,27.0,1.0,31.6,25.68,23.8,27.0
2023-06-02 04:15:00,28.5,26.0,30.8,30.8,30.8,25.7,25.7,[25.7],1.0,3.98,26.0,27.0,1.0,30.8,2.52,25.8,27.0
2023-06-02 04:20:00,28.5,26.0,30.8,30.8,30.8,26.0,26.0,[26.0],1.0,3.98,25.9,27.0,1.0,30.8,25.8,26.1,27.0
2023-06-02 04:25:00,28.4,26.0,31.2,31.2,31.2,26.1,26.1,[26.1],1.0,3.98,25.7,27.0,1.0,31.2,25.2,25.9,27.0
2023-06-02 04:30:00,28.4,26.0,31.5,31.5,31.5,26.3,26.3,[26.3],1.0,3.98,26.2,27.0,1.0,31.5,25.8,26.3,27.0
2023-06-02 04:35:00,28.4,26.0,31.5,31.5,31.5,26.3,26.3,[26.3],1.0,3.98,25.8,27.0,1.0,31.5,24.96,25.9,27.0
2023-06-02 04:40:00,28.3,26.0,31.5,31.5,31.5,26.3,26.3,[26.3],1.0,3.98,26.9,27.0,1.0,31.5,2.52,26.7,27.0
2023-06-02 04:45:00,28.4,26.0,31.6,31.6,31.6,25.8,25.8,[25.8],1.0,46.81,25.1,27.0,1.0,31.6,25.8,23.8,27.0
2023-06-02 04:50:00,28.5,26.0,30.8,30.8,30.8,25.6,25.6,[25.6],1.0,3.98,25.5,27.0,1.0,30.8,2.76,25.4,27.0
2023-06-02 04:55:00,28.5,26.0,30.8,30.8,30.8,26.1,26.1,[26.1],1.0,3.98,26.3,27.0,1.0,30.8,24.54,26.3,27.0
2023-06-02 05:00:00,28.5,26.0,31.3,31.3,31.3,26.2,26.2,[26.2],1.0,3.98,25.8,27.0,1.0,31.3,24.84,25.9,27.0
2023-06-02 05:05:00,28.4,26.0,31.4,31.4,31.4,26.2,26.2,[26.2],1.0,3.98,26.3,27.0,1.0,31.4,2.52,26.3,27.0
2023-06-02 05:10:00,28.4,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.98,26.1,27.0,1.0,31.4,24.54,26.4,27.0
2023-06-02 05:15:00,28.4,26.0,31.7,31.7,31.7,26.3,26.3,[26.3],1.0,3.98,25.7,27.0,1.0,31.7,25.02,25.8,27.0
2023-06-02 05:20:00,28.4,26.0,31.6,31.6,31.6,26.4,26.4,[26.4],1.0,3.99,27.1,27.0,1.0,31.6,26.76,27.1,27.0
2023-06-02 05:25:00,28.3,26.0,31.8,31.8,31.8,25.5,25.5,[25.5],1.0,3.98,24.8,27.0,1.0,31.8,25.68,24.0,27.0
2023-06-02 05:30:00,28.4,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.98,25.9,27.0,1.0,30.9,2.52,25.0,27.0
2023-06-02 05:35:00,28.4,26.0,30.7,30.7,30.7,26.1,26.1,[26.1],1.0,3.98,26.1,27.0,1.0,30.7,24.54,26.2,27.0
2023-06-02 05:40:00,28.3,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],1.0,3.98,25.8,27.0,1.0,31.3,24.96,25.8,27.0
2023-06-02 05:45:00,28.3,26.0,31.3,31.3,31.3,26.2,26.2,[26.2],1.0,3.98,26.8,27.0,1.0,31.3,2.52,26.7,27.0
2023-06-02 05:50:00,28.3,26.0,31.5,31.5,31.5,26.3,26.3,[26.3],1.0,3.98,25.8,27.0,1.0,31.5,25.02,26.0,27.0
2023-06-02 05:55:00,28.3,26.0,31.6,31.6,31.6,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.6,25.68,25.9,27.0
2023-06-02 06:00:00,28.3,26.0,31.5,31.5,31.5,26.2,26.2,[26.2],1.0,45.81,27.4,27.0,1.0,31.5,24.42,25.1,27.0
2023-06-02 06:05:00,28.3,26.0,31.0,31.0,31.0,25.6,25.6,[25.6],1.0,3.98,25.9,27.0,1.0,31.0,2.52,25.0,27.0
2023-06-02 06:10:00,28.4,26.0,30.9,30.9,30.9,26.0,26.0,[26.0],1.0,3.98,25.9,27.0,1.0,30.9,24.54,25.9,27.0
2023-06-02 06:15:00,28.4,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,25.5,27.0,1.0,31.2,25.44,25.7,27.0
2023-06-02 06:20:00,28.4,26.0,31.2,31.2,31.2,26.1,26.1,[26.1],1.0,3.98,26.7,27.0,1.0,31.2,2.52,26.5,27.0
2023-06-02 06:25:00,28.4,26.0,31.3,31.3,31.3,26.3,26.3,[26.3],1.0,3.98,26.1,27.0,1.0,31.3,25.68,26.0,27.0
2023-06-02 06:30:00,28.4,26.0,31.5,31.5,31.5,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.5,25.5,25.8,27.0
2023-06-02 06:35:00,28.5,26.0,31.5,31.5,31.5,26.4,26.4,[26.4],1.0,3.98,27.2,27.0,1.0,31.5,25.2,27.0,27.0
2023-06-02 06:40:00,28.5,26.0,31.7,31.7,31.7,25.6,25.6,[25.6],1.0,3.98,24.9,27.0,1.0,31.7,25.44,24.0,27.0
2023-06-02 06:45:00,28.5,26.0,31.0,31.0,31.0,25.7,25.7,[25.7],1.0,3.98,25.2,27.0,1.0,31.0,2.52,25.8,27.0
2023-06-02 06:50:00,28.5,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.98,26.2,27.0,1.0,31.4,24.42,26.3,27.0
2023-06-02 06:55:00,28.6,26.0,31.4,31.4,31.4,26.2,26.2,[26.2],1.0,3.98,25.7,27.0,1.0,31.4,24.84,25.8,27.0
2023-06-02 07:00:00,28.6,26.0,31.4,31.4,31.4,26.2,26.2,[26.2],1.0,3.98,26.8,27.0,1.0,31.4,2.52,26.7,27.0
2023-06-02 07:05:00,28.7,26.0,31.5,31.5,31.5,26.3,26.3,[26.3],1.0,3.98,26.0,27.0,1.0,31.5,24.96,26.2,27.0
2023-06-02 07:10:00,28.7,26.0,31.7,31.7,31.7,26.3,26.3,[26.3],1.0,3.98,25.7,27.0,1.0,31.7,25.8,26.0,27.0
2023-06-02 07:15:00,28.7,26.0,31.6,31.6,31.6,26.4,26.4,[26.4],1.0,3.98,26.5,27.0,1.0,31.6,25.08,26.6,27.0
2023-06-02 07:20:00,28.8,26.0,31.8,31.8,31.8,26.4,26.4,[26.4],1.0,3.98,26.1,27.0,1.0,31.8,25.44,26.1,27.0
2023-06-02 07:25:00,28.8,26.0,31.8,31.8,31.8,26.3,26.3,[26.3],1.0,3.98,26.4,27.0,1.0,31.8,2.52,26.3,27.0
2023-06-02 07:30:00,29.0,26.0,31.7,31.7,31.7,26.0,26.0,[26.0],1.0,43.82,25.7,27.0,1.0,31.7,24.48,24.4,27.0
2023-06-02 07:35:00,29.2,,31.6,31.6,31.6,25.6,25.6,[25.6],1.0,3.98,25.1,27.0,1.0,31.6,25.38,25.0,27.0
2023-06-02 07:40:00,29.2,26.0,30.8,30.8,30.8,26.2,26.2,[26.2],1.0,3.99,27.2,27.0,1.0,30.8,2.52,26.7,27.0
2023-06-02 07:45:00,29.2,26.0,30.8,30.8,30.8,26.9,26.9,[26.9],1.0,3.99,28.5,27.0,1.0,30.8,2.52,28.1,27.0
2023-06-02 07:50:00,29.5,26.0,30.8,30.8,30.8,27.0,27.0,[27.0],1.0,3.99,27.4,27.0,1.0,30.8,24.96,27.4,27.0
2023-06-02 07:55:00,29.5,26.0,32.7,32.7,32.7,27.2,27.2,[27.2],1.0,3.99,28.5,27.0,1.0,32.7,27.9,28.2,27.0
2023-06-02 08:00:00,29.4,26.0,32.8,32.8,32.8,27.0,27.0,[27.0],1.0,3.99,27.0,27.0,1.0,32.8,25.08,27.1,27.0
2023-06-02 08:05:00,29.6,26.0,32.8,32.8,32.8,27.0,27.0,[27.0],1.0,3.98,26.5,27.0,1.0,32.8,1.86,26.5,27.0
2023-06-02 08:10:00,29.8,26.0,32.4,32.4,32.4,26.7,26.7,[26.7],1.0,40.88,26.1,27.0,1.0,32.4,24.0,24.8,27.0
2023-06-02 08:15:00,29.9,26.0,32.2,32.2,32.2,25.9,25.9,[25.9],,,,,,32.2,,,
2023-06-02 08:20:00,30.0,26.0,31.1,31.1,31.1,26.0,26.0,[26.0],1.0,3.98,25.7,27.0,1.0,31.1,25.26,25.6,27.0
2023-06-02 08:25:00,30.2,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,26.7,27.0,1.0,31.2,25.44,26.7,27.0
2023-06-02 08:30:00,30.5,26.0,31.5,31.5,31.5,26.4,26.4,[26.4],1.0,3.98,26.1,27.0,1.0,31.5,25.38,26.1,27.0
2023-06-02 08:35:00,30.6,26.0,31.6,31.6,31.6,26.3,26.3,[26.3],1.0,3.98,25.9,27.0,1.0,31.6,25.56,25.9,27.0
2023-06-02 08:40:00,30.7,26.0,31.5,31.5,31.5,26.5,26.5,[26.5],1.0,3.98,26.9,27.0,1.0,31.5,25.26,26.9,27.0
2023-06-02 08:45:00,30.9,26.0,31.7,31.7,31.7,26.5,26.5,[26.5],1.0,3.98,26.1,27.0,1.0,31.7,25.5,26.1,27.0
2023-06-02 08:50:00,30.9,26.0,31.8,31.8,31.8,26.4,26.4,[26.4],1.0,3.98,26.0,27.0,1.0,31.8,2.52,26.1,27.0
2023-06-02 08:55:00,30.8,26.0,31.7,31.7,31.7,26.2,26.2,[26.2],1.0,45.82,25.7,27.0,1.0,31.7,25.44,24.7,27.0
2023-06-02 09:00:00,30.5,26.0,31.7,31.7,31.7,25.6,25.6,[25.6],1.0,,25.2,27.0,1.0,31.7,,24.8,27.0
2023-06-02 09:05:00,30.7,26.0,30.7,30.7,30.7,26.0,26.0,[26.0],1.0,3.98,26.5,27.0,1.0,30.7,24.48,26.5,27.0
2023-06-02 09:10:00,31.1,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.8,27.0,1.0,31.1,25.56,25.8,27.0
2023-06-02 09:15:00,31.1,26.0,31.3,31.3,31.3,26.2,26.2,[26.2],1.0,3.98,26.2,27.0,1.0,31.3,2.52,26.1,27.0
2023-06-02 09:20:00,31.2,26.0,31.6,31.6,31.6,26.4,26.4,[26.4],1.0,3.98,26.3,27.0,1.0,31.6,25.56,26.4,27.0
2023-06-02 09:25:00,31.4,26.0,31.6,31.6,31.6,26.4,26.4,[26.4],1.0,3.98,25.7,27.0,1.0,31.6,25.56,26.0,27.0
2023-06-02 09:30:00,31.4,26.0,31.6,31.6,31.6,26.4,26.4,[26.4],1.0,3.98,26.8,27.0,1.0,31.6,2.52,26.3,27.0
2023-06-02 09:35:00,31.3,26.0,31.5,31.5,31.5,26.0,26.0,[26.0],1.0,45.81,25.2,27.0,1.0,31.5,25.32,24.0,27.0
2023-06-02 09:40:00,31.7,26.0,31.4,31.4,31.4,25.8,25.8,[25.8],1.0,3.98,25.4,27.0,1.0,31.4,25.56,25.2,27.0
