time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,647839_h,780127_c,780127_h,780127_p,780127_r,780127_s
2023-05-31 21:15:00,28.0,,42.2,31.6,36.900000000000006,21.9,21.9,[21.9],42.2,1.0,31.6,4.0,29.6,25.0
2023-05-31 21:20:00,28.0,,42.2,31.7,36.95,21.7,21.7,[21.7],42.2,1.0,31.7,3.9,29.6,25.0
2023-05-31 21:25:00,28.0,,42.3,31.8,37.05,22.5,22.5,[22.5],42.3,1.0,31.8,3.9,29.8,25.0
2023-05-31 21:30:00,28.0,,42.3,31.8,37.05,21.9,21.9,[21.9],42.3,1.0,31.8,3.9,29.7,25.0
2023-05-31 21:35:00,27.9,,42.1,31.8,36.95,21.6,21.6,[21.6],42.1,1.0,31.8,4.0,29.5,25.0
2023-05-31 21:40:00,27.9,,42.1,31.6,36.85,22.3,22.3,[22.3],42.1,1.0,31.6,3.9,29.8,25.0
2023-05-31 21:45:00,27.9,,42.2,31.8,37.0,22.0,22.0,[22.0],42.2,1.0,31.8,3.9,29.7,25.0
2023-05-31 21:50:00,27.9,,42.3,31.8,37.05,21.7,21.7,[21.7],42.3,1.0,31.8,3.9,29.6,25.0
2023-05-31 21:55:00,27.9,,42.2,31.7,36.95,21.5,21.5,[21.5],42.2,1.0,31.7,3.9,29.5,25.0
2023-05-31 22:00:00,27.9,,42.2,31.7,36.95,22.3,22.3,[22.3],42.2,1.0,31.7,3.9,29.8,25.0
2023-05-31 22:05:00,27.9,,42.4,31.9,37.15,21.9,21.9,[21.9],42.4,1.0,31.9,4.0,29.6,25.0
2023-05-31 22:10:00,27.9,,42.2,31.7,36.95,21.6,21.6,[21.6],42.2,1.0,31.7,3.9,29.6,25.0
2023-05-31 22:15:00,27.9,,42.2,31.6,36.900000000000006,22.0,22.0,[22.0],42.2,1.0,31.6,3.9,29.8,25.0
2023-05-31 22:20:00,27.9,,42.0,31.7,36.85,22.1,22.1,[22.1],42.0,1.0,31.7,4.0,29.7,25.0
2023-05-31 22:25:00,27.9,,42.2,31.7,36.95,21.7,21.7,[21.7],42.2,1.0,31.7,3.9,29.6,25.0
2023-05-31 22:30:00,27.9,,42.0,31.7,36.85,21.5,21.5,[21.5],42.0,1.0,31.7,4.0,29.4,25.0
2023-05-31 22:35:00,27.9,,42.0,31.7,36.85,22.3,22.3,[22.3],42.0,1.0,31.7,4.0,29.8,25.0
2023-05-31 22:40:00,27.9,,42.1,31.7,36.9,21.9,21.9,[21.9],42.1,1.0,31.7,3.9,29.6,25.0
2023-05-31 22:45:00,27.9,,42.0,31.7,36.85,21.6,21.6,[21.6],42.0,1.0,31.7,4.0,29.6,25.0
2023-05-31 22:50:00,27.9,,42.0,31.7,36.85,22.4,22.4,[22.4],42.0,1.0,31.7,4.0,29.7,25.0
2023-05-31 22:55:00,27.9,,42.2,31.7,36.95,22.0,22.0,[22.0],42.2,1.0,31.7,3.9,29.6,25.0
2023-05-31 23:00:00,27.9,,42.1,31.6,36.85,21.6,21.6,[21.6],42.1,1.0,31.6,4.0,29.6,25.0
2023-05-31 23:05:00,27.9,,42.1,31.6,36.85,22.4,22.4,[22.4],42.1,1.0,31.6,4.0,29.8,25.0
2023-05-31 23:10:00,27.8,,42.3,31.7,37.0,21.9,21.9,[21.9],42.3,1.0,31.7,4.0,29.6,25.0
2023-05-31 23:15:00,27.8,,42.2,31.7,36.95,21.6,21.6,[21.6],42.2,1.0,31.7,4.0,29.5,25.0
2023-05-31 23:20:00,27.8,,42.2,31.6,36.900000000000006,22.4,22.4,[22.4],42.2,1.0,31.6,4.0,29.8,25.0
2023-05-31 23:25:00,27.8,,42.4,31.8,37.1,21.8,21.8,[21.8],42.4,1.0,31.8,3.9,29.6,25.0
2023-05-31 23:30:00,27.8,,42.4,31.8,37.1,22.3,22.3,[22.3],42.4,1.0,31.8,4.0,29.7,25.0
2023-05-31 23:35:00,27.8,,42.4,31.8,37.1,22.0,22.0,[22.0],42.4,1.0,31.8,3.9,29.7,25.0
2023-05-31 23:40:00,27.8,,42.6,31.8,37.2,21.7,21.7,[21.7],42.6,1.0,31.8,4.0,29.6,25.0
2023-05-31 23:45:00,27.8,,42.3,31.7,37.0,21.7,21.7,[21.7],42.3,1.0,31.7,4.0,29.4,25.0
2023-05-31 23:50:00,27.8,,42.0,31.8,36.9,22.2,22.2,[22.2],42.0,1.0,31.8,4.0,29.7,25.0
2023-05-31 23:55:00,27.8,,42.3,31.8,37.05,21.8,21.8,[21.8],42.3,1.0,31.8,4.0,29.6,25.0
2023-06-01 00:00:00,27.8,,42.3,31.8,37.05,22.5,22.5,[22.5],42.3,1.0,31.8,4.0,29.9,25.0
2023-06-01 00:05:00,27.8,,42.4,31.8,37.1,22.0,22.0,[22.0],42.4,1.0,31.8,3.9,29.6,25.0
2023-06-01 00:10:00,27.8,,42.5,31.8,37.15,21.6,21.6,[21.6],42.5,1.0,31.8,4.0,29.5,25.0
2023-06-01 00:15:00,27.8,,42.0,31.7,36.85,21.5,21.5,[21.5],42.0,1.0,31.7,3.9,29.4,25.0
2023-06-01 00:20:00,27.8,,41.9,31.5,36.7,21.5,21.5,[21.5],41.9,1.0,31.5,3.9,29.4,25.0
2023-06-01 00:25:00,27.8,,41.9,31.5,36.7,22.0,22.0,[22.0],41.9,1.0,31.5,4.0,29.7,25.0
2023-06-01 00:30:00,27.7,,42.2,31.6,36.900000000000006,21.6,21.6,[21.6],42.2,1.0,31.6,4.0,29.4,25.0
2023-06-01 00:35:00,27.7,,42.2,31.7,36.95,22.4,22.4,[22.4],42.2,1.0,31.7,3.9,29.7,25.0
2023-06-01 00:40:00,27.7,,42.2,31.7,36.95,21.8,21.8,[21.8],42.2,1.0,31.7,3.9,29.7,25.0
2023-06-01 00:45:00,27.7,,42.3,31.7,37.0,21.6,21.6,[21.6],42.3,1.0,31.7,4.0,29.5,25.0
2023-06-01 00:50:00,27.7,,42.1,31.6,36.85,22.2,22.2,[22.2],42.1,1.0,31.6,3.9,29.8,25.0
2023-06-01 00:55:00,27.7,,42.3,31.7,37.0,22.0,22.0,[22.0],42.3,1.0,31.7,4.0,29.6,25.0
2023-06-01 01:00:00,27.7,,42.3,31.8,37.05,22.2,22.2,[22.2],42.3,1.0,31.8,3.9,29.5,25.0
2023-06-01 01:05:00,27.7,,42.4,31.8,37.1,22.0,22.0,[22.0],42.4,1.0,31.8,4.0,29.8,25.0
2023-06-01 01:10:00,27.7,,42.4,31.9,37.15,21.7,21.7,[21.7],42.4,1.0,31.9,4.0,29.6,25.0
2023-06-01 01:15:00,27.7,,42.4,31.8,37.1,21.5,21.5,[21.5],42.4,1.0,31.8,3.9,29.5,25.0
2023-06-01 01:20:00,27.7,,42.4,31.8,37.1,22.2,22.2,[22.2],42.4,1.0,31.8,4.0,29.8,25.0
2023-06-01 01:25:00,,,,,,,,,,,,,,
2023-06-01 01:30:00,27.6,,42.3,31.8,37.05,21.9,21.9,[21.9],42.3,1.0,31.8,3.9,29.5,25.0
2023-06-01 01:35:00,27.6,,42.5,31.8,37.15,22.0,22.0,[22.0],42.5,1.0,31.8,4.0,29.7,25.0
2023-06-01 01:40:00,27.6,,42.3,31.9,37.1,21.7,21.7,[21.7],42.3,1.0,31.9,4.0,29.6,25.0
2023-06-01 01:45:00,27.6,,42.3,31.7,37.0,21.5,21.5,[21.5],42.3,1.0,31.7,3.9,29.4,25.0
2023-06-01 01:50:00,27.6,,42.3,31.8,37.05,22.1,22.1,[22.1],42.3,1.0,31.8,4.0,29.7,25.0
2023-06-01 01:55:00,27.6,,42.2,31.8,37.0,21.7,21.7,[21.7],42.2,1.0,31.8,4.0,29.4,25.0
2023-06-01 02:00:00,27.6,,42.0,31.8,36.9,21.5,21.5,[21.5],42.0,1.0,31.8,3.9,29.5,25.0
2023-06-01 02:05:00,27.5,,42.0,31.7,36.85,22.2,22.2,[22.2],42.0,1.0,31.7,3.9,29.6,25.0
2023-06-01 02:10:00,27.5,,42.2,31.8,37.0,21.8,21.8,[21.8],42.2,1.0,31.8,4.0,29.5,25.0
2023-06-01 02:15:00,27.5,,42.5,31.7,37.1,22.2,22.2,[22.2],42.5,1.0,31.7,3.9,29.8,25.0
2023-06-01 02:20:00,27.5,,42.5,31.9,37.2,21.7,21.7,[21.7],42.5,1.0,31.9,4.0,29.5,25.0
2023-06-01 02:25:00,27.5,,42.2,31.8,37.0,21.5,21.5,[21.5],42.2,1.0,31.8,3.9,29.5,25.0
2023-06-01 02:30:00,27.5,,42.4,31.8,37.1,22.2,22.2,[22.2],42.4,1.0,31.8,3.9,29.7,25.0
2023-06-01 02:35:00,27.5,,42.3,31.8,37.05,21.7,21.7,[21.7],42.3,1.0,31.8,3.9,29.5,25.0
2023-06-01 02:40:00,27.5,,42.3,31.8,37.05,21.5,21.5,[21.5],42.3,1.0,31.8,3.9,29.5,25.0
2023-06-01 02:45:00,27.5,,42.1,31.8,36.95,21.4,21.4,[21.4],42.1,1.0,31.8,3.9,29.4,25.0
2023-06-01 02:50:00,27.5,,41.9,31.7,36.8,21.9,21.9,[21.9],41.9,1.0,31.7,3.9,29.5,25.0
2023-06-01 02:55:00,27.5,,42.2,31.8,37.0,21.9,21.9,[21.9],42.2,1.0,31.8,3.9,29.5,25.0
2023-06-01 03:00:00,27.5,,42.2,31.8,37.0,22.0,22.0,[22.0],42.2,1.0,31.8,4.0,29.5,25.0
2023-06-01 03:05:00,27.5,,42.4,31.8,37.1,21.7,21.7,[21.7],42.4,1.0,31.8,4.0,29.5,25.0
2023-06-01 03:10:00,27.5,,42.3,31.8,37.05,21.4,21.4,[21.4],42.3,1.0,31.8,3.9,29.4,25.0
2023-06-01 03:15:00,27.5,,42.1,31.7,36.9,22.2,22.2,[22.2],42.1,1.0,31.7,3.9,29.6,25.0
2023-06-01 03:20:00,27.5,,42.2,31.7,36.95,21.8,21.8,[21.8],42.2,1.0,31.7,3.9,29.5,25.0
2023-06-01 03:25:00,27.5,,42.2,31.6,36.900000000000006,21.5,21.5,[21.5],42.2,1.0,31.6,3.9,29.4,25.0
2023-06-01 03:30:00,27.4,,42.1,31.7,36.9,22.3,22.3,[22.3],42.1,1.0,31.7,3.9,29.7,25.0
2023-06-01 03:35:00,27.5,,42.1,31.7,36.9,21.7,21.7,[21.7],42.1,1.0,31.7,4.0,29.5,25.0
2023-06-01 03:40:00,27.5,,42.1,31.7,36.9,21.9,21.9,[21.9],42.1,1.0,31.7,3.9,29.5,25.0
2023-06-01 03:45:00,27.4,,42.4,31.7,37.05,22.0,22.0,[22.0],42.4,1.0,31.7,3.9,29.7,25.0
2023-06-01 03:50:00,27.4,,42.2,31.7,36.95,21.7,21.7,[21.7],42.2,1.0,31.7,3.9,29.5,25.0
2023-06-01 03:55:00,27.4,,42.2,31.7,36.95,22.2,22.2,[22.2],42.2,1.0,31.7,4.0,29.8,25.0
2023-06-01 04:00:00,27.4,,42.5,32.0,37.25,21.7,21.7,[21.7],42.5,1.0,32.0,4.0,29.5,25.0
2023-06-01 04:05:00,27.4,,42.4,31.8,37.1,21.9,21.9,[21.9],42.4,1.0,31.8,3.9,29.4,25.0
2023-06-01 04:10:00,27.4,,42.4,31.9,37.15,22.1,22.1,[22.1],42.4,1.0,31.9,4.0,29.7,25.0
2023-06-01 04:15:00,27.4,,42.6,31.9,37.25,21.6,21.6,[21.6],42.6,1.0,31.9,4.0,29.5,25.0
2023-06-01 04:20:00,27.4,,42.3,31.7,37.0,22.2,22.2,[22.2],42.3,1.0,31.7,3.9,29.6,25.0
2023-06-01 04:25:00,27.4,,42.5,31.9,37.2,21.8,21.8,[21.8],42.5,1.0,31.9,4.0,29.5,25.0
2023-06-01 04:30:00,27.4,,42.4,31.9,37.15,21.6,21.6,[21.6],42.4,1.0,31.9,3.9,29.5,25.0
2023-06-01 04:35:00,27.4,,42.4,31.9,37.15,22.2,22.2,[22.2],42.4,1.0,31.9,3.9,29.8,25.0
2023-06-01 04:40:00,27.4,,42.6,31.9,37.25,21.7,21.7,[21.7],42.6,1.0,31.9,4.0,29.6,25.0
2023-06-01 04:45:00,27.4,,42.5,31.9,37.2,21.9,21.9,[21.9],42.5,1.0,31.9,3.9,29.5,25.0
2023-06-01 04:50:00,27.4,,42.6,31.9,37.25,22.1,22.1,[22.1],42.6,1.0,31.9,3.9,29.7,25.0
2023-06-01 04:55:00,27.4,,42.6,31.8,37.2,21.6,21.6,[21.6],42.6,1.0,31.8,4.0,29.5,25.0
2023-06-01 05:00:00,27.4,,42.3,31.8,37.05,22.3,22.3,[22.3],42.3,1.0,31.8,3.9,29.7,25.0
2023-06-01 05:05:00,27.4,,42.3,31.8,37.05,21.8,21.8,[21.8],42.3,1.0,31.8,4.0,29.5,25.0
2023-06-01 05:10:00,27.3,,42.2,31.8,37.0,21.6,21.6,[21.6],42.2,1.0,31.8,3.9,29.4,25.0
2023-06-01 05:15:00,27.4,,42.2,31.7,36.95,21.9,21.9,[21.9],42.2,1.0,31.7,3.9,29.6,25.0
2023-06-01 05:20:00,27.4,,42.2,31.8,37.0,21.9,21.9,[21.9],42.2,1.0,31.8,3.9,29.5,25.0
2023-06-01 05:25:00,27.4,,42.3,31.8,37.05,21.5,21.5,[21.5],42.3,1.0,31.8,3.9,29.4,25.0
2023-06-01 05:30:00,27.3,,42.2,31.8,37.0,22.3,22.3,[22.3],42.2,1.0,31.8,3.9,29.7,25.0
2023-06-01 05:35:00,27.3,,42.3,31.8,37.05,21.7,21.7,[21.7],42.3,1.0,31.8,4.0,29.6,25.0
2023-06-01 05:40:00,27.3,,42.2,31.8,37.0,21.7,21.7,[21.7],42.2,1.0,31.8,4.0,29.4,25.0
2023-06-01 05:45:00,27.4,,42.2,31.7,36.95,22.2,22.2,[22.2],42.2,1.0,31.7,3.9,29.7,25.0
2023-06-01 05:50:00,27.3,,42.5,31.8,37.15,21.6,21.6,[21.6],42.5,1.0,31.8,4.0,29.5,25.0
2023-06-01 05:55:00,27.3,,42.3,31.7,37.0,21.5,21.5,[21.5],42.3,1.0,31.7,3.9,29.5,25.0
2023-06-01 06:00:00,27.3,,42.1,31.8,36.95,22.3,22.3,[22.3],42.1,1.0,31.8,4.0,29.6,25.0
2023-06-01 06:05:00,27.3,,42.1,31.8,36.95,21.7,21.7,[21.7],42.1,1.0,31.8,3.9,29.5,25.0
2023-06-01 06:10:00,27.4,,41.9,31.8,36.85,21.5,21.5,[21.5],41.9,1.0,31.8,3.9,29.5,25.0
2023-06-01 06:15:00,27.4,,41.9,31.7,36.8,22.4,22.4,[22.4],41.9,1.0,31.7,3.9,29.7,25.0
2023-06-01 06:20:00,27.3,,42.0,31.7,36.85,21.6,21.6,[21.6],42.0,1.0,31.7,3.9,29.4,25.0
2023-06-01 06:25:00,27.3,,42.0,31.7,36.85,22.4,22.4,[22.4],42.0,1.0,31.7,3.9,29.7,25.0
2023-06-01 06:30:00,27.4,,42.1,31.8,36.95,21.9,21.9,[21.9],42.1,1.0,31.8,3.9,29.6,25.0
2023-06-01 06:35:00,27.4,,42.0,31.7,36.85,21.8,21.8,[21.8],42.0,1.0,31.7,4.0,29.6,25.0
2023-06-01 06:40:00,27.4,,42.2,31.7,36.95,22.2,22.2,[22.2],42.2,1.0,31.7,3.9,29.7,25.0
2023-06-01 06:45:00,27.4,,42.2,31.9,37.05,21.7,21.7,[21.7],42.2,1.0,31.9,3.9,29.6,25.0
2023-06-01 06:50:00,27.4,,42.0,31.6,36.8,21.6,21.6,[21.6],42.0,1.0,31.6,4.0,29.6,25.0
2023-06-01 06:55:00,27.3,,42.0,31.6,36.8,22.2,22.2,[22.2],42.0,1.0,31.6,3.9,29.6,25.0
2023-06-01 07:00:00,27.4,,42.0,31.8,36.9,21.7,21.7,[21.7],42.0,1.0,31.8,3.9,29.5,25.0
2023-06-01 07:05:00,27.4,,42.0,31.7,36.85,22.3,22.3,[22.3],42.0,1.0,31.7,3.9,29.5,25.0
2023-06-01 07:10:00,27.4,,42.0,31.7,36.85,22.0,22.0,[22.0],42.0,1.0,31.7,3.9,29.6,25.0
2023-06-01 07:15:00,27.4,,42.2,31.8,37.0,22.5,22.5,[22.5],42.2,1.0,31.8,,29.6,25.0
2023-06-01 07:20:00,27.4,,42.3,32.0,37.15,22.3,22.3,[22.3],42.3,1.0,32.0,3.9,29.8,25.0
2023-06-01 07:25:00,27.4,,42.3,31.9,37.1,21.8,21.8,[21.8],42.3,1.0,31.9,3.9,29.6,25.0
2023-06-01 07:30:00,27.4,,42.1,31.8,36.95,21.7,21.7,[21.7],42.1,1.0,31.8,4.0,29.6,25.0
2023-06-01 07:35:00,27.4,,42.1,31.9,37.0,22.3,22.3,[22.3],42.1,1.0,31.9,3.9,29.7,25.0
2023-06-01 07:40:00,27.4,,42.1,31.9,37.0,21.7,21.7,[21.7],42.1,1.0,31.9,3.9,29.7,25.0
2023-06-01 07:45:00,27.4,,42.2,31.9,37.05,22.8,22.8,[22.8],42.2,1.0,31.9,3.9,29.8,25.0
2023-06-01 07:50:00,27.4,,42.2,31.9,37.05,22.0,22.0,[22.0],42.2,1.0,31.9,3.9,29.7,25.0
2023-06-01 07:55:00,27.3,,42.1,31.8,36.95,21.7,21.7,[21.7],42.1,1.0,31.8,4.0,29.5,25.0
2023-06-01 08:00:00,27.3,,42.1,31.8,36.95,21.4,21.4,[21.4],42.1,1.0,31.8,3.9,29.4,25.0
2023-06-01 08:05:00,27.3,,41.9,31.7,36.8,22.5,22.5,[22.5],41.9,1.0,31.7,3.9,29.7,25.0
2023-06-01 08:10:00,27.3,,41.9,31.7,36.8,21.8,21.8,[21.8],41.9,1.0,31.7,3.9,29.5,25.0
2023-06-01 08:15:00,27.3,,42.1,31.7,36.9,21.5,21.5,[21.5],42.1,1.0,31.7,3.9,29.5,25.0
2023-06-01 08:20:00,27.3,,42.1,31.9,37.0,22.3,22.3,[22.3],42.1,1.0,31.9,3.9,29.8,25.0
2023-06-01 08:25:00,27.3,,42.1,31.8,36.95,21.7,21.7,[21.7],42.1,1.0,31.8,3.9,29.5,25.0
2023-06-01 08:30:00,27.4,,42.1,31.8,36.95,22.3,22.3,[22.3],42.1,1.0,31.8,3.9,29.7,25.0
2023-06-01 08:35:00,27.3,,42.1,31.9,37.0,22.1,22.1,[22.1],42.1,1.0,31.9,3.9,29.7,25.0
2023-06-01 08:40:00,27.3,,42.1,31.8,36.95,21.6,21.6,[21.6],42.1,1.0,31.8,4.0,29.6,25.0
2023-06-01 08:45:00,27.3,,42.1,31.8,36.95,22.7,22.7,[22.7],42.1,1.0,31.8,3.9,29.9,25.0
2023-06-01 08:50:00,27.3,,42.2,31.9,37.05,21.8,21.8,[21.8],42.2,1.0,31.9,3.9,29.6,25.0
2023-06-01 08:55:00,27.3,,42.2,31.9,37.05,22.3,22.3,[22.3],42.2,1.0,31.9,3.9,29.6,25.0
2023-06-01 09:00:00,27.3,,42.3,31.8,37.05,22.2,22.2,[22.2],42.3,1.0,31.8,3.9,29.7,25.0
2023-06-01 09:05:00,27.4,,42.3,31.8,37.05,21.7,21.7,[21.7],42.3,1.0,31.8,3.9,29.5,25.0
2023-06-01 09:10:00,27.4,,42.1,31.7,36.9,22.5,22.5,[22.5],42.1,1.0,31.7,3.9,29.6,25.0
2023-06-01 09:15:00,27.4,,42.2,31.9,37.05,22.1,22.1,[22.1],42.2,1.0,31.9,3.9,29.7,25.0
2023-06-01 09:20:00,27.4,,42.1,31.9,37.0,21.8,21.8,[21.8],42.1,1.0,31.9,3.9,29.6,25.0
2023-06-01 09:25:00,27.4,,42.1,31.7,36.9,22.0,22.0,[22.0],42.1,1.0,31.7,3.9,29.6,25.0
2023-06-01 09:30:00,27.4,,42.0,31.9,36.95,22.2,22.2,[22.2],42.0,1.0,31.9,3.9,29.7,25.0
2023-06-01 09:35:00,27.4,,41.9,31.9,36.9,21.7,21.7,[21.7],41.9,1.0,31.9,3.9,29.5,25.0
2023-06-01 09:40:00,27.4,,42.0,31.7,36.85,22.7,22.7,[22.7],42.0,1.0,31.7,3.9,29.8,25.0
2023-06-01 09:45:00,27.4,,42.2,31.8,37.0,22.0,22.0,[22.0],42.2,1.0,31.8,3.9,29.8,25.0
2023-06-01 09:50:00,27.4,,42.0,31.7,36.85,21.7,21.7,[21.7],42.0,1.0,31.7,3.9,29.6,25.0
2023-06-01 09:55:00,27.4,,42.0,31.7,36.85,21.5,21.5,[21.5],42.0,1.0,31.7,4.0,29.5,25.0
2023-06-01 10:00:00,27.4,,41.9,31.7,36.8,22.0,22.0,[22.0],41.9,1.0,31.7,3.9,29.6,25.0
2023-06-01 10:05:00,,,,,,,,,,,,,,
2023-06-01 10:10:00,27.5,,42.0,31.6,36.8,21.7,21.7,[21.7],42.0,1.0,31.6,3.9,29.6,25.0
2023-06-01 10:15:00,27.5,,42.0,31.5,36.75,21.5,21.5,[21.5],42.0,1.0,31.5,3.9,29.4,25.0
2023-06-01 10:20:00,27.5,,41.8,31.5,36.65,22.6,22.6,[22.6],41.8,1.0,31.5,3.9,29.9,25.0
2023-06-01 10:25:00,27.6,,42.0,31.5,36.75,21.9,21.9,[21.9],42.0,1.0,31.5,3.9,29.7,25.0
2023-06-01 10:30:00,27.6,,42.0,31.8,36.9,22.7,22.7,[22.7],42.0,1.0,31.8,3.9,29.9,25.0
2023-06-01 10:35:00,27.6,,42.1,31.9,37.0,22.3,22.3,[22.3],42.1,1.0,31.9,3.9,29.7,25.0
2023-06-01 10:40:00,27.6,,42.1,31.9,37.0,21.8,21.8,[21.8],42.1,1.0,31.9,3.9,29.7,25.0
2023-06-01 10:45:00,,,,,,,,,,,,,,
2023-06-01 10:50:00,27.6,,42.0,31.8,36.9,21.7,21.7,[21.7],42.0,1.0,31.8,3.9,29.6,25.0
2023-06-01 10:55:00,27.6,,42.0,31.6,36.8,21.6,21.6,[21.6],42.0,1.0,31.6,3.9,29.6,25.0
2023-06-01 11:00:00,27.6,,41.6,31.5,36.55,21.5,21.5,[21.5],41.6,1.0,31.5,3.9,29.5,25.0
2023-06-01 11:05:00,27.6,,41.6,31.4,36.5,22.3,22.3,[22.3],41.6,1.0,31.4,4.0,29.8,25.0
2023-06-01 11:10:00,,,,,,,,,,,,,,
2023-06-01 11:15:00,,,,,,,,,,,,,,
2023-06-01 11:20:00,,,,,,,,,,,,,,
2023-06-01 11:25:00,27.6,,41.9,31.6,36.75,21.9,21.9,[21.9],41.9,1.0,31.6,3.9,29.7,25.0
2023-06-01 11:30:00,27.7,,42.0,31.6,36.8,21.7,21.7,[21.7],42.0,1.0,31.6,3.9,29.6,25.0
2023-06-01 11:35:00,27.7,,41.9,31.5,36.7,21.6,21.6,[21.6],41.9,1.0,31.5,3.9,29.6,25.0
2023-06-01 11:40:00,27.7,,41.9,31.4,36.65,22.4,22.4,[22.4],41.9,1.0,31.4,3.9,29.9,25.0
2023-06-01 11:45:00,27.7,,42.1,31.6,36.85,22.0,22.0,[22.0],42.1,1.0,31.6,4.0,29.7,25.0
2023-06-01 11:50:00,27.7,,41.9,31.6,36.75,21.8,21.8,[21.8],41.9,1.0,31.6,3.9,29.6,25.0
2023-06-01 11:55:00,27.7,,41.9,31.6,36.75,21.7,21.7,[21.7],41.9,1.0,31.6,3.9,29.7,25.0
2023-06-01 12:00:00,27.7,,41.7,31.5,36.6,21.6,21.6,[21.6],41.7,1.0,31.5,3.9,29.6,25.0
2023-06-01 12:05:00,27.7,,41.7,31.2,36.45,21.6,21.6,[21.6],41.7,1.0,31.2,3.9,29.6,25.0
2023-06-01 12:10:00,27.8,,41.5,31.2,36.35,21.6,21.6,[21.6],41.5,1.0,31.2,3.9,29.5,25.0
2023-06-01 12:15:00,27.8,,41.7,31.2,36.45,22.3,22.3,[22.3],41.7,1.0,31.2,3.9,29.8,25.0
2023-06-01 12:20:00,27.8,,41.7,31.3,36.5,21.9,21.9,[21.9],41.7,1.0,31.3,3.9,29.7,25.0
2023-06-01 12:25:00,27.8,,41.8,31.3,36.55,21.7,21.7,[21.7],41.8,1.0,31.3,3.9,29.7,25.0
2023-06-01 12:30:00,27.8,,41.7,31.3,36.5,21.6,21.6,[21.6],41.7,1.0,31.3,3.9,29.7,25.0
2023-06-01 12:35:00,27.9,,41.7,31.3,36.5,21.6,21.6,[21.6],41.7,1.0,31.3,3.9,29.6,25.0
2023-06-01 12:40:00,27.9,,41.7,31.2,36.45,22.1,22.1,[22.1],41.7,1.0,31.2,3.9,29.7,25.0
2023-06-01 12:45:00,27.8,,41.7,31.2,36.45,22.2,22.2,[22.2],41.7,1.0,31.2,3.9,29.7,25.0
2023-06-01 12:50:00,27.8,,42.0,31.5,36.75,21.8,21.8,[21.8],42.0,1.0,31.5,3.9,29.7,25.0
2023-06-01 12:55:00,27.8,,42.0,31.5,36.75,21.6,21.6,[21.6],42.0,1.0,31.5,3.9,29.6,25.0
2023-06-01 13:00:00,27.8,,41.9,31.4,36.65,21.8,21.8,[21.8],41.9,1.0,31.4,3.9,29.7,25.0
2023-06-01 13:05:00,27.8,,41.9,31.4,36.65,22.5,22.5,[22.5],41.9,1.0,31.4,3.9,30.0,25.0
2023-06-01 13:10:00,27.8,,42.0,31.6,36.8,21.9,21.9,[21.9],42.0,1.0,31.6,3.9,29.8,25.0
2023-06-01 13:15:00,27.8,,41.9,31.5,36.7,21.7,21.7,[21.7],41.9,1.0,31.5,3.9,29.7,25.0
2023-06-01 13:20:00,27.8,,41.8,31.5,36.65,21.7,21.7,[21.7],41.8,1.0,31.5,3.9,29.7,25.0
2023-06-01 13:25:00,27.8,,41.8,31.4,36.6,21.6,21.6,[21.6],41.8,1.0,31.4,3.9,29.7,25.0
2023-06-01 13:30:00,27.9,,41.7,31.3,36.5,21.5,21.5,[21.5],41.7,1.0,31.3,3.9,29.7,25.0
2023-06-01 13:35:00,27.9,,41.7,31.1,36.400000000000006,21.6,21.6,[21.6],41.7,1.0,31.1,3.9,29.6,25.0
2023-06-01 13:40:00,27.9,,41.6,31.1,36.35,21.6,21.6,[21.6],41.6,1.0,31.1,3.9,29.6,25.0
2023-06-01 13:45:00,27.9,,41.6,31.2,36.4,22.5,22.5,[22.5],41.6,1.0,31.2,3.9,29.9,25.0
2023-06-01 13:50:00,27.9,,42.0,31.4,36.7,21.9,21.9,[21.9],42.0,1.0,31.4,3.9,29.8,25.0
2023-06-01 13:55:00,27.9,,42.0,31.4,36.7,21.7,21.7,[21.7],42.0,1.0,31.4,3.9,29.8,25.0
2023-06-01 14:00:00,27.9,,42.0,31.4,36.7,21.7,21.7,[21.7],42.0,1.0,31.4,3.9,29.7,25.0
2023-06-01 14:05:00,27.9,,41.9,31.3,36.6,22.2,22.2,[22.2],41.9,1.0,31.3,3.9,29.7,25.0
2023-06-01 14:10:00,27.9,,42.0,31.3,36.65,22.2,22.2,[22.2],42.0,1.0,31.3,3.9,29.9,25.0
2023-06-01 14:15:00,27.9,,42.0,31.5,36.75,21.8,21.8,[21.8],42.0,1.0,31.5,3.9,29.7,25.0
2023-06-01 14:20:00,27.9,,41.9,31.4,36.65,21.7,21.7,[21.7],41.9,1.0,31.4,3.9,29.6,25.0
2023-06-01 14:25:00,27.9,,41.8,31.4,36.6,21.6,21.6,[21.6],41.8,1.0,31.4,3.9,29.6,25.0
2023-06-01 14:30:00,27.9,,41.8,31.1,36.45,21.5,21.5,[21.5],41.8,1.0,31.1,3.9,29.6,25.0
2023-06-01 14:35:00,27.9,,41.7,31.1,36.400000000000006,21.5,21.5,[21.5],41.7,1.0,31.1,3.9,29.6,25.0
2023-06-01 14:40:00,27.9,,41.6,31.1,36.35,22.4,22.4,[22.4],41.6,1.0,31.1,3.9,29.8,25.0
2023-06-01 14:45:00,27.9,,41.9,31.5,36.7,21.9,21.9,[21.9],41.9,1.0,31.5,3.9,29.7,25.0
