time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3818463_c,3818463_r,3818463_s,3818464_c,3818464_h,3818464_r,3818464_s,3818465_c,3818465_h,3818465_r,3818465_s,3818466_c,3818466_h,3818466_r,3818466_s,3818467_c,3818467_h,3818467_r,3818467_s,3818468_c,3818468_r,3818468_s,3818469_c,3818469_r,3818469_s,3818470_c,3818470_h,3818470_r,3818470_s
2023-06-06 00:00:00,23.2,35.57,32.0,24.8,27.76,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.4,25.0,1.0,25.3,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-06-06 00:05:00,23.2,35.59,32.0,24.9,27.8,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.7,25.0,1.0,25.9,24.0,1.0,25.7,24.0,1.0,32.0,26.0,25.0
2023-06-06 00:10:00,23.3,35.6,32.2,24.9,27.96,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.2,27.0,25.0,1.0,25.6,25.5,25.0,1.0,26.0,24.0,1.0,25.9,24.0,1.0,32.2,25.0,25.0
2023-06-06 00:15:00,23.3,35.55,32.1,25.1,28.06,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.9,24.8,25.0,1.0,25.3,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-06 00:20:00,23.1,35.55,32.0,24.9,27.84,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.4,25.0,1.0,25.7,24.0,1.0,25.6,24.0,1.0,32.0,26.0,25.0
2023-06-06 00:25:00,23.1,35.56,32.0,24.9,27.84,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.7,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.0,26.0,25.0
2023-06-06 00:30:00,23.2,35.55,32.1,25.1,28.040000000000003,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.2,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-06 00:35:00,23.1,35.52,32.2,24.9,28.0,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.2,26.0,25.0,1.0,25.8,25.1,25.0,1.0,25.3,24.0,1.0,25.6,24.0,1.0,32.2,25.0,25.0
2023-06-06 00:40:00,23.1,35.54,32.1,25.0,27.96,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.6,25.7,25.0,1.0,25.3,24.0,1.0,25.9,24.0,1.0,32.1,26.0,25.0
2023-06-06 00:45:00,23.0,,32.0,25.1,28.02,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.9,25.7,25.0,1.0,26.0,24.0,1.0,25.9,24.0,1.0,32.0,25.0,25.0
2023-06-06 00:50:00,23.0,35.52,32.1,25.1,27.98,23.9,23.9,[23.9],1.0,25.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,24.8,25.0,1.0,25.1,24.0,1.0,25.6,24.0,1.0,32.1,25.0,25.0
2023-06-06 00:55:00,23.1,35.52,32.0,24.9,27.84,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,24.8,25.0,1.0,25.5,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-06 01:00:00,23.0,35.54,32.0,25.1,27.92,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,26.0,25.0,1.0,26.0,24.0,1.0,25.8,24.0,1.0,32.0,26.0,25.0
2023-06-06 01:05:00,23.0,35.52,32.1,25.1,28.040000000000003,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,24.8,25.0,1.0,25.1,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-06 01:10:00,23.2,35.51,32.1,25.1,27.940000000000005,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.3,24.8,25.0,1.0,24.8,24.0,1.0,25.2,24.0,1.0,32.1,25.0,25.0
2023-06-06 01:15:00,23.1,35.53,32.0,24.9,27.82,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.7,25.0,1.0,25.8,24.0,1.0,25.6,24.0,1.0,32.0,26.0,25.0
2023-06-06 01:20:00,22.9,35.54,32.0,24.9,27.94,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.9,26.0,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.0,26.0,25.0
2023-06-06 01:25:00,23.1,35.52,32.2,25.1,28.06,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.7,25.2,25.0,1.0,25.2,24.0,1.0,25.6,24.0,1.0,32.2,25.0,25.0
2023-06-06 01:30:00,23.0,35.51,32.2,25.1,28.06,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.7,25.4,25.0,1.0,25.4,24.0,1.0,25.4,24.0,1.0,32.2,25.0,25.0
2023-06-06 01:35:00,23.0,35.53,32.1,25.0,27.98,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.7,25.0,1.0,26.1,24.0,1.0,25.9,24.0,1.0,32.1,26.0,25.0
2023-06-06 01:40:00,22.8,35.52,32.1,25.2,28.06,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,25.2,27.0,25.0,1.0,25.2,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.2,25.0,1.0,25.3,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-06-06 01:45:00,22.7,35.5,32.1,25.0,28.02,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.9,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-06 01:50:00,22.9,35.52,32.1,24.8,27.8,24.0,24.0,[24.0],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.2,25.4,25.0,1.0,25.4,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-06 01:55:00,22.8,35.52,31.9,25.0,27.880000000000003,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.6,25.7,25.0,1.0,25.9,24.0,1.0,25.9,24.0,1.0,31.9,26.0,25.0
2023-06-06 02:00:00,22.5,35.54,32.0,25.1,28.02,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.9,25.5,25.0,1.0,25.9,24.0,1.0,26.0,24.0,1.0,32.0,25.0,25.0
2023-06-06 02:05:00,23.0,35.52,32.1,25.1,27.98,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,25.5,25.0,1.0,24.9,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-06 02:10:00,22.7,35.52,32.0,25.0,27.9,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,24.8,25.0,1.0,25.1,24.0,1.0,25.3,24.0,1.0,32.0,25.0,25.0
2023-06-06 02:15:00,22.7,35.52,31.9,24.8,27.78,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.5,25.7,25.0,1.0,25.8,24.0,1.0,25.6,24.0,1.0,31.9,26.0,25.0
2023-06-06 02:20:00,22.8,35.54,31.9,25.1,27.96,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.8,25.7,25.0,1.0,26.2,24.0,1.0,26.0,24.0,1.0,31.9,26.0,25.0
2023-06-06 02:25:00,22.8,35.51,32.1,25.1,28.040000000000003,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,24.8,25.0,1.0,25.2,24.0,1.0,25.6,24.0,1.0,32.1,25.0,25.0
2023-06-06 02:30:00,22.4,35.5,32.1,25.1,28.040000000000003,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,24.8,25.0,1.0,24.7,24.0,1.0,25.6,24.0,1.0,32.1,24.0,25.0
2023-06-06 02:35:00,22.6,35.51,31.9,24.9,27.779999999999998,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.3,25.7,25.0,1.0,25.8,24.0,1.0,25.7,24.0,1.0,31.9,26.0,25.0
2023-06-06 02:40:00,22.5,35.52,31.9,24.9,27.879999999999995,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.8,25.7,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,31.9,26.0,25.0
2023-06-06 02:45:00,22.6,35.5,32.0,25.0,27.96,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.4,24.0,1.0,26.0,24.0,1.0,32.0,25.0,25.0
2023-06-06 02:50:00,22.6,35.489999999999995,32.0,25.0,27.96,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.8,24.8,25.0,1.0,25.0,24.0,1.0,25.2,24.0,1.0,32.0,24.0,25.0
2023-06-06 02:55:00,22.7,35.5,31.8,25.0,27.78,24.0,24.0,[24.0],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,31.8,27.0,25.0,1.0,25.3,25.4,25.0,1.0,25.4,24.0,1.0,25.5,24.0,1.0,31.8,26.0,25.0
2023-06-06 03:00:00,22.7,35.51,31.8,25.0,27.78,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,31.8,27.0,25.0,1.0,25.3,25.7,25.0,1.0,25.7,24.0,1.0,25.9,24.0,1.0,31.8,26.0,25.0
2023-06-06 03:05:00,22.7,35.51,32.1,25.1,28.040000000000003,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.7,24.0,1.0,25.9,24.0,1.0,32.1,26.0,25.0
2023-06-06 03:10:00,22.6,35.5,32.1,25.0,28.02,23.9,23.9,[23.9],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.9,24.8,25.0,1.0,25.2,24.0,1.0,25.5,24.0,1.0,32.1,26.0,25.0
2023-06-06 03:15:00,22.6,35.51,32.0,25.0,27.92,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.7,25.0,1.0,26.0,24.0,1.0,25.9,24.0,1.0,32.0,26.0,25.0
2023-06-06 03:20:00,22.8,35.52,32.0,25.0,27.92,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.8,25.0,1.0,26.1,24.0,1.0,25.8,24.0,1.0,32.0,26.0,25.0
2023-06-06 03:25:00,22.8,35.489999999999995,32.2,25.2,28.1,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.2,27.0,25.0,1.0,25.2,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.7,24.8,25.0,1.0,25.4,24.0,1.0,25.7,24.0,1.0,32.2,25.0,25.0
2023-06-06 03:30:00,22.7,35.5,32.0,25.0,27.880000000000003,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.4,25.0,1.0,25.4,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-06 03:35:00,22.7,35.5,32.1,25.0,28.0,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,25.4,25.0,1.0,26.1,24.0,1.0,25.9,24.0,1.0,32.1,26.0,25.0
2023-06-06 03:40:00,22.7,35.51,32.2,25.2,28.160000000000004,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,25.2,27.0,25.0,1.0,25.2,26.0,25.0,1.0,32.2,27.0,25.0,1.0,26.0,25.5,25.0,1.0,26.0,24.0,1.0,26.0,24.0,1.0,32.2,25.0,25.0
2023-06-06 03:45:00,22.7,35.480000000000004,32.1,25.0,27.94,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,25.5,25.0,1.0,25.0,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-06 03:50:00,22.3,,32.1,25.0,27.92,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.4,25.1,25.0,1.0,25.7,24.0,1.0,25.7,24.0,1.0,32.1,26.0,25.0
2023-06-06 03:55:00,22.3,35.5,32.0,24.9,27.84,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.7,25.0,1.0,26.1,24.0,1.0,25.9,24.0,1.0,32.0,26.0,25.0
2023-06-06 04:00:00,22.2,35.5,32.2,25.2,28.12,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.2,27.0,25.0,1.0,25.2,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.6,24.0,1.0,25.7,24.0,1.0,32.2,25.0,25.0
2023-06-06 04:05:00,22.5,35.480000000000004,32.2,25.2,28.04,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,25.2,27.0,25.0,1.0,25.2,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.4,25.5,25.0,1.0,25.1,24.0,1.0,25.4,24.0,1.0,32.2,25.0,25.0
2023-06-06 04:10:00,22.4,35.5,32.0,25.0,27.880000000000003,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.4,25.0,1.0,25.8,24.0,1.0,25.7,24.0,1.0,32.0,26.0,25.0
2023-06-06 04:15:00,22.4,35.5,32.0,24.9,27.92,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.8,25.7,25.0,1.0,26.2,24.0,1.0,25.8,24.0,1.0,32.0,26.0,25.0
2023-06-06 04:20:00,22.5,35.48,32.1,25.1,28.040000000000003,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.3,24.0,1.0,25.6,24.0,1.0,32.1,25.0,25.0
2023-06-06 04:25:00,22.0,35.47,32.0,25.1,27.9,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.0,26.0,25.0,1.0,25.3,24.8,25.0,1.0,24.9,24.0,1.0,25.3,24.0,1.0,32.0,24.0,25.0
2023-06-06 04:30:00,22.2,35.47,32.1,24.9,27.860000000000003,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.3,25.4,25.0,1.0,25.6,24.0,1.0,25.3,24.0,1.0,32.1,25.0,25.0
2023-06-06 04:35:00,22.2,35.49,32.0,25.0,27.84,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.4,25.0,1.0,26.0,24.0,1.0,25.9,24.0,1.0,32.0,26.0,25.0
2023-06-06 04:40:00,22.2,35.49,32.1,25.0,27.98,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.5,25.0,1.0,25.9,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-06-06 04:45:00,21.8,35.47,32.1,25.1,28.0,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.6,24.8,25.0,1.0,25.9,24.0,1.0,25.2,24.0,1.0,32.1,25.0,25.0
2023-06-06 04:50:00,22.0,35.47,32.0,24.8,27.779999999999998,23.9,23.9,[23.9],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.4,25.0,1.0,25.2,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-06-06 04:55:00,22.1,35.49,31.9,24.8,27.74,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.3,25.7,25.0,1.0,25.2,24.0,1.0,25.8,24.0,1.0,31.9,26.0,25.0
2023-06-06 05:00:00,21.9,35.51,31.9,25.0,27.9,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.7,25.8,25.0,1.0,26.1,24.0,1.0,25.8,24.0,1.0,31.9,26.0,25.0
2023-06-06 05:05:00,21.9,35.5,32.1,25.1,28.020000000000003,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,24.8,25.0,1.0,25.2,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-06 05:10:00,22.1,35.51,32.1,25.1,28.020000000000003,23.9,23.9,[23.9],1.0,25.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.1,25.0,1.0,25.3,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-06 05:15:00,22.1,35.51,31.9,24.9,27.84,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.6,25.7,25.0,1.0,26.0,24.0,1.0,25.7,24.0,1.0,31.9,26.0,25.0
2023-06-06 05:20:00,21.8,35.53,32.0,25.0,27.92,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.8,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.0,26.0,25.0
2023-06-06 05:25:00,21.9,35.5,32.1,25.1,28.06,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.9,25.8,25.0,1.0,25.1,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-06 05:30:00,21.9,35.49,32.1,25.1,27.920000000000005,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,26.0,25.0,1.0,25.2,24.5,25.0,1.0,24.9,24.0,1.0,25.3,24.0,1.0,32.1,25.0,25.0
2023-06-06 05:35:00,21.9,35.51,31.9,24.8,27.76,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,25.7,25.0,1.0,25.8,24.0,1.0,25.6,24.0,1.0,31.9,25.0,25.0
2023-06-06 05:40:00,22.0,35.51,31.9,24.9,27.8,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,25.7,25.0,1.0,26.2,24.0,1.0,26.0,24.0,1.0,31.9,26.0,25.0
2023-06-06 05:45:00,22.1,35.52,32.0,25.1,28.0,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.6,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-06-06 05:50:00,22.2,35.5,32.0,25.1,27.92,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,24.8,25.0,1.0,24.9,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-06-06 05:55:00,22.2,35.49,32.0,25.0,27.880000000000003,23.9,23.9,[23.9],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.4,25.0,1.0,25.5,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-06 06:00:00,22.1,35.51,31.9,24.9,27.86,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.7,25.7,25.0,1.0,26.0,24.0,1.0,25.7,24.0,1.0,31.9,26.0,25.0
2023-06-06 06:05:00,22.2,35.53,32.1,24.9,27.940000000000005,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.8,25.0,1.0,25.8,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-06-06 06:10:00,22.2,35.52,32.1,25.0,28.04,23.9,23.9,[23.9],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,26.0,24.5,25.0,1.0,25.2,24.0,1.0,25.5,24.0,1.0,32.1,26.0,25.0
2023-06-06 06:15:00,22.1,35.53,32.0,25.0,27.92,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.7,25.0,1.0,25.9,24.0,1.0,25.8,24.0,1.0,32.0,26.0,25.0
2023-06-06 06:20:00,22.1,35.53,32.0,25.1,28.04,24.5,24.5,[24.5],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,27.0,25.0,1.0,32.0,27.0,25.0,1.0,26.0,26.0,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.0,26.0,25.0
2023-06-06 06:25:00,22.1,35.51,32.2,25.1,28.120000000000005,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,26.0,24.8,25.0,1.0,26.1,24.0,1.0,25.6,24.0,1.0,32.2,25.0,25.0
2023-06-06 06:30:00,21.9,35.52,32.2,24.9,27.880000000000003,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.2,26.0,25.0,1.0,25.2,24.5,25.0,1.0,24.8,24.0,1.0,25.3,24.0,1.0,32.2,25.0,25.0
2023-06-06 06:35:00,21.9,35.52,32.0,24.9,27.8,24.1,24.1,[24.1],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.4,25.0,1.0,25.7,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-06 06:40:00,22.0,35.53,31.9,25.0,27.82,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.3,25.7,25.0,1.0,26.0,24.0,1.0,25.8,24.0,1.0,31.9,26.0,25.0
2023-06-06 06:45:00,22.0,35.53,32.0,25.1,27.98,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.7,25.2,25.0,1.0,25.4,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-06 06:50:00,22.0,35.51,32.2,25.1,28.1,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.9,24.8,25.0,1.0,25.4,24.0,1.0,25.2,24.0,1.0,32.2,25.0,25.0
2023-06-06 06:55:00,22.0,35.51,31.9,25.0,27.840000000000003,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,25.1,25.0,1.0,25.2,24.0,1.0,25.2,24.0,1.0,31.9,25.0,25.0
