time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2048082_h,3811493_h,3816387_c,3816387_h,3816387_p,3816387_r,3816387_s,3839078_h
2023-06-05 10:45:00,25.9,88.38,28.4,24.6,26.700000000000003,25.4,25.4,[25.4],24.6,28.4,,28.4,0.56,26.0,26.0,25.4
2023-06-05 10:50:00,25.9,103.42,28.4,24.6,26.8,25.5,25.5,[25.5],24.6,28.4,,28.4,3.89,26.5,26.0,25.8
2023-06-05 10:55:00,26.0,95.05,28.3,24.6,26.675,25.5,25.5,[25.5],24.6,28.3,,28.3,0.56,26.0,26.0,25.5
2023-06-05 11:00:00,25.9,104.3,29.2,24.4,27.075,25.4,25.4,[25.4],24.4,29.2,,29.2,4.31,26.0,26.0,25.5
2023-06-05 11:05:00,25.9,95.41,29.2,24.4,27.075,25.5,25.5,[25.5],24.4,29.2,,29.2,0.56,26.0,26.0,25.5
2023-06-05 11:10:00,25.9,92.23,28.3,24.5,26.65,25.5,25.5,[25.5],24.5,28.3,,28.3,3.91,26.0,26.0,25.5
2023-06-05 11:15:00,25.9,99.76,28.4,24.8,26.8,25.5,25.5,[25.5],24.8,28.4,,28.4,0.56,26.0,26.0,25.6
2023-06-05 11:20:00,25.9,92.59,28.4,24.8,26.8,25.3,25.3,[25.3],24.8,28.4,,28.4,3.87,26.0,26.0,25.6
2023-06-05 11:25:00,25.9,103.7,29.2,25.0,27.325000000000003,25.6,25.6,[25.6],25.0,29.2,,29.2,3.84,26.5,26.0,25.9
2023-06-05 11:30:00,25.9,93.64,28.9,23.9,26.8,25.1,25.1,[25.1],23.9,28.9,,28.9,4.1,25.5,26.0,25.5
2023-06-05 11:35:00,26.0,104.55,28.9,23.9,26.8,25.5,25.5,[25.5],23.9,28.9,,28.9,4.01,26.5,26.0,25.5
2023-06-05 11:40:00,26.0,96.59,29.1,24.0,26.875,25.2,25.2,[25.2],24.0,29.1,,29.1,0.56,26.0,26.0,25.3
2023-06-05 11:45:00,25.9,104.3,28.9,24.0,26.775,25.4,25.4,[25.4],24.0,28.9,,28.9,3.89,26.5,26.0,25.3
2023-06-05 11:50:00,25.9,96.19,28.1,24.2,26.55,25.2,25.2,[25.2],24.2,28.1,,28.1,0.56,26.0,26.0,25.8
2023-06-05 11:55:00,25.9,100.32,28.8,24.2,26.875,25.3,25.3,[25.3],24.2,28.8,,28.8,4.02,26.0,26.0,25.7
2023-06-05 12:00:00,25.9,97.77,28.8,24.3,26.9,25.2,25.2,[25.2],24.3,28.8,,28.8,0.56,26.0,26.0,25.7
2023-06-05 12:05:00,25.9,97.13,28.3,24.3,26.625,25.2,25.2,[25.2],24.3,28.3,,28.3,4.14,26.0,26.0,25.6
2023-06-05 12:10:00,25.8,99.46,28.9,24.6,27.0,25.2,25.2,[25.2],24.6,28.9,,28.9,0.56,26.0,26.0,25.6
2023-06-05 12:15:00,25.8,100.94,28.9,24.6,27.0,25.0,25.0,[25.0],24.6,28.9,,28.9,,25.5,26.0,25.6
2023-06-05 12:20:00,25.8,96.7,28.4,24.7,26.7,25.3,25.3,[25.3],24.7,28.4,,28.4,0.56,26.0,26.0,25.3
2023-06-05 12:25:00,25.7,103.36,28.4,24.7,26.7,25.3,25.3,[25.3],24.7,28.4,,28.4,3.97,26.0,26.0,25.3
2023-06-05 12:30:00,25.7,89.95,28.3,24.4,26.575,25.7,25.7,[25.7],24.4,28.3,,28.3,0.57,26.5,26.0,25.3
2023-06-05 12:35:00,25.7,103.9,29.2,24.8,27.125,25.5,25.5,[25.5],24.8,29.2,,29.2,4.44,26.5,26.0,25.3
2023-06-05 12:40:00,25.7,89.02000000000001,28.3,24.8,26.825000000000003,25.7,25.7,[25.7],24.8,28.3,,28.3,0.57,26.0,26.0,25.9
2023-06-05 12:45:00,25.7,103.43,29.2,24.5,27.075000000000003,25.4,25.4,[25.4],24.5,29.2,,29.2,3.88,26.0,26.0,25.4
2023-06-05 12:50:00,25.7,92.24,28.2,24.5,26.6,25.6,25.6,[25.6],24.5,28.2,,28.2,3.83,26.5,26.0,25.5
2023-06-05 12:55:00,25.7,99.57,29.1,24.9,27.15,25.3,25.3,[25.3],24.9,29.1,,29.1,3.93,26.0,26.0,25.5
2023-06-05 13:00:00,25.7,100.92,29.1,24.9,27.275,25.6,25.6,[25.6],24.9,29.1,,29.1,3.79,26.5,26.0,26.0
2023-06-05 13:05:00,25.7,96.59,28.9,24.0,26.825,25.2,25.2,[25.2],24.0,28.9,,28.9,0.63,25.5,26.0,25.5
2023-06-05 13:10:00,25.8,104.15,28.9,24.0,26.825,25.5,25.5,[25.5],24.0,28.9,,28.9,3.9,26.5,26.0,25.5
2023-06-05 13:15:00,25.7,93.03,28.6,24.1,26.775,25.3,25.3,[25.3],24.1,28.6,,28.6,0.56,26.0,26.0,25.8
2023-06-05 13:20:00,25.7,103.49,28.3,24.4,26.7,25.3,25.3,[25.3],24.4,28.3,,28.3,4.53,26.0,26.0,25.8
2023-06-05 13:25:00,25.7,88.42,28.5,24.5,26.7,25.2,25.2,[25.2],24.5,28.5,,28.5,0.56,26.0,26.0,25.3
2023-06-05 13:30:00,25.7,103.6,28.5,24.3,26.75,25.2,25.2,[25.2],24.3,28.5,,28.5,4.38,26.0,26.0,25.7
2023-06-05 13:35:00,25.8,91.55,28.5,24.3,26.75,25.4,25.4,[25.4],24.3,28.5,,28.5,3.48,26.5,26.0,25.7
2023-06-05 13:40:00,25.8,104.49,28.6,24.7,26.9,25.2,25.2,[25.2],24.7,28.6,,28.6,4.18,26.0,26.0,25.7
2023-06-05 13:45:00,25.7,100.12,28.6,24.8,26.85,25.4,25.4,[25.4],24.8,28.6,,28.6,4.45,26.5,26.0,25.4
2023-06-05 13:50:00,25.7,105.11,28.6,24.8,26.85,25.3,25.3,[25.3],24.8,28.6,,28.6,4.4,26.0,26.0,25.4
2023-06-05 13:55:00,25.8,99.83,28.7,24.2,26.775,25.6,25.6,[25.6],24.2,28.7,,28.7,3.96,26.0,26.0,25.5
2023-06-05 14:00:00,25.8,97.20000000000002,28.5,25.0,26.9,25.3,25.3,[25.3],25.0,28.5,,28.5,0.86,26.0,26.0,25.6
2023-06-05 14:05:00,25.9,100.08,28.6,24.3,26.75,25.6,25.6,[25.6],24.3,28.6,,28.6,4.94,26.5,26.0,25.5
2023-06-05 14:10:00,25.9,96.81,28.8,25.0,27.075,25.2,25.2,[25.2],25.0,28.8,,28.8,4.12,26.0,26.0,25.7
2023-06-05 14:15:00,26.0,100.32,28.7,24.3,26.825000000000003,25.7,25.7,[25.7],24.3,28.7,,28.7,4.92,26.5,26.0,25.6
2023-06-05 14:20:00,26.0,97.06,28.7,24.2,26.825,25.3,25.3,[25.3],24.2,28.7,,28.7,4.17,26.0,26.0,25.7
2023-06-05 14:25:00,26.1,99.96,28.3,25.0,26.825,25.6,25.6,[25.6],25.0,28.3,,28.3,3.84,26.5,26.0,25.7
2023-06-05 14:30:00,26.1,100.93,28.8,24.0,26.775,25.0,25.0,[25.0],24.0,28.8,,28.8,0.86,25.5,26.0,25.5
2023-06-05 14:35:00,26.0,100.79,28.9,24.9,27.125,25.6,25.6,[25.6],24.9,28.9,,28.9,3.88,26.5,26.0,25.8
2023-06-05 14:40:00,26.1,100.12,28.2,24.1,26.45,25.4,25.4,[25.4],24.1,28.2,,28.2,0.61,25.5,26.0,25.3
2023-06-05 14:45:00,26.1,92.14,29.0,24.9,27.15,25.5,25.5,[25.5],24.9,29.0,,29.0,4.07,26.5,26.0,25.7
2023-06-05 14:50:00,26.0,99.37,29.0,24.2,26.875,25.4,25.4,[25.4],24.2,29.0,,29.0,0.56,26.0,26.0,25.3
2023-06-05 14:55:00,26.1,95.69,29.1,24.9,27.1,25.7,25.7,[25.7],24.9,29.1,,29.1,3.94,26.5,26.0,25.3
2023-06-05 15:00:00,26.1,95.89,29.1,24.3,26.95,25.3,25.3,[25.3],24.3,29.1,,29.1,0.57,26.0,26.0,25.3
2023-06-05 15:05:00,26.1,96.27,29.1,24.8,27.225,25.5,25.5,[25.5],24.8,29.1,,29.1,4.05,26.5,26.0,25.9
2023-06-05 15:10:00,26.1,96.07,29.1,24.3,26.925,25.4,25.4,[25.4],24.3,29.1,,29.1,0.57,26.0,26.0,25.2
2023-06-05 15:15:00,26.1,104.23,29.2,24.3,26.975,25.5,25.5,[25.5],24.3,29.2,,29.2,4.31,26.5,26.0,25.2
2023-06-05 15:20:00,26.1,97.05,28.3,24.5,26.575,25.5,25.5,[25.5],24.5,28.3,,28.3,0.56,26.0,26.0,25.2
2023-06-05 15:25:00,26.2,103.7,28.3,24.5,26.575,25.5,25.5,[25.5],24.5,28.3,,28.3,4.24,26.5,26.0,25.2
2023-06-05 15:30:00,26.2,88.59,28.9,24.8,27.1,25.4,25.4,[25.4],24.8,28.9,,28.9,0.57,26.0,26.0,25.8
2023-06-05 15:35:00,26.2,104.09,28.8,24.5,26.85,25.4,25.4,[25.4],24.5,28.8,,28.8,4.6,26.0,26.0,25.3
2023-06-05 15:40:00,26.2,88.2,28.4,24.5,26.65,25.7,25.7,[25.7],24.5,28.4,,28.4,0.57,26.5,26.0,25.3
2023-06-05 15:45:00,26.2,104.56,28.4,24.8,26.725,25.5,25.5,[25.5],24.8,28.4,,28.4,4.25,26.0,26.0,25.3
2023-06-05 15:50:00,26.2,92.15,28.6,24.3,26.825,25.9,25.9,[25.9],24.3,28.6,,28.6,3.63,27.0,26.0,25.8
2023-06-05 15:55:00,26.2,104.37,28.2,25.0,26.725,25.4,25.4,[25.4],25.0,28.2,,28.2,4.37,26.0,26.0,25.5
2023-06-05 16:00:00,26.2,99.96,28.9,24.2,26.875,25.6,25.6,[25.6],24.2,28.9,,28.9,4.24,26.0,26.0,25.5
2023-06-05 16:05:00,26.2,104.45,28.1,24.0,26.325000000000003,25.3,25.3,[25.3],24.0,28.1,,28.1,4.19,25.5,26.0,25.1
2023-06-05 16:10:00,26.2,102.77,28.1,25.1,26.725,25.6,25.6,[25.6],25.1,28.1,,28.1,3.74,26.5,26.0,25.6
2023-06-05 16:15:00,26.2,89.37,28.0,24.0,26.4,25.3,25.3,[25.3],24.0,28.0,,28.0,0.87,25.5,26.0,25.6
2023-06-05 16:20:00,26.2,103.99,28.0,25.0,26.675,25.7,25.7,[25.7],25.0,28.0,,28.0,4.52,26.5,26.0,25.7
2023-06-05 16:25:00,26.2,88.75,28.0,24.0,26.425,25.4,25.4,[25.4],24.0,28.0,,28.0,0.62,25.5,26.0,25.7
2023-06-05 16:30:00,26.2,104.01,28.0,24.8,26.625,25.6,25.6,[25.6],24.8,28.0,,28.0,4.02,26.5,26.0,25.7
2023-06-05 16:35:00,26.2,89.75,28.2,24.1,26.4,25.5,25.5,[25.5],24.1,28.2,,28.2,0.57,26.0,26.0,25.1
2023-06-05 16:40:00,26.2,105.78,28.7,24.6,26.925,25.5,25.5,[25.5],24.6,28.7,,28.7,4.31,26.5,26.0,25.7
2023-06-05 16:45:00,26.2,96.36,28.2,24.4,26.475,25.7,25.7,[25.7],24.4,28.2,,28.2,0.57,26.5,26.0,25.1
2023-06-05 16:50:00,26.2,105.46,28.6,24.5,26.85,25.5,25.5,[25.5],24.5,28.6,,28.6,3.95,26.0,26.0,25.7
2023-06-05 16:55:00,26.2,96.24,28.6,24.5,26.725,25.6,25.6,[25.6],24.5,28.6,,28.6,0.57,26.0,26.0,25.2
2023-06-05 17:00:00,26.1,98.23,28.5,24.6,26.825,25.7,25.7,[25.7],24.6,28.5,,28.5,4.49,26.0,26.0,25.7
2023-06-05 17:05:00,26.2,96.41,28.6,24.9,26.875,25.9,25.9,[25.9],24.9,28.6,,28.6,0.56,26.5,26.0,25.4
2023-06-05 17:10:00,26.2,97.97,28.5,24.4,26.775,25.5,25.5,[25.5],24.4,28.5,,28.5,4.15,26.0,26.0,25.7
2023-06-05 17:15:00,26.2,101.48,28.8,25.0,27.0,25.6,25.6,[25.6],25.0,28.8,,28.8,4.51,26.5,26.0,25.4
2023-06-05 17:20:00,26.2,101.59,28.2,24.1,26.425,25.5,25.5,[25.5],24.1,28.2,,28.2,0.63,25.5,26.0,25.2
2023-06-05 17:25:00,26.2,101.13,28.9,24.1,26.775,25.6,25.6,[25.6],24.1,28.9,,28.9,4.05,26.5,26.0,25.2
2023-06-05 17:30:00,26.2,101.71,28.3,24.1,26.575000000000003,25.3,25.3,[25.3],24.1,28.3,,28.3,0.96,25.5,26.0,25.6
2023-06-05 17:35:00,26.2,105.07,29.1,25.2,27.25,25.7,25.7,[25.7],25.2,29.1,,29.1,3.86,26.5,26.0,25.6
2023-06-05 17:40:00,26.2,97.31,28.1,25.2,26.65,25.5,25.5,[25.5],25.2,28.1,,28.1,0.84,25.5,26.0,25.2
2023-06-05 17:45:00,26.2,98.54,29.0,23.9,26.9,25.8,25.8,[25.8],23.9,29.0,,29.0,4.23,26.5,26.0,25.7
2023-06-05 17:50:00,26.2,97.77,29.0,24.9,27.15,25.5,25.5,[25.5],24.9,29.0,,29.0,0.6,26.0,26.0,25.7
2023-06-05 17:55:00,26.2,98.65,28.0,24.7,26.425,25.6,25.6,[25.6],24.7,28.0,,28.0,3.98,26.5,26.0,25.0
2023-06-05 18:00:00,26.2,97.64,28.2,24.7,26.7,25.5,25.5,[25.5],24.7,28.2,,28.2,0.55,26.0,26.0,25.7
2023-06-05 18:05:00,26.2,98.7,28.6,24.5,26.85,25.6,25.6,[25.6],24.5,28.6,,28.6,4.2,26.0,26.0,25.7
2023-06-05 18:10:00,26.2,97.84,28.6,24.5,26.85,25.6,25.6,[25.6],24.5,28.6,,28.6,0.55,26.0,26.0,25.7
2023-06-05 18:15:00,26.2,105.1,28.5,24.5,26.675,25.7,25.7,[25.7],24.5,28.5,,28.5,4.58,26.0,26.0,25.2
2023-06-05 18:20:00,26.1,98.6,28.6,24.3,26.75,25.8,25.8,[25.8],24.3,28.6,,28.6,0.56,26.5,26.0,25.5
2023-06-05 18:25:00,26.1,105.5,28.5,24.7,26.725,25.6,25.6,[25.6],24.7,28.5,,28.5,4.09,25.5,26.0,25.2
2023-06-05 18:30:00,26.1,92.28,28.4,24.1,26.575000000000003,25.8,25.8,[25.8],24.1,28.4,,28.4,2.96,26.5,26.0,25.4
2023-06-05 18:35:00,26.1,105.56,28.7,25.0,26.925,25.6,25.6,[25.6],25.0,28.7,,28.7,4.28,26.5,26.0,25.3
2023-06-05 18:40:00,26.1,94.73,28.0,24.0,26.3,25.9,25.9,[25.9],24.0,28.0,,28.0,4.56,26.5,26.0,25.2
2023-06-05 18:45:00,26.1,106.29,28.7,25.1,26.975,25.5,25.5,[25.5],25.1,28.7,,28.7,4.26,25.5,26.0,25.4
2023-06-05 18:50:00,26.1,98.54,27.9,25.0,26.5,25.8,25.8,[25.8],25.0,27.9,,27.9,3.92,26.5,26.0,25.2
2023-06-05 18:55:00,26.1,97.89,28.9,25.0,27.075,25.4,25.4,[25.4],25.0,28.9,,28.9,0.98,25.5,26.0,25.5
2023-06-05 19:00:00,26.1,104.99,27.7,24.7,26.275,25.6,25.6,[25.6],24.7,27.7,,27.7,4.18,26.5,26.0,25.0
2023-06-05 19:05:00,26.1,98.29,28.9,23.8,26.6,25.6,25.6,[25.6],23.8,28.9,,28.9,0.57,25.5,26.0,24.8
2023-06-05 19:10:00,26.2,105.89,27.9,25.1,26.5,25.9,25.9,[25.9],25.1,27.9,,27.9,3.86,26.5,26.0,25.1
2023-06-05 19:15:00,26.2,90.03,29.0,23.8,26.875,25.7,25.7,[25.7],23.8,29.0,,29.0,0.62,25.5,26.0,25.7
2023-06-05 19:20:00,26.1,104.52,27.9,24.7,26.375,25.7,25.7,[25.7],24.7,27.9,,27.9,3.86,26.5,26.0,25.0
2023-06-05 19:25:00,26.1,90.12,28.7,24.7,26.925,25.6,25.6,[25.6],24.7,28.7,,28.7,0.56,26.5,26.0,25.6
2023-06-05 19:30:00,26.1,104.81,28.6,24.0,26.525,25.7,25.7,[25.7],24.0,28.6,,28.6,4.18,26.5,26.0,24.9
2023-06-05 19:35:00,26.1,90.42000000000002,28.1,24.6,26.425000000000004,25.8,25.8,[25.8],24.6,28.1,,28.1,0.56,26.0,26.0,24.9
2023-06-05 19:40:00,26.1,107.04,28.7,24.5,26.875,25.7,25.7,[25.7],24.5,28.7,,28.7,4.15,26.0,26.0,25.6
2023-06-05 19:45:00,26.1,96.77,28.7,24.2,26.65,25.8,25.8,[25.8],24.2,28.7,,28.7,0.56,26.0,26.0,25.0
2023-06-05 19:50:00,26.1,105.52,28.5,24.3,26.725,25.5,25.5,[25.5],24.3,28.5,,28.5,4.22,26.0,26.0,25.6
2023-06-05 19:55:00,26.1,97.41,28.5,24.3,26.725,25.9,25.9,[25.9],24.3,28.5,,28.5,0.57,26.5,26.0,25.6
2023-06-05 20:00:00,26.1,98.46,28.3,24.2,26.575,25.4,25.4,[25.4],24.2,28.3,,28.3,4.41,26.0,26.0,25.5
2023-06-05 20:05:00,26.1,97.71,28.4,24.5,26.6,25.9,25.9,[25.9],24.5,28.4,,28.4,0.57,26.5,26.0,25.1
2023-06-05 20:10:00,26.0,97.52,28.4,24.5,26.6,25.7,25.7,[25.7],24.5,28.4,,28.4,4.38,26.0,26.0,25.1
2023-06-05 20:15:00,26.0,100.7,28.5,24.7,26.8,25.7,25.7,[25.7],24.7,28.5,,28.5,3.33,26.5,26.0,25.5
2023-06-05 20:20:00,26.0,106.15,28.4,24.7,26.675,25.5,25.5,[25.5],24.7,28.4,,28.4,4.35,26.0,26.0,25.2
2023-06-05 20:25:00,26.0,100.76,28.6,24.9,26.85,26.0,26.0,[26.0],24.9,28.6,,28.6,3.28,26.5,26.0,25.3
2023-06-05 20:30:00,26.0,105.6,28.2,24.9,26.675,25.6,25.6,[25.6],24.9,28.2,,28.2,4.4,25.5,26.0,25.4
2023-06-05 20:35:00,26.0,94.34,28.6,24.9,26.85,26.0,26.0,[26.0],24.9,28.6,,28.6,4.19,26.5,26.0,25.3
2023-06-05 20:40:00,26.0,104.22,28.6,24.0,26.625,25.6,25.6,[25.6],24.0,28.6,,28.6,4.14,25.5,26.0,25.3
2023-06-05 20:45:00,26.0,102.02,28.7,24.9,26.9,26.0,26.0,[26.0],24.9,28.7,,28.7,5.06,26.5,26.0,25.3
2023-06-05 20:50:00,25.9,105.51,28.7,23.9,26.625,25.6,25.6,[25.6],23.9,28.7,,28.7,4.12,25.5,26.0,25.2
2023-06-05 20:55:00,26.0,92.84,28.7,24.9,26.925,25.8,25.8,[25.8],24.9,28.7,,28.7,3.8,26.5,26.0,25.4
2023-06-05 21:00:00,26.0,100.77,28.7,23.8,26.65,25.5,25.5,[25.5],23.8,28.7,,28.7,0.83,25.5,26.0,25.4
2023-06-05 21:05:00,26.0,96.53,28.9,24.6,26.950000000000003,25.7,25.7,[25.7],24.6,28.9,,28.9,4.23,26.0,26.0,25.4
2023-06-05 21:10:00,25.9,96.75,28.0,23.7,26.15,25.6,25.6,[25.6],23.7,28.0,,28.0,0.65,25.5,26.0,24.9
2023-06-05 21:15:00,26.0,98.06,28.9,23.7,26.725,25.6,25.6,[25.6],23.7,28.9,,28.9,3.94,26.0,26.0,25.4
2023-06-05 21:20:00,25.9,97.44,27.8,23.9,26.225,25.5,25.5,[25.5],23.9,27.8,,27.8,0.57,25.5,26.0,25.4
2023-06-05 21:25:00,25.9,103.73,29.0,24.6,26.85,25.6,25.6,[25.6],24.6,29.0,,29.0,3.96,26.5,26.0,24.8
2023-06-05 21:30:00,25.9,97.97,27.8,24.6,26.25,25.7,25.7,[25.7],24.6,27.8,,27.8,0.58,25.5,26.0,24.8
2023-06-05 21:35:00,25.9,104.21,29.0,24.6,27.025,25.7,25.7,[25.7],24.6,29.0,,29.0,3.89,26.5,26.0,25.5
2023-06-05 21:40:00,25.9,89.21000000000001,27.8,24.6,26.25,25.7,25.7,[25.7],24.6,27.8,,27.8,0.57,25.5,26.0,24.8
2023-06-05 21:45:00,25.9,105.31,28.9,24.6,27.0,25.7,25.7,[25.7],24.6,28.9,,28.9,3.89,26.5,26.0,25.6
2023-06-05 21:50:00,25.9,89.37,27.9,24.0,26.175,25.5,25.5,[25.5],24.0,27.9,,27.9,0.58,25.5,26.0,24.9
2023-06-05 21:55:00,25.9,105.27,29.0,24.4,26.950000000000003,25.4,25.4,[25.4],24.4,29.0,,29.0,4.59,26.0,26.0,25.4
2023-06-05 22:00:00,25.9,90.34,28.0,24.1,26.225,25.4,25.4,[25.4],24.1,28.0,,28.0,0.57,25.5,26.0,24.8
2023-06-05 22:05:00,25.9,104.96,28.0,24.1,26.225,25.6,25.6,[25.6],24.1,28.0,,28.0,3.97,26.0,26.0,24.8
2023-06-05 22:10:00,25.9,96.37,28.0,24.4,26.3,25.5,25.5,[25.5],24.4,28.0,,28.0,0.57,26.0,26.0,24.8
2023-06-05 22:15:00,25.9,100.38,28.0,24.2,26.425,25.6,25.6,[25.6],24.2,28.0,,28.0,4.27,26.0,26.0,25.5
2023-06-05 22:20:00,25.9,96.43,28.1,24.3,26.4,25.6,25.6,[25.6],24.3,28.1,,28.1,0.57,26.0,26.0,25.1
2023-06-05 22:25:00,25.9,96.5,29.3,24.7,27.1,25.8,25.8,[25.8],24.7,29.3,,29.3,3.89,26.0,26.0,25.1
2023-06-05 22:30:00,25.9,96.9,28.2,24.3,26.425,25.7,25.7,[25.7],24.3,28.2,,28.2,0.57,26.0,26.0,25.0
2023-06-05 22:35:00,25.9,96.3,29.1,24.6,27.1,25.7,25.7,[25.7],24.6,29.1,,29.1,3.85,26.0,26.0,25.6
2023-06-05 22:40:00,25.9,96.44,27.9,23.9,26.325,25.7,25.7,[25.7],23.9,27.9,,27.9,0.57,25.5,26.0,25.6
2023-06-05 22:45:00,25.9,96.84,29.0,24.4,26.825000000000003,25.5,25.5,[25.5],24.4,29.0,,29.0,4.51,26.0,26.0,24.9
2023-06-05 22:50:00,25.8,96.04,27.9,24.1,26.175,25.7,25.7,[25.7],24.1,27.9,,27.9,0.58,26.0,26.0,24.8
2023-06-05 22:55:00,25.8,102.85,28.8,24.7,26.975,25.9,25.9,[25.9],24.7,28.8,,28.8,3.9,26.5,26.0,25.6
2023-06-05 23:00:00,25.8,96.31,27.9,23.8,26.3,25.6,25.6,[25.6],23.8,27.9,,27.9,0.58,25.5,26.0,25.6
2023-06-05 23:05:00,25.8,103.54,28.9,24.4,26.9,25.7,25.7,[25.7],24.4,28.9,,28.9,4.17,26.0,26.0,25.4
2023-06-05 23:10:00,25.8,89.54,27.9,23.9,26.125,25.5,25.5,[25.5],23.9,27.9,,27.9,0.57,25.5,26.0,24.8
2023-06-05 23:15:00,25.8,103.56,28.9,24.4,26.925,25.7,25.7,[25.7],24.4,28.9,,28.9,4.35,26.0,26.0,25.5
2023-06-05 23:20:00,25.8,88.24000000000001,27.9,24.4,26.25,25.7,25.7,[25.7],24.4,27.9,,27.9,0.57,25.5,26.0,24.8
2023-06-05 23:25:00,25.7,103.3,28.8,24.5,26.9,25.7,25.7,[25.7],24.5,28.8,,28.8,3.85,26.0,26.0,25.5
2023-06-05 23:30:00,25.7,87.78999999999999,27.8,23.7,26.025,25.7,25.7,[25.7],23.7,27.8,,27.8,0.58,25.5,26.0,24.8
2023-06-05 23:35:00,25.7,102.88,27.8,24.3,26.325000000000003,25.6,25.6,[25.6],24.3,27.8,,27.8,4.59,26.0,26.0,25.4
2023-06-05 23:40:00,25.7,88.28999999999999,28.9,24.0,26.625,25.8,25.8,[25.8],24.0,28.9,,28.9,0.58,25.5,26.0,24.7
2023-06-05 23:45:00,25.8,103.23,28.7,24.2,26.775,25.6,25.6,[25.6],24.2,28.7,,28.7,3.84,26.0,26.0,25.5
2023-06-05 23:50:00,25.7,88.63,27.6,23.8,25.95,25.8,25.8,[25.8],23.8,27.6,,27.6,0.58,25.5,26.0,24.8
2023-06-05 23:55:00,25.7,103.17,28.9,24.2,26.85,25.5,25.5,[25.5],24.2,28.9,,28.9,4.33,26.0,26.0,25.4
2023-06-06 00:00:00,25.7,89.65,28.2,24.0,26.3,25.4,25.4,[25.4],24.0,28.2,,28.2,0.57,25.5,26.0,24.8
2023-06-06 00:05:00,25.7,103.23,29.0,24.6,26.85,25.7,25.7,[25.7],24.6,29.0,,29.0,3.83,26.0,26.0,24.8
2023-06-06 00:10:00,25.6,88.27,27.9,23.8,26.275,25.6,25.6,[25.6],23.8,27.9,,27.9,0.58,25.5,26.0,25.5
2023-06-06 00:15:00,25.6,103.07,28.9,24.6,26.975,25.8,25.8,[25.8],24.6,28.9,,28.9,3.96,26.5,26.0,25.5
2023-06-06 00:20:00,25.6,95.93,28.0,24.0,26.2,25.5,25.5,[25.5],24.0,28.0,,28.0,0.58,25.5,26.0,24.8
2023-06-06 00:25:00,25.6,98.63,28.9,24.4,26.875,25.5,25.5,[25.5],24.4,28.9,,28.9,3.88,26.0,26.0,25.3
2023-06-06 00:30:00,25.6,98.37,27.9,23.9,26.15,25.6,25.6,[25.6],23.9,27.9,,27.9,0.58,25.5,26.0,24.9
2023-06-06 00:35:00,25.6,102.1,27.9,24.9,26.55,26.0,26.0,[26.0],24.9,27.9,,27.9,3.66,25.5,26.0,25.5
2023-06-06 00:40:00,25.6,93.46,27.6,23.6,26.075000000000003,25.7,25.7,[25.7],23.6,27.6,,27.6,0.66,25.0,26.0,25.5
2023-06-06 00:45:00,25.5,98.6,28.8,24.3,26.8,25.7,25.7,[25.7],24.3,28.8,,28.8,4.19,26.0,26.0,25.3
2023-06-06 00:50:00,25.5,98.88,28.0,23.7,26.15,25.5,25.5,[25.5],23.7,28.0,,28.0,0.63,25.5,26.0,24.9
2023-06-06 00:55:00,25.5,91.45,28.8,23.7,26.675,25.8,25.8,[25.8],23.7,28.8,,28.8,3.74,26.5,26.0,25.4
2023-06-06 01:00:00,25.5,99.38,28.8,23.5,26.625,25.6,25.6,[25.6],23.5,28.8,,28.8,0.66,25.0,26.0,25.4
2023-06-06 01:05:00,25.5,90.8,28.7,24.3,26.65,25.6,25.6,[25.6],24.3,28.7,,28.7,4.29,26.0,26.0,24.9
2023-06-06 01:10:00,25.5,98.16,28.2,23.7,26.325,25.5,25.5,[25.5],23.7,28.2,,28.2,0.65,25.5,26.0,25.2
2023-06-06 01:15:00,25.4,90.52,28.7,23.7,26.6,26.1,26.1,[26.1],23.7,28.7,,28.7,5.16,26.0,26.0,25.3
2023-06-06 01:20:00,25.5,101.88,28.7,25.0,26.9,25.7,25.7,[25.7],25.0,28.7,,28.7,4.09,25.0,26.0,25.2
2023-06-06 01:25:00,25.5,90.25,28.5,24.4,26.65,25.7,25.7,[25.7],24.4,28.5,,28.5,3.76,26.0,26.0,25.2
2023-06-06 01:30:00,25.4,98.4,28.2,23.7,26.325,25.4,25.4,[25.4],23.7,28.2,,28.2,0.66,25.5,26.0,25.2
2023-06-06 01:35:00,25.4,88.03,28.5,24.9,26.775,26.1,26.1,[26.1],24.9,28.5,,28.5,3.38,26.5,26.0,25.2
2023-06-06 01:40:00,25.4,101.51,28.4,23.9,26.475,25.6,25.6,[25.6],23.9,28.4,,28.4,4.3,25.5,26.0,25.2
2023-06-06 01:45:00,25.4,96.99,28.4,23.9,26.45,25.9,25.9,[25.9],23.9,28.4,,28.4,3.71,26.0,26.0,25.1
2023-06-06 01:50:00,25.4,102.25,28.5,23.8,26.475,25.2,25.2,[25.2],23.8,28.5,,28.5,4.2,25.5,26.0,25.1
2023-06-06 01:55:00,25.3,96.49,28.5,24.5,26.625,25.8,25.8,[25.8],24.5,28.5,,28.5,3.37,26.5,26.0,25.0
2023-06-06 02:00:00,25.4,95.38,28.8,23.9,26.725,25.2,25.2,[25.2],23.9,28.8,,28.8,4.51,25.5,26.0,25.4
