time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1358333_c,1358333_h,1358333_r,1358333_s,1358334_c,1358334_h,1358334_r,1358334_s,1358338_c,1358338_h,1358338_r,1358338_s,1358341_c,1358341_h,1358341_r,1358341_s,1358342_c,1358342_h,1358342_r,1358342_s,3826022_c,3826022_h,3826022_r,3826022_s,3826023_c,3826023_h,3826023_r,3826023_s,3826024_c,3826024_h,3826024_r,3826024_s
2023-06-04 21:50:00,26.1,45413.51,32.0,25.3,28.375,27.0,27.0,[27.0],1.0,30.5,26.8,25.0,1.0,25.3,27.1,25.0,1.0,32.0,26.4,26.0,1.0,26.5,26.3,26.0,1.0,32.0,26.9,25.0,1.0,26.6,26.1,25.0,1.0,26.1,25.3,25.0,1.0,28.0,26.7,25.0
2023-06-04 21:55:00,26.1,45335.1,31.8,25.3,28.2625,27.1,27.1,[27.1],1.0,29.9,26.1,25.0,1.0,25.3,27.1,25.0,1.0,31.8,26.9,26.0,1.0,26.5,26.5,26.0,1.0,31.8,26.9,25.0,1.0,26.6,26.9,25.0,1.0,26.1,25.8,25.0,1.0,28.1,27.0,25.0
2023-06-04 22:00:00,26.1,45439.14,31.9,25.3,28.3875,27.2,27.2,[27.2],1.0,30.2,26.1,25.0,1.0,25.3,27.0,25.0,1.0,31.9,26.9,26.0,1.0,26.7,26.5,26.0,1.0,31.9,27.5,25.0,1.0,26.7,27.4,25.0,1.0,26.3,25.8,25.0,1.0,28.1,27.2,25.0
2023-06-04 22:05:00,26.1,45263.69,31.8,25.3,28.2375,27.0,27.0,[27.0],1.0,30.0,26.7,25.0,1.0,25.3,27.1,25.0,1.0,31.8,26.4,26.0,1.0,26.4,26.2,26.0,1.0,31.8,26.7,25.0,1.0,26.4,26.1,25.0,1.0,26.1,25.4,25.0,1.0,28.1,26.7,25.0
2023-06-04 22:10:00,26.1,45240.19,31.7,25.3,28.2375,26.7,26.7,[26.7],1.0,30.0,26.4,25.0,1.0,25.3,27.2,25.0,1.0,31.7,26.4,26.0,1.0,26.7,26.5,26.0,1.0,31.7,26.7,25.0,1.0,26.4,26.1,25.0,1.0,25.9,25.2,25.0,1.0,28.2,26.8,25.0
2023-06-04 22:15:00,26.1,45294.88,31.7,25.3,28.2625,27.0,27.0,[27.0],1.0,30.3,26.1,25.0,1.0,25.3,26.9,25.0,1.0,31.7,26.8,26.0,1.0,26.5,26.4,26.0,1.0,31.7,27.2,25.0,1.0,26.4,27.0,25.0,1.0,26.0,25.7,25.0,1.0,28.2,27.3,25.0
2023-06-04 22:20:00,26.1,45300.27,31.9,25.3,28.3875,27.3,27.3,[27.3],1.0,30.2,26.7,25.0,1.0,25.3,26.9,25.0,1.0,31.9,26.6,26.0,1.0,26.5,26.3,26.0,1.0,31.9,27.3,25.0,1.0,26.7,27.3,25.0,1.0,26.4,26.1,25.0,1.0,28.2,26.7,25.0
2023-06-04 22:25:00,26.1,45311.55,31.9,25.3,28.3875,27.2,27.2,[27.2],1.0,30.1,26.1,25.0,1.0,25.3,27.3,25.0,1.0,31.9,27.2,26.0,1.0,26.8,26.6,26.0,1.0,31.9,26.9,25.0,1.0,26.7,26.4,25.0,1.0,26.2,25.5,25.0,1.0,28.2,28.5,25.0
2023-06-04 22:30:00,26.1,45209.34,31.8,25.3,28.275,27.2,27.2,[27.2],1.0,30.2,26.1,25.0,1.0,25.3,27.0,25.0,1.0,31.8,27.2,26.0,1.0,26.4,26.3,26.0,1.0,31.8,27.3,25.0,1.0,26.4,26.8,25.0,1.0,26.1,26.9,25.0,1.0,28.2,27.0,25.0
2023-06-04 22:35:00,26.1,45312.39,32.0,25.3,28.4,27.4,27.4,[27.4],1.0,30.4,26.7,25.0,1.0,25.3,26.9,25.0,1.0,32.0,26.6,26.0,1.0,26.4,26.3,26.0,1.0,32.0,27.2,25.0,1.0,26.8,27.0,25.0,1.0,26.1,26.9,25.0,1.0,28.2,26.7,25.0
2023-06-04 22:40:00,26.1,45165.94,32.0,25.2,28.3375,27.2,27.2,[27.2],1.0,30.1,26.1,25.0,1.0,25.2,27.1,25.0,1.0,32.0,27.2,26.0,1.0,26.5,26.5,26.0,1.0,32.0,26.6,25.0,1.0,26.5,26.4,25.0,1.0,26.1,25.5,25.0,1.0,28.3,26.9,25.0
2023-06-04 22:45:00,26.1,45310.74,31.9,25.2,28.3125,27.3,27.3,[27.3],1.0,30.1,26.1,25.0,1.0,25.2,26.9,25.0,1.0,31.9,27.2,26.0,1.0,26.3,26.2,26.0,1.0,31.9,27.1,25.0,1.0,26.6,27.1,25.0,1.0,26.2,25.9,25.0,1.0,28.3,26.7,25.0
2023-06-04 22:50:00,26.1,45280.12,32.0,25.4,28.45,27.4,27.4,[27.4],1.0,30.2,26.8,25.0,1.0,25.4,27.3,25.0,1.0,32.0,26.8,26.0,1.0,26.6,26.4,26.0,1.0,32.0,27.1,25.0,1.0,26.7,26.6,25.0,1.0,26.4,25.6,25.0,1.0,28.3,26.9,25.0
2023-06-04 22:55:00,26.1,45208.03,32.0,25.2,28.35,27.1,27.1,[27.1],1.0,30.1,26.2,25.0,1.0,25.2,27.0,25.0,1.0,32.0,27.0,26.0,1.0,26.6,26.5,26.0,1.0,32.0,26.8,25.0,1.0,26.5,26.5,25.0,1.0,26.1,25.6,25.0,1.0,28.3,28.5,25.0
2023-06-04 23:00:00,26.2,45225.86,32.0,25.3,28.35,27.3,27.3,[27.3],1.0,30.1,25.5,25.0,1.0,25.3,26.7,25.0,1.0,32.0,26.5,26.0,1.0,26.3,26.2,26.0,1.0,32.0,27.2,25.0,1.0,26.6,27.1,25.0,1.0,26.3,25.6,25.0,1.0,28.2,26.8,25.0
2023-06-04 23:05:00,26.0,45168.07,32.0,25.3,28.4375,27.2,27.2,[27.2],1.0,30.4,26.8,25.0,1.0,25.3,27.1,25.0,1.0,32.0,26.9,26.0,1.0,26.6,26.4,26.0,1.0,32.0,26.9,25.0,1.0,26.7,26.5,25.0,1.0,26.3,25.5,25.0,1.0,28.2,27.1,25.0
2023-06-04 23:10:00,26.1,45080.48,32.0,25.3,28.4625,27.3,27.3,[27.3],1.0,30.3,26.6,25.0,1.0,25.3,27.4,25.0,1.0,32.0,27.2,26.0,1.0,26.8,26.5,26.0,1.0,32.0,27.4,25.0,1.0,26.7,27.2,25.0,1.0,26.3,25.5,25.0,1.0,28.3,27.5,25.0
2023-06-04 23:15:00,26.1,45128.01,31.8,25.2,28.35,27.1,27.1,[27.1],1.0,30.3,25.6,25.0,1.0,25.2,26.7,25.0,1.0,31.8,26.4,26.0,1.0,26.4,26.2,26.0,1.0,31.8,26.7,25.0,1.0,26.7,27.2,25.0,1.0,26.3,25.4,25.0,1.0,28.3,26.5,25.0
2023-06-04 23:20:00,26.1,45053.25,31.9,25.3,28.450000000000003,27.2,27.2,[27.2],1.0,30.4,25.6,25.0,1.0,25.3,27.1,25.0,1.0,31.9,27.0,26.0,1.0,26.7,26.5,26.0,1.0,31.9,27.1,25.0,1.0,26.8,27.2,25.0,1.0,26.3,26.1,25.0,1.0,28.3,27.3,25.0
2023-06-04 23:25:00,26.1,45034.46,32.0,25.2,28.425000000000004,27.3,27.3,[27.3],1.0,30.2,26.2,25.0,1.0,25.2,27.3,25.0,1.0,32.0,26.8,26.0,1.0,26.5,26.4,26.0,1.0,32.0,27.4,25.0,1.0,26.8,27.0,25.0,1.0,26.4,26.2,25.0,1.0,28.3,27.4,25.0
2023-06-04 23:30:00,26.1,45001.01,32.0,25.3,28.4125,26.9,26.9,[26.9],1.0,30.0,25.8,25.0,1.0,25.3,26.9,25.0,1.0,32.0,26.6,26.0,1.0,26.6,26.5,26.0,1.0,32.0,26.5,25.0,1.0,26.8,26.2,25.0,1.0,26.4,25.4,25.0,1.0,28.2,26.5,25.0
2023-06-04 23:35:00,26.1,45008.17,31.9,25.3,28.3875,27.2,27.2,[27.2],1.0,30.3,26.7,25.0,1.0,25.3,27.2,25.0,1.0,31.9,27.1,26.0,1.0,26.9,26.6,26.0,1.0,31.9,27.4,25.0,1.0,26.4,27.0,25.0,1.0,26.2,25.8,25.0,1.0,28.2,27.5,25.0
2023-06-04 23:40:00,26.1,44945.29,31.9,25.3,28.262500000000003,27.0,27.0,[27.0],1.0,30.1,26.3,25.0,1.0,25.3,27.3,25.0,1.0,31.9,26.3,26.0,1.0,26.7,26.5,26.0,1.0,31.9,26.9,25.0,1.0,26.3,26.3,25.0,1.0,26.0,25.3,25.0,1.0,27.9,27.5,25.0
2023-06-04 23:45:00,26.0,44896.24,31.9,25.3,28.3125,27.0,27.0,[27.0],1.0,30.2,25.5,25.0,1.0,25.3,26.9,25.0,1.0,31.9,26.6,26.0,1.0,26.7,26.6,26.0,1.0,31.9,27.1,25.0,1.0,26.5,27.1,25.0,1.0,26.1,25.9,25.0,1.0,27.9,26.8,25.0
2023-06-04 23:50:00,26.0,44949.26,32.0,25.4,28.437500000000004,27.2,27.2,[27.2],1.0,30.2,25.5,25.0,1.0,25.4,27.4,25.0,1.0,32.0,26.9,26.0,1.0,26.9,26.7,26.0,1.0,32.0,27.5,25.0,1.0,26.8,27.3,25.0,1.0,26.4,25.9,25.0,1.0,27.8,27.4,25.0
2023-06-04 23:55:00,26.0,44998.4,32.0,25.3,28.3125,27.1,27.1,[27.1],1.0,30.1,26.2,25.0,1.0,25.3,27.3,25.0,1.0,32.0,26.4,26.0,1.0,26.8,26.7,26.0,1.0,32.0,26.8,25.0,1.0,26.4,26.5,25.0,1.0,26.1,25.6,25.0,1.0,27.8,26.7,25.0
2023-06-05 00:00:00,26.1,45018.19,32.1,25.3,28.450000000000003,27.3,27.3,[27.3],1.0,30.2,25.8,25.0,1.0,25.3,27.5,25.0,1.0,32.1,27.0,26.0,1.0,26.8,26.7,26.0,1.0,32.1,27.4,25.0,1.0,26.8,27.4,25.0,1.0,26.4,26.1,25.0,1.0,27.9,27.2,25.0
2023-06-05 00:05:00,26.0,44968.17,32.1,25.4,28.425,,,,1.0,30.5,26.9,25.0,1.0,25.4,27.2,25.0,1.0,32.1,26.9,26.0,1.0,26.9,26.7,26.0,1.0,32.1,26.5,25.0,1.0,26.5,26.8,25.0,1.0,26.1,25.5,25.0,1.0,27.8,27.4,25.0
2023-06-05 00:10:00,26.0,44882.58,32.1,25.4,28.450000000000003,27.2,27.2,[27.2],1.0,30.3,26.7,25.0,1.0,25.4,27.0,25.0,1.0,32.1,26.5,26.0,1.0,26.8,26.7,26.0,1.0,32.1,27.2,25.0,1.0,26.6,27.0,25.0,1.0,26.3,26.3,25.0,1.0,28.0,26.7,25.0
2023-06-05 00:15:00,26.0,44738.32,32.2,25.4,28.512500000000003,27.3,27.3,[27.3],1.0,30.2,26.7,25.0,1.0,25.4,27.0,25.0,1.0,32.2,26.9,26.0,1.0,27.0,26.8,26.0,1.0,32.2,27.0,25.0,1.0,26.8,26.7,25.0,1.0,26.4,26.1,25.0,1.0,27.9,27.3,25.0
2023-06-05 00:20:00,26.1,44865.64,32.0,25.4,28.3625,27.0,27.0,[27.0],1.0,30.2,26.7,25.0,1.0,25.4,26.8,25.0,1.0,32.0,26.5,26.0,1.0,27.0,26.6,26.0,1.0,32.0,26.8,25.0,1.0,26.3,26.1,25.0,1.0,26.1,25.3,25.0,1.0,27.9,26.8,25.0
2023-06-05 00:25:00,26.1,44822.65,31.8,25.4,28.2375,26.9,26.9,[26.9],1.0,30.1,26.7,25.0,1.0,25.4,26.8,25.0,1.0,31.8,26.6,26.0,1.0,26.9,26.6,26.0,1.0,31.8,26.5,25.0,1.0,26.2,26.0,25.0,1.0,25.9,25.2,25.0,1.0,27.8,27.4,25.0
2023-06-05 00:30:00,26.1,44908.2,31.8,25.4,28.262500000000003,27.0,27.0,[27.0],1.0,30.1,26.6,25.0,1.0,25.4,26.9,25.0,1.0,31.8,26.6,26.0,1.0,26.9,26.6,26.0,1.0,31.8,26.5,25.0,1.0,26.4,27.0,25.0,1.0,25.9,26.0,25.0,1.0,27.8,26.9,25.0
2023-06-05 00:35:00,26.0,44913.79,32.0,25.4,28.387500000000003,27.2,27.2,[27.2],1.0,30.0,26.6,25.0,1.0,25.4,26.8,25.0,1.0,32.0,26.4,26.0,1.0,26.9,26.6,26.0,1.0,32.0,27.6,25.0,1.0,26.7,27.3,25.0,1.0,26.3,26.5,25.0,1.0,27.8,26.7,25.0
2023-06-05 00:40:00,26.0,44813.63,31.8,25.3,28.262500000000003,27.0,27.0,[27.0],1.0,30.0,26.6,25.0,1.0,25.3,26.8,25.0,1.0,31.8,26.9,26.0,1.0,26.9,26.7,26.0,1.0,31.8,26.8,25.0,1.0,26.4,26.1,25.0,1.0,26.1,25.5,25.0,1.0,27.8,27.0,25.0
2023-06-05 00:45:00,26.0,44871.6,31.8,25.4,28.2125,26.9,26.9,[26.9],1.0,30.0,26.6,25.0,1.0,25.4,26.8,25.0,1.0,31.8,26.7,26.0,1.0,26.8,26.6,26.0,1.0,31.8,26.7,25.0,1.0,26.2,26.5,25.0,1.0,25.9,25.4,25.0,1.0,27.8,27.0,25.0
2023-06-05 00:50:00,26.0,44781.53,31.9,25.3,28.3,27.2,27.2,[27.2],1.0,30.0,26.6,25.0,1.0,25.3,26.8,25.0,1.0,31.9,26.5,26.0,1.0,26.9,26.6,26.0,1.0,31.9,27.2,25.0,1.0,26.5,27.1,25.0,1.0,26.1,26.0,25.0,1.0,27.8,26.7,25.0
2023-06-05 00:55:00,26.0,44679.44,32.0,25.3,28.325,27.2,27.2,[27.2],1.0,29.8,26.5,25.0,1.0,25.3,26.8,25.0,1.0,32.0,27.1,26.0,1.0,26.9,26.7,26.0,1.0,32.0,27.0,25.0,1.0,26.6,26.4,25.0,1.0,26.2,25.6,25.0,1.0,27.8,27.5,25.0
2023-06-05 01:00:00,26.0,44730.88,31.9,25.3,28.3125,27.0,27.0,[27.0],1.0,29.9,26.5,25.0,1.0,25.3,26.8,25.0,1.0,31.9,26.7,26.0,1.0,26.9,26.6,26.0,1.0,31.9,26.6,25.0,1.0,26.6,26.3,25.0,1.0,26.2,25.1,25.0,1.0,27.8,27.3,25.0
2023-06-05 01:05:00,26.0,44696.23,32.0,25.3,28.3125,27.2,27.2,[27.2],1.0,29.9,26.5,25.0,1.0,25.3,26.7,25.0,1.0,32.0,26.5,26.0,1.0,26.9,26.6,26.0,1.0,32.0,27.5,25.0,1.0,26.5,27.2,25.0,1.0,26.2,26.0,25.0,1.0,27.7,26.7,25.0
2023-06-05 01:10:00,26.1,44597.74,32.0,25.2,28.3125,27.1,27.1,[27.1],1.0,30.0,26.5,25.0,1.0,25.2,26.7,25.0,1.0,32.0,27.1,26.0,1.0,27.0,26.7,26.0,1.0,32.0,26.8,25.0,1.0,26.3,26.2,25.0,1.0,26.1,25.5,25.0,1.0,27.9,27.5,25.0
2023-06-05 01:15:00,26.1,44531.22,31.8,25.2,28.2125,27.0,27.0,[27.0],1.0,29.8,26.4,25.0,1.0,25.2,26.5,25.0,1.0,31.8,26.4,26.0,1.0,27.0,26.2,26.0,1.0,31.8,27.0,25.0,1.0,26.2,26.6,25.0,1.0,26.1,25.4,25.0,1.0,27.8,26.7,25.0
2023-06-05 01:20:00,26.1,44660.59,,,,27.3,27.3,[27.3],1.0,,26.7,25.0,1.0,,26.8,25.0,1.0,,26.7,26.0,1.0,,26.5,26.0,1.0,,27.0,25.0,1.0,,27.4,25.0,1.0,,26.0,25.0,1.0,,27.9,25.0
2023-06-05 01:25:00,26.1,44755.29,32.0,25.3,28.375,27.2,27.2,[27.2],1.0,30.0,26.5,25.0,1.0,25.3,26.7,25.0,1.0,32.0,27.1,26.0,1.0,26.8,26.5,26.0,1.0,32.0,27.0,25.0,1.0,26.6,26.4,25.0,1.0,26.2,26.2,25.0,1.0,28.1,28.5,25.0
2023-06-05 01:30:00,26.1,44651.7,32.0,25.2,28.25,27.1,27.1,[27.1],1.0,30.0,26.5,25.0,1.0,25.2,26.5,25.0,1.0,32.0,26.3,26.0,1.0,26.3,26.3,26.0,1.0,32.0,26.2,25.0,1.0,26.4,26.9,25.0,1.0,26.1,25.7,25.0,1.0,28.0,26.9,25.0
2023-06-05 01:35:00,26.1,44594.95,32.0,25.4,28.325000000000003,27.4,27.4,[27.4],1.0,30.0,26.6,25.0,1.0,25.4,26.9,25.0,1.0,32.0,26.8,26.0,1.0,26.7,26.5,26.0,1.0,32.0,27.1,25.0,1.0,26.4,27.1,25.0,1.0,26.1,26.1,25.0,1.0,28.0,27.0,25.0
2023-06-05 01:40:00,26.0,44649.25,32.1,25.5,28.4125,27.2,27.2,[27.2],1.0,30.0,26.8,25.0,1.0,25.5,27.0,25.0,1.0,32.1,27.0,26.0,1.0,26.8,26.7,26.0,1.0,32.1,26.8,25.0,1.0,26.5,26.3,25.0,1.0,26.2,26.3,25.0,1.0,28.1,27.5,25.0
2023-06-05 01:45:00,26.1,44560.95,32.1,25.5,28.4,27.1,27.1,[27.1],1.0,30.0,26.8,25.0,1.0,25.5,26.7,25.0,1.0,32.1,27.3,26.0,1.0,26.8,26.8,26.0,1.0,32.1,27.0,25.0,1.0,26.5,26.0,25.0,1.0,26.0,25.3,25.0,1.0,28.2,29.6,25.0
2023-06-05 01:50:00,26.0,44648.85,31.9,25.4,28.3875,27.2,27.2,[27.2],1.0,30.1,26.8,25.0,1.0,25.4,26.8,25.0,1.0,31.9,27.0,26.0,1.0,26.8,26.6,26.0,1.0,31.9,27.1,25.0,1.0,26.5,27.1,25.0,1.0,26.2,26.0,25.0,1.0,28.3,27.3,25.0
2023-06-05 01:55:00,26.0,44508.01,32.0,25.4,28.4,27.3,27.3,[27.3],1.0,30.1,26.6,25.0,1.0,25.4,26.8,25.0,1.0,32.0,26.9,26.0,1.0,26.5,26.4,26.0,1.0,32.0,27.2,25.0,1.0,26.7,26.6,25.0,1.0,26.3,25.8,25.0,1.0,28.2,27.2,25.0
2023-06-05 02:00:00,26.1,44642.91,31.9,25.3,28.2375,27.1,27.1,[27.1],1.0,30.3,26.6,25.0,1.0,25.3,26.5,25.0,1.0,31.9,26.4,26.0,1.0,26.3,26.2,26.0,1.0,31.9,26.6,25.0,1.0,26.2,25.9,25.0,1.0,25.9,25.0,25.0,1.0,28.1,27.1,25.0
2023-06-05 02:05:00,26.1,44704.18,31.9,25.3,28.237499999999997,27.2,27.2,[27.2],1.0,30.0,26.5,25.0,1.0,25.3,26.7,25.0,1.0,31.9,27.0,26.0,1.0,26.3,26.4,26.0,1.0,31.9,27.1,25.0,1.0,26.2,26.7,25.0,1.0,26.2,25.7,25.0,1.0,28.1,27.1,25.0
2023-06-05 02:10:00,26.0,44574.42,31.7,25.3,28.1875,26.9,26.9,[26.9],1.0,30.1,26.6,25.0,1.0,25.3,26.6,25.0,1.0,31.7,26.8,26.0,1.0,26.5,26.3,26.0,1.0,31.7,26.7,25.0,1.0,26.2,25.9,25.0,1.0,25.9,25.0,25.0,1.0,28.1,27.1,25.0
2023-06-05 02:15:00,26.1,44492.16,31.7,25.3,28.2625,27.2,27.2,[27.2],1.0,30.3,26.5,25.0,1.0,25.3,26.5,25.0,1.0,31.7,26.3,26.0,1.0,26.5,26.1,26.0,1.0,31.7,27.0,25.0,1.0,26.4,26.9,25.0,1.0,26.1,25.8,25.0,1.0,28.1,27.9,25.0
2023-06-05 02:20:00,26.0,44597.22,31.9,25.2,28.3875,27.3,27.3,[27.3],1.0,30.2,26.7,25.0,1.0,25.2,26.9,25.0,1.0,31.9,27.0,26.0,1.0,26.8,26.6,26.0,1.0,31.9,27.0,25.0,1.0,26.6,27.3,25.0,1.0,26.3,25.9,25.0,1.0,28.2,27.3,25.0
2023-06-05 02:25:00,26.0,44605.17,31.8,25.2,28.3,27.2,27.2,[27.2],1.0,30.3,26.6,25.0,1.0,25.2,26.7,25.0,1.0,31.8,26.8,26.0,1.0,26.8,26.3,26.0,1.0,31.8,27.0,25.0,1.0,26.3,27.3,25.0,1.0,26.0,25.9,25.0,1.0,28.2,27.3,25.0
2023-06-05 02:30:00,26.0,44549.76,31.9,25.2,28.2875,27.2,27.2,[27.2],1.0,30.0,26.5,25.0,1.0,25.2,26.5,25.0,1.0,31.9,26.4,26.0,1.0,26.4,26.2,26.0,1.0,31.9,26.8,25.0,1.0,26.5,26.4,25.0,1.0,26.2,25.5,25.0,1.0,28.2,26.7,25.0
2023-06-05 02:35:00,26.0,44544.94,31.9,25.2,28.325,27.2,27.2,[27.2],1.0,30.0,26.7,25.0,1.0,25.2,27.0,25.0,1.0,31.9,27.1,26.0,1.0,26.7,26.6,26.0,1.0,31.9,27.0,25.0,1.0,26.4,28.3,25.0,1.0,26.2,26.9,25.0,1.0,28.3,27.3,25.0
2023-06-05 02:40:00,26.1,44562.56,32.0,25.2,28.4125,27.4,27.4,[27.4],1.0,30.0,26.6,25.0,1.0,25.2,26.6,25.0,1.0,32.0,26.6,26.0,1.0,26.7,26.2,26.0,1.0,32.0,27.4,25.0,1.0,26.7,27.4,25.0,1.0,26.4,26.2,25.0,1.0,28.3,27.0,25.0
2023-06-05 02:45:00,26.1,44485.58,32.0,25.2,28.299999999999997,27.3,27.3,[27.3],1.0,29.9,26.6,25.0,1.0,25.2,26.6,25.0,1.0,32.0,26.6,26.0,1.0,26.3,26.3,26.0,1.0,32.0,26.5,25.0,1.0,26.6,26.4,25.0,1.0,26.2,25.6,25.0,1.0,28.2,27.0,25.0
2023-06-05 02:50:00,26.0,44533.26,32.0,25.2,28.3625,27.2,27.2,[27.2],1.0,29.9,26.5,25.0,1.0,25.2,26.5,25.0,1.0,32.0,27.0,26.0,1.0,26.6,26.4,26.0,1.0,32.0,27.3,25.0,1.0,26.6,27.1,25.0,1.0,26.3,25.9,25.0,1.0,28.3,27.0,25.0
2023-06-05 02:55:00,26.0,44456.67,31.9,25.2,28.325000000000003,27.2,27.2,[27.2],1.0,29.9,26.5,25.0,1.0,25.2,26.5,25.0,1.0,31.9,26.5,26.0,1.0,26.6,26.2,26.0,1.0,31.9,27.0,25.0,1.0,26.5,26.1,25.0,1.0,26.3,25.3,25.0,1.0,28.3,26.7,25.0
2023-06-05 03:00:00,26.0,44675.6,31.8,25.3,28.250000000000004,27.2,27.2,[27.2],1.0,30.1,26.6,25.0,1.0,25.3,27.0,25.0,1.0,31.8,26.7,26.0,1.0,26.3,26.6,26.0,1.0,31.8,26.9,25.0,1.0,26.5,26.1,25.0,1.0,25.9,25.6,25.0,1.0,28.3,26.8,25.0
2023-06-05 03:05:00,26.0,44731.37,31.9,25.3,28.325,27.2,27.2,[27.2],1.0,30.1,26.6,25.0,1.0,25.3,26.7,25.0,1.0,31.9,27.0,26.0,1.0,26.7,26.6,26.0,1.0,31.9,27.0,25.0,1.0,26.5,26.3,25.0,1.0,26.1,25.6,25.0,1.0,28.1,26.8,25.0
2023-06-05 03:10:00,26.0,44621.38,31.9,25.3,28.2875,26.9,26.9,[26.9],1.0,29.9,26.6,25.0,1.0,25.3,26.7,25.0,1.0,31.9,26.4,26.0,1.0,26.8,26.4,26.0,1.0,31.9,26.1,25.0,1.0,26.5,26.1,25.0,1.0,26.1,25.0,25.0,1.0,27.9,26.7,25.0
2023-06-05 03:15:00,26.0,44512.63,31.8,25.3,28.2625,27.0,27.0,[27.0],1.0,30.3,26.6,25.0,1.0,25.3,26.8,25.0,1.0,31.8,26.7,26.0,1.0,26.8,26.5,26.0,1.0,31.8,26.9,25.0,1.0,26.1,27.0,25.0,1.0,26.1,26.0,25.0,1.0,27.9,26.8,25.0
2023-06-05 03:20:00,26.0,44590.87,31.9,25.2,28.3125,27.2,27.2,[27.2],1.0,30.0,26.5,25.0,1.0,25.2,26.7,25.0,1.0,31.9,26.7,26.0,1.0,26.8,26.5,26.0,1.0,31.9,27.6,25.0,1.0,26.6,27.3,25.0,1.0,26.2,26.4,25.0,1.0,27.9,27.5,25.0
2023-06-05 03:25:00,26.0,44499.98,31.9,25.2,28.3,27.0,27.0,[27.0],1.0,30.0,26.5,25.0,1.0,25.2,26.5,25.0,1.0,31.9,26.3,26.0,1.0,26.7,26.4,26.0,1.0,31.9,26.6,25.0,1.0,26.6,27.3,25.0,1.0,26.2,26.4,25.0,1.0,27.9,27.4,25.0
2023-06-05 03:30:00,26.1,44507.55,31.9,25.2,28.3125,27.2,27.2,[27.2],1.0,30.0,26.5,25.0,1.0,25.2,26.7,25.0,1.0,31.9,26.7,26.0,1.0,26.9,26.5,26.0,1.0,31.9,27.2,25.0,1.0,26.5,26.5,25.0,1.0,26.1,25.7,25.0,1.0,28.0,27.1,25.0
2023-06-05 03:35:00,26.1,44419.42,31.7,25.3,28.15,26.9,26.9,[26.9],,30.0,,,,25.3,,,,31.7,,,,26.8,,,,31.7,,,,26.1,,,,25.8,,,,27.8,,
2023-06-05 03:40:00,26.1,44441.47,,,,27.0,27.0,[27.0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-05 03:45:00,26.0,44516.63,31.9,25.2,28.3375,27.2,27.2,[27.2],1.0,30.1,26.4,25.0,1.0,25.2,26.7,25.0,1.0,31.9,27.1,26.0,1.0,26.9,26.6,26.0,1.0,31.9,27.7,25.0,1.0,26.6,27.4,25.0,1.0,26.2,26.1,25.0,1.0,27.9,27.5,25.0
2023-06-05 03:50:00,26.0,44425.24,31.9,25.2,28.2125,27.0,27.0,[27.0],1.0,30.0,26.4,25.0,1.0,25.2,26.6,25.0,1.0,31.9,27.0,26.0,1.0,26.8,26.5,26.0,1.0,31.9,27.4,25.0,1.0,26.2,26.9,25.0,1.0,25.9,25.1,25.0,1.0,27.8,26.8,25.0
2023-06-05 03:55:00,26.0,44531.78,31.9,25.2,28.275,27.1,27.1,[27.1],1.0,30.0,26.4,25.0,1.0,25.2,26.6,25.0,1.0,31.9,26.7,26.0,1.0,26.8,26.6,26.0,1.0,31.9,27.1,25.0,1.0,26.5,26.4,25.0,1.0,26.1,25.7,25.0,1.0,27.8,27.7,25.0
2023-06-05 04:00:00,26.0,44499.84,31.9,25.2,28.275,27.1,27.1,[27.1],1.0,30.0,26.4,25.0,1.0,25.2,26.6,25.0,1.0,31.9,26.9,26.0,1.0,26.9,26.6,26.0,1.0,31.9,27.4,25.0,1.0,26.5,27.0,25.0,1.0,26.0,25.5,25.0,1.0,27.8,26.5,25.0
2023-06-05 04:05:00,26.0,44593.03,31.9,25.2,28.2125,27.0,27.0,[27.0],1.0,29.7,26.4,25.0,1.0,25.2,26.5,25.0,1.0,31.9,26.4,26.0,1.0,26.9,26.4,26.0,1.0,31.9,26.6,25.0,1.0,26.3,26.4,25.0,1.0,26.0,25.4,25.0,1.0,27.8,26.8,25.0
2023-06-05 04:10:00,26.0,44383.5,31.9,25.3,28.2375,27.1,27.1,[27.1],1.0,29.9,26.3,25.0,1.0,25.3,26.7,25.0,1.0,31.9,27.0,26.0,1.0,26.8,26.4,26.0,1.0,31.9,27.2,25.0,1.0,26.3,27.0,25.0,1.0,26.0,27.6,25.0,1.0,27.8,26.7,25.0
2023-06-05 04:15:00,26.0,44350.82,32.0,25.2,28.3625,27.2,27.2,[27.2],1.0,29.9,26.3,25.0,1.0,25.2,26.6,25.0,1.0,32.0,27.0,26.0,1.0,26.9,26.6,26.0,1.0,32.0,27.7,25.0,1.0,26.7,27.3,25.0,1.0,26.3,26.3,25.0,1.0,27.9,27.4,25.0
2023-06-05 04:20:00,26.0,44350.78,32.0,25.2,28.3625,27.0,27.0,[27.0],1.0,29.9,26.3,25.0,1.0,25.2,26.5,25.0,1.0,32.0,26.4,26.0,1.0,26.9,26.4,26.0,1.0,32.0,26.5,25.0,1.0,26.7,25.9,25.0,1.0,26.3,25.1,25.0,1.0,27.9,26.6,25.0
