time,outdoor_t,room_total_power,env_avg,env_h,env_list,3804556_c,3804556_p,3804556_r,3804556_s
2023-06-04 06:50:00,27.6,23.09,26.8,26.8,[26.8],1.0,0.12,27.8,26.0
2023-06-04 06:55:00,27.6,23.08,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 07:00:00,27.6,23.23,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 07:05:00,27.6,23.35,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 07:10:00,27.6,23.35,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 07:15:00,27.6,23.34,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 07:20:00,27.6,23.44,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 07:25:00,27.6,23.34,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 07:30:00,27.6,23.4,26.8,26.8,[26.8],1.0,0.12,27.8,26.0
2023-06-04 07:35:00,27.6,23.52,26.9,26.9,[26.9],1.0,0.12,27.9,26.0
2023-06-04 07:40:00,27.6,23.46,26.9,26.9,[26.9],1.0,0.12,27.8,26.0
2023-06-04 07:45:00,27.6,23.48,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 07:50:00,27.6,23.38,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 07:55:00,27.6,23.33,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 08:00:00,27.6,23.37,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 08:05:00,27.6,23.42,26.8,26.8,[26.8],1.0,0.13,28.0,26.0
2023-06-04 08:10:00,27.7,23.45,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 08:15:00,27.7,23.32,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 08:20:00,27.7,23.36,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 08:25:00,27.7,23.48,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 08:30:00,27.7,23.35,26.8,26.8,[26.8],1.0,0.12,27.8,26.0
2023-06-04 08:35:00,27.7,23.36,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 08:40:00,27.8,23.49,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 08:45:00,27.8,23.7,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-04 08:50:00,27.9,23.37,26.7,26.7,[26.7],1.0,0.12,28.1,26.0
2023-06-04 08:55:00,27.9,23.37,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 09:00:00,27.9,23.38,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 09:05:00,27.9,23.56,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 09:10:00,28.0,23.42,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-04 09:15:00,28.0,23.35,26.8,26.8,[26.8],1.0,0.13,28.0,26.0
2023-06-04 09:20:00,28.0,23.53,26.7,26.7,[26.7],1.0,0.13,27.9,26.0
2023-06-04 09:25:00,28.1,23.39,26.7,26.7,[26.7],1.0,0.12,28.0,26.0
2023-06-04 09:30:00,28.2,23.39,26.8,26.8,[26.8],1.0,,28.1,26.0
2023-06-04 09:35:00,28.2,23.44,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 09:40:00,28.2,23.4,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 09:45:00,28.3,23.57,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-04 09:50:00,28.4,23.42,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 09:55:00,28.4,23.52,26.7,26.7,[26.7],1.0,0.13,28.2,26.0
2023-06-04 10:00:00,28.4,23.56,26.8,26.8,[26.8],1.0,0.13,28.0,26.0
2023-06-04 10:05:00,28.4,23.57,26.8,26.8,[26.8],1.0,0.13,28.0,26.0
2023-06-04 10:10:00,28.4,23.43,26.7,26.7,[26.7],1.0,0.13,28.0,26.0
2023-06-04 10:15:00,28.5,23.45,26.7,26.7,[26.7],1.0,0.13,28.1,26.0
2023-06-04 10:20:00,28.5,23.48,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 10:25:00,28.5,23.41,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 10:30:00,28.5,23.47,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 10:35:00,28.5,23.56,26.8,26.8,[26.8],1.0,0.13,28.0,26.0
2023-06-04 10:40:00,28.5,23.47,26.9,26.9,[26.9],1.0,0.12,27.9,26.0
2023-06-04 10:45:00,28.6,23.61,26.8,26.8,[26.8],1.0,0.13,27.9,26.0
2023-06-04 10:50:00,28.6,23.58,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 10:55:00,28.6,23.4,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 11:00:00,28.7,23.42,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 11:05:00,28.7,23.48,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 11:10:00,28.7,23.52,26.7,26.7,[26.7],1.0,0.13,28.4,26.0
2023-06-04 11:15:00,28.7,23.42,26.7,26.7,[26.7],1.0,0.13,28.4,26.0
2023-06-04 11:20:00,28.8,23.49,26.7,26.7,[26.7],1.0,0.13,28.3,26.0
2023-06-04 11:25:00,28.8,23.59,26.7,26.7,[26.7],1.0,0.13,28.2,26.0
2023-06-04 11:30:00,28.9,23.66,26.7,26.7,[26.7],1.0,0.13,28.1,26.0
2023-06-04 11:35:00,28.9,23.42,26.8,26.8,[26.8],1.0,0.13,27.9,26.0
2023-06-04 11:40:00,28.9,23.41,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 11:45:00,28.9,23.47,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 11:50:00,28.9,23.62,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 11:55:00,28.9,23.47,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 12:00:00,28.9,23.44,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 12:05:00,28.8,23.55,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 12:10:00,28.8,23.43,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 12:15:00,28.8,23.37,26.8,26.8,[26.8],1.0,0.13,28.1,26.0
2023-06-04 12:20:00,28.9,23.39,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 12:25:00,28.9,23.62,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 12:30:00,28.9,23.44,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 12:35:00,28.9,23.46,26.8,26.8,[26.8],1.0,0.13,28.1,26.0
2023-06-04 12:40:00,28.9,23.56,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 12:45:00,28.9,23.44,26.7,26.7,[26.7],1.0,0.13,28.3,26.0
2023-06-04 12:50:00,28.9,23.44,26.7,26.7,[26.7],1.0,0.13,28.5,26.0
2023-06-04 12:55:00,28.9,23.43,26.7,26.7,[26.7],1.0,0.13,28.4,26.0
2023-06-04 13:00:00,28.9,,26.8,26.8,[26.8],1.0,,28.6,26.0
2023-06-04 13:05:00,29.0,23.51,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 13:10:00,29.1,23.67,26.7,26.7,[26.7],1.0,0.13,28.4,26.0
2023-06-04 13:15:00,29.1,23.6,26.8,26.8,[26.8],1.0,0.13,28.6,26.0
2023-06-04 13:20:00,29.2,23.49,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 13:25:00,29.2,23.56,26.8,26.8,[26.8],1.0,0.14,28.3,26.0
2023-06-04 13:30:00,29.3,23.39,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 13:35:00,29.3,23.43,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 13:40:00,29.3,23.7,26.9,26.9,[26.9],1.0,0.14,28.4,26.0
2023-06-04 13:45:00,29.3,23.53,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 13:50:00,29.3,23.64,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 13:55:00,29.4,23.56,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 14:00:00,29.4,23.44,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 14:05:00,29.5,23.66,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 14:10:00,29.5,23.59,26.8,26.8,[26.8],1.0,0.14,28.4,26.0
2023-06-04 14:15:00,29.6,23.55,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 14:20:00,29.6,23.56,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 14:25:00,29.7,23.51,26.8,26.8,[26.8],1.0,0.13,28.1,26.0
2023-06-04 14:30:00,29.7,23.680000000000003,26.8,26.8,[26.8],1.0,0.14,28.3,26.0
2023-06-04 14:35:00,29.6,23.42,26.8,26.8,[26.8],1.0,0.14,28.4,26.0
2023-06-04 14:40:00,29.6,23.4,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 14:45:00,29.7,23.55,26.8,26.8,[26.8],1.0,0.14,28.3,26.0
2023-06-04 14:50:00,29.6,23.51,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 14:55:00,29.7,23.630000000000003,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 15:00:00,29.7,23.680000000000003,26.8,26.8,[26.8],1.0,0.13,28.6,26.0
2023-06-04 15:05:00,29.7,23.6,26.8,26.8,[26.8],1.0,0.14,28.7,26.0
2023-06-04 15:10:00,29.6,23.6,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 15:15:00,29.7,23.46,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-04 15:20:00,29.7,23.71,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-04 15:25:00,29.7,23.46,26.8,26.8,[26.8],1.0,0.13,28.6,26.0
2023-06-04 15:30:00,29.7,23.59,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-04 15:35:00,29.7,23.42,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 15:40:00,29.6,23.43,26.7,26.7,[26.7],1.0,0.14,28.6,26.0
2023-06-04 15:45:00,29.6,23.5,26.8,26.8,[26.8],1.0,0.13,28.6,26.0
2023-06-04 15:50:00,29.6,23.71,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 15:55:00,29.6,23.71,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-04 16:00:00,29.6,23.64,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 16:05:00,29.6,24.0,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 16:10:00,29.6,23.68,26.8,26.8,[26.8],1.0,0.14,28.2,26.0
2023-06-04 16:15:00,29.5,23.680000000000003,26.8,26.8,[26.8],1.0,0.14,28.5,26.0
2023-06-04 16:20:00,29.6,23.5,26.8,26.8,[26.8],1.0,0.14,28.5,26.0
2023-06-04 16:25:00,29.6,23.72,27.0,27.0,[27.0],1.0,0.14,28.7,26.0
2023-06-04 16:30:00,29.5,23.48,26.9,26.9,[26.9],1.0,0.14,28.7,26.0
2023-06-04 16:35:00,29.5,23.48,26.8,26.8,[26.8],1.0,0.13,28.6,26.0
2023-06-04 16:40:00,29.5,23.5,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 16:45:00,29.4,23.64,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-04 16:50:00,29.4,23.43,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 16:55:00,29.2,23.71,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 17:00:00,29.2,23.6,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-04 17:05:00,29.1,23.48,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-04 17:10:00,29.1,23.59,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 17:15:00,29.0,23.44,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 17:20:00,29.0,23.55,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 17:25:00,29.0,23.64,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 17:30:00,29.0,23.59,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-04 17:35:00,28.9,23.58,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 17:40:00,28.9,23.4,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-04 17:45:00,28.9,23.43,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-04 17:50:00,28.8,23.41,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 17:55:00,28.8,23.6,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-04 18:00:00,28.7,23.4,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 18:05:00,28.7,23.59,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-04 18:10:00,28.8,23.41,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 18:15:00,28.8,23.49,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 18:20:00,28.8,23.58,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 18:25:00,28.7,23.42,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 18:30:00,28.7,23.53,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-04 18:35:00,28.8,23.43,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-04 18:40:00,28.8,23.6,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-04 18:45:00,28.7,23.6,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 18:50:00,28.7,23.680000000000003,26.8,26.8,[26.8],1.0,0.13,28.1,26.0
2023-06-04 18:55:00,28.7,23.64,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 19:00:00,28.6,23.48,26.8,26.8,[26.8],1.0,0.13,28.4,26.0
2023-06-04 19:05:00,28.5,23.68,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-04 19:10:00,28.5,23.59,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 19:15:00,28.5,23.770000000000003,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 19:20:00,28.5,23.65,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 19:25:00,28.6,23.630000000000003,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 19:30:00,28.6,23.61,26.9,26.9,[26.9],1.0,0.12,28.5,26.0
2023-06-04 19:35:00,28.6,23.51,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-04 19:40:00,28.6,23.72,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-04 19:45:00,28.5,23.49,26.8,26.8,[26.8],1.0,0.12,28.6,26.0
2023-06-04 19:50:00,28.6,23.56,26.9,26.9,[26.9],1.0,0.12,28.5,26.0
2023-06-04 19:55:00,28.6,23.63,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-04 20:00:00,28.6,23.62,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-04 20:05:00,28.5,23.51,26.8,26.8,[26.8],1.0,0.12,28.4,26.0
2023-06-04 20:10:00,28.5,23.66,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 20:15:00,28.5,23.520000000000003,26.8,26.8,[26.8],1.0,0.12,28.4,26.0
2023-06-04 20:20:00,28.5,23.63,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-04 20:25:00,28.5,23.630000000000003,26.7,26.7,[26.7],1.0,0.12,28.4,26.0
2023-06-04 20:30:00,28.5,23.51,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-04 20:35:00,28.5,23.6,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-04 20:40:00,28.5,23.57,26.9,26.9,[26.9],1.0,0.12,28.5,26.0
2023-06-04 20:45:00,28.5,23.56,26.8,26.8,[26.8],1.0,0.12,28.4,26.0
2023-06-04 20:50:00,28.5,23.64,26.9,26.9,[26.9],1.0,0.12,28.5,26.0
2023-06-04 20:55:00,28.4,23.540000000000003,26.7,26.7,[26.7],1.0,0.12,28.4,26.0
2023-06-04 21:00:00,28.4,23.62,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 21:05:00,28.5,,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 21:10:00,28.4,23.5,26.8,26.8,[26.8],1.0,0.12,28.4,26.0
2023-06-04 21:15:00,28.5,23.72,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 21:20:00,28.5,23.58,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-04 21:25:00,28.4,23.53,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 21:30:00,28.4,23.68,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 21:35:00,28.4,23.7,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-04 21:40:00,28.4,23.49,26.8,26.8,[26.8],1.0,0.12,28.3,26.0
2023-06-04 21:45:00,28.4,23.59,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-04 21:50:00,28.3,23.540000000000003,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 21:55:00,28.3,23.51,26.9,26.9,[26.9],1.0,0.13,28.1,26.0
2023-06-04 22:00:00,28.3,23.68,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-04 22:05:00,28.3,23.7,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-04 22:10:00,28.3,23.52,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-04 22:15:00,28.3,23.47,26.8,26.8,[26.8],1.0,0.12,28.3,26.0
2023-06-04 22:20:00,28.3,23.55,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 22:25:00,28.3,23.630000000000003,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 22:30:00,28.3,23.44,26.8,26.8,[26.8],1.0,0.12,28.4,26.0
2023-06-04 22:35:00,28.2,23.520000000000003,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-04 22:40:00,28.2,23.450000000000003,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 22:45:00,28.2,23.48,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-04 22:50:00,28.2,23.51,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-04 22:55:00,28.2,23.48,26.8,26.8,[26.8],1.0,0.12,28.4,26.0
2023-06-04 23:00:00,28.1,23.62,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 23:05:00,28.1,23.48,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 23:10:00,28.2,23.6,26.8,26.8,[26.8],1.0,,28.4,26.0
2023-06-04 23:15:00,28.2,23.52,26.8,26.8,[26.8],1.0,0.12,28.4,26.0
2023-06-04 23:20:00,28.2,23.5,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 23:25:00,28.2,23.41,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 23:30:00,28.1,23.57,26.9,26.9,[26.9],1.0,0.13,28.1,26.0
2023-06-04 23:35:00,28.1,23.39,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 23:40:00,28.2,23.43,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 23:45:00,28.2,23.39,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 23:50:00,28.1,23.42,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 23:55:00,28.0,23.39,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-05 00:00:00,28.0,23.44,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-05 00:05:00,28.0,23.58,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-05 00:10:00,28.0,23.36,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-05 00:15:00,28.1,23.55,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-05 00:20:00,28.0,23.35,27.3,27.3,[27.3],1.0,0.12,28.4,26.0
2023-06-05 00:25:00,28.0,23.27,27.4,27.4,[27.4],1.0,0.12,28.2,26.0
2023-06-05 00:30:00,28.0,23.32,27.4,27.4,[27.4],1.0,0.12,28.4,26.0
2023-06-05 00:35:00,28.0,23.12,27.5,27.5,[27.5],1.0,0.12,28.2,26.0
2023-06-05 00:40:00,28.0,23.17,27.5,27.5,[27.5],1.0,0.12,28.2,26.0
2023-06-05 00:45:00,28.0,23.31,27.5,27.5,[27.5],1.0,0.12,28.2,26.0
2023-06-05 00:50:00,28.0,23.3,27.5,27.5,[27.5],1.0,0.12,28.2,26.0
2023-06-05 00:55:00,28.0,23.15,27.5,27.5,[27.5],1.0,0.12,28.2,26.0
2023-06-05 01:00:00,28.0,23.26,27.6,27.6,[27.6],1.0,0.13,28.2,26.0
2023-06-05 01:05:00,28.0,23.14,27.6,27.6,[27.6],1.0,0.12,28.1,26.0
2023-06-05 01:10:00,28.0,23.1,27.6,27.6,[27.6],1.0,0.12,28.4,26.0
2023-06-05 01:15:00,28.0,23.25,27.7,27.7,[27.7],1.0,0.12,28.3,26.0
2023-06-05 01:20:00,28.0,23.12,27.6,27.6,[27.6],1.0,0.12,28.4,26.0
2023-06-05 01:25:00,28.0,23.11,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 01:30:00,28.0,23.23,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 01:35:00,28.0,23.08,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 01:40:00,28.0,23.08,27.7,27.7,[27.7],1.0,0.12,28.5,26.0
2023-06-05 01:45:00,28.0,23.23,27.7,27.7,[27.7],1.0,0.12,28.5,26.0
2023-06-05 01:50:00,27.9,,27.7,27.7,[27.7],1.0,,28.3,26.0
2023-06-05 01:55:00,27.9,23.1,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 02:00:00,27.9,23.21,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 02:05:00,27.9,23.06,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 02:10:00,27.9,23.06,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 02:15:00,27.9,23.17,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 02:20:00,27.8,23.02,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 02:25:00,27.8,23.05,27.8,27.8,[27.8],1.0,0.12,28.4,26.0
2023-06-05 02:30:00,27.8,23.2,27.7,27.7,[27.7],1.0,0.12,28.1,26.0
2023-06-05 02:35:00,27.8,23.04,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 02:40:00,27.8,23.06,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 02:45:00,27.8,23.22,27.7,27.7,[27.7],1.0,0.12,28.3,26.0
2023-06-05 02:50:00,27.7,23.06,27.7,27.7,[27.7],1.0,0.12,28.3,26.0
2023-06-05 02:55:00,27.7,23.05,27.8,27.8,[27.8],1.0,0.12,28.2,26.0
2023-06-05 03:00:00,27.7,23.2,27.7,27.7,[27.7],1.0,0.12,28.3,26.0
2023-06-05 03:05:00,27.7,23.05,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 03:10:00,27.7,23.05,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 03:15:00,27.7,23.17,27.8,27.8,[27.8],1.0,0.12,28.4,26.0
2023-06-05 03:20:00,27.7,23.22,27.7,27.7,[27.7],1.0,0.12,28.3,26.0
2023-06-05 03:25:00,27.7,23.08,27.8,27.8,[27.8],1.0,0.12,28.3,26.0
2023-06-05 03:30:00,27.7,23.19,27.7,27.7,[27.7],1.0,0.12,28.3,26.0
2023-06-05 03:35:00,27.7,23.06,27.7,27.7,[27.7],1.0,0.12,28.3,26.0
2023-06-05 03:40:00,27.8,23.23,27.8,27.8,[27.8],1.0,0.12,28.1,26.0
2023-06-05 03:45:00,27.7,23.2,27.7,27.7,[27.7],1.0,0.12,28.1,26.0
2023-06-05 03:50:00,27.7,23.06,27.7,27.7,[27.7],1.0,0.12,28.3,26.0
2023-06-05 03:55:00,27.7,23.06,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 04:00:00,27.7,23.22,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 04:05:00,27.7,23.03,27.8,27.8,[27.8],1.0,0.12,28.2,26.0
2023-06-05 04:10:00,27.7,23.02,27.8,27.8,[27.8],1.0,0.12,28.3,26.0
2023-06-05 04:15:00,27.7,22.94,27.8,27.8,[27.8],1.0,,28.4,26.0
2023-06-05 04:20:00,27.7,22.81,27.8,27.8,[27.8],1.0,0.12,28.3,26.0
2023-06-05 04:25:00,27.6,22.68,27.8,27.8,[27.8],1.0,0.12,28.4,26.0
2023-06-05 04:30:00,27.6,22.7,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 04:35:00,27.6,22.71,27.8,27.8,[27.8],1.0,0.12,28.1,26.0
2023-06-05 04:40:00,27.6,22.55,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 04:45:00,27.6,22.55,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 04:50:00,27.6,22.73,27.8,27.8,[27.8],1.0,0.12,28.1,26.0
2023-06-05 04:55:00,27.6,22.58,27.8,27.8,[27.8],1.0,0.12,28.1,26.0
2023-06-05 05:00:00,27.6,22.57,27.8,27.8,[27.8],1.0,0.12,28.1,26.0
2023-06-05 05:05:00,27.6,22.81,27.8,27.8,[27.8],1.0,0.12,28.2,26.0
2023-06-05 05:10:00,27.6,22.81,27.7,27.7,[27.7],1.0,0.12,28.4,26.0
2023-06-05 05:15:00,27.6,22.81,27.7,27.7,[27.7],1.0,0.12,28.2,26.0
2023-06-05 05:20:00,27.6,22.81,27.7,27.7,[27.7],1.0,0.12,28.3,26.0
2023-06-05 05:25:00,27.6,22.99,27.7,27.7,[27.7],1.0,0.12,28.1,26.0
2023-06-05 05:30:00,27.6,22.81,27.8,27.8,[27.8],1.0,0.12,28.2,26.0
2023-06-05 05:35:00,27.6,22.81,27.7,27.7,[27.7],1.0,0.12,28.1,26.0
2023-06-05 05:40:00,27.6,22.81,27.8,27.8,[27.8],1.0,0.12,28.0,26.0
2023-06-05 05:45:00,27.6,22.95,27.7,27.7,[27.7],1.0,0.12,28.0,26.0
2023-06-05 05:50:00,27.6,22.81,27.7,27.7,[27.7],1.0,0.12,28.1,26.0
2023-06-05 05:55:00,27.6,22.8,27.7,27.7,[27.7],1.0,0.12,28.1,26.0
